"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 12:23:02.000,13.588,38.514,13738.595788
1 Jan 2000 12:23:12.000,13.361,38.439,13743.728584
1 Jan 2000 12:23:22.000,13.135,38.362,13748.920219
1 Jan 2000 12:23:32.000,12.910,38.285,13754.170586
1 Jan 2000 12:23:42.000,12.685,38.207,13759.479579
1 Jan 2000 12:23:52.000,12.461,38.129,13764.847088
1 Jan 2000 12:24:02.000,12.238,38.050,13770.273005
1 Jan 2000 12:24:12.000,12.016,37.969,13775.757219
1 Jan 2000 12:24:22.000,11.794,37.889,13781.299619
1 Jan 2000 12:24:32.000,11.574,37.807,13786.900091
1 Jan 2000 12:24:42.000,11.354,37.725,13792.558523
1 Jan 2000 12:24:52.000,11.135,37.642,13798.274798
1 Jan 2000 12:25:02.000,10.917,37.558,13804.048802
1 Jan 2000 12:25:12.000,10.699,37.474,13809.880417
1 Jan 2000 12:25:22.000,10.483,37.389,13815.769526
1 Jan 2000 12:25:32.000,10.267,37.303,13821.716009
1 Jan 2000 12:25:42.000,10.053,37.217,13827.719747
1 Jan 2000 12:25:52.000,9.839,37.130,13833.780618
1 Jan 2000 12:26:02.000,9.626,37.042,13839.898501
1 Jan 2000 12:26:12.000,9.414,36.954,13846.073272
1 Jan 2000 12:26:22.000,9.202,36.865,13852.304807
1 Jan 2000 12:26:32.000,8.992,36.775,13858.592982
1 Jan 2000 12:26:42.000,8.782,36.685,13864.937670
1 Jan 2000 12:26:52.000,8.573,36.593,13871.338744
1 Jan 2000 12:27:02.000,8.365,36.502,13877.796078
1 Jan 2000 12:27:12.000,8.158,36.409,13884.309540
1 Jan 2000 12:27:22.000,7.952,36.316,13890.879003
1 Jan 2000 12:27:32.000,7.747,36.223,13897.504334
1 Jan 2000 12:27:42.000,7.543,36.129,13904.185403
1 Jan 2000 12:27:52.000,7.339,36.034,13910.922077
1 Jan 2000 12:28:02.000,7.136,35.938,13917.714222
1 Jan 2000 12:28:12.000,6.935,35.842,13924.561704
1 Jan 2000 12:28:22.000,6.734,35.746,13931.464388
1 Jan 2000 12:28:32.000,6.534,35.648,13938.422137
1 Jan 2000 12:28:42.000,6.334,35.551,13945.434814
1 Jan 2000 12:28:52.000,6.136,35.452,13952.502281
1 Jan 2000 12:29:02.000,5.939,35.353,13959.624400
1 Jan 2000 12:29:12.000,5.742,35.253,13966.801031
1 Jan 2000 12:29:22.000,5.546,35.153,13974.032033
1 Jan 2000 12:29:32.000,5.351,35.053,13981.317264
1 Jan 2000 12:29:37.143,5.252,35.000,13985.084888

Interval Statistics
"Min Elevation",1 Jan 2000 12:29:37.143,5.252,35.000,13985.084888
"Max Elevation",1 Jan 2000 12:09:52.332,33.454,41.733,13525.971756
"Mean Elevation",,,39.323,
"Min Range",1 Jan 2000 12:09:52.332,33.454,41.733,13525.971756
"Max Range",1 Jan 2000 12:29:37.143,5.252,35.000,13985.084888
"Mean Range",,,,13686.697749

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 18:49:01.833,302.422,49.927,13049.278485
1 Jan 2000 18:49:11.000,302.715,49.908,13050.316732
1 Jan 2000 18:49:21.000,303.034,49.887,13051.487363
1 Jan 2000 18:49:31.000,303.353,49.865,13052.697606
1 Jan 2000 18:49:41.000,303.672,49.842,13053.947405
1 Jan 2000 18:49:51.000,303.991,49.818,13055.236705
1 Jan 2000 18:50:01.000,304.309,49.793,13056.565450
1 Jan 2000 18:50:11.000,304.626,49.768,13057.933583
1 Jan 2000 18:50:21.000,304.944,49.742,13059.341047
1 Jan 2000 18:50:31.000,305.261,49.715,13060.787783
1 Jan 2000 18:50:41.000,305.577,49.688,13062.273735
1 Jan 2000 18:50:51.000,305.893,49.660,13063.798842
1 Jan 2000 18:51:01.000,306.209,49.631,13065.363045
1 Jan 2000 18:51:11.000,306.524,49.601,13066.966285
1 Jan 2000 18:51:21.000,306.839,49.571,13068.608502
1 Jan 2000 18:51:31.000,307.154,49.540,13070.289633
1 Jan 2000 18:51:41.000,307.468,49.508,13072.009619
1 Jan 2000 18:51:51.000,307.781,49.476,13073.768396
1 Jan 2000 18:52:01.000,308.094,49.443,13075.565903
1 Jan 2000 18:52:11.000,308.407,49.409,13077.402076
1 Jan 2000 18:52:21.000,308.719,49.374,13079.276852
1 Jan 2000 18:52:31.000,309.030,49.339,13081.190168
1 Jan 2000 18:52:41.000,309.341,49.303,13083.141958
1 Jan 2000 18:52:51.000,309.652,49.266,13085.132159
1 Jan 2000 18:53:01.000,309.962,49.229,13087.160704
1 Jan 2000 18:53:11.000,310.271,49.191,13089.227527
1 Jan 2000 18:53:21.000,310.580,49.152,13091.332563
1 Jan 2000 18:53:31.000,310.889,49.112,13093.475745
1 Jan 2000 18:53:41.000,311.197,49.072,13095.657004
1 Jan 2000 18:53:51.000,311.504,49.032,13097.876274
1 Jan 2000 18:54:01.000,311.811,48.990,13100.133486
1 Jan 2000 18:54:11.000,312.117,48.948,13102.428572
1 Jan 2000 18:54:21.000,312.423,48.905,13104.761462
1 Jan 2000 18:54:31.000,312.728,48.862,13107.132087
1 Jan 2000 18:54:41.000,313.032,48.818,13109.540377
1 Jan 2000 18:54:51.000,313.336,48.773,13111.986260
1 Jan 2000 18:55:01.000,313.640,48.728,13114.469667
1 Jan 2000 18:55:11.000,313.942,48.682,13116.990526
1 Jan 2000 18:55:21.000,314.245,48.635,13119.548765
1 Jan 2000 18:55:31.000,314.546,48.588,13122.144311
1 Jan 2000 18:55:41.000,314.847,48.540,13124.777092
1 Jan 2000 18:55:51.000,315.147,48.491,13127.447035
1 Jan 2000 18:56:01.000,315.447,48.442,13130.154066
1 Jan 2000 18:56:11.000,315.746,48.392,13132.898111
1 Jan 2000 18:56:21.000,316.044,48.341,13135.679096
1 Jan 2000 18:56:31.000,316.342,48.290,13138.496946
1 Jan 2000 18:56:41.000,316.639,48.239,13141.351585
1 Jan 2000 18:56:51.000,316.935,48.186,13144.242939
1 Jan 2000 18:57:01.000,317.231,48.133,13147.170930
1 Jan 2000 18:57:11.000,317.526,48.080,13150.135482
1 Jan 2000 18:57:21.000,317.821,48.026,13153.136518
1 Jan 2000 18:57:31.000,318.114,47.971,13156.173962
1 Jan 2000 18:57:41.000,318.407,47.916,13159.247735
1 Jan 2000 18:57:51.000,318.700,47.860,13162.357760
1 Jan 2000 18:58:01.000,318.992,47.803,13165.503957
1 Jan 2000 18:58:11.000,319.283,47.746,13168.686248
1 Jan 2000 18:58:21.000,319.573,47.689,13171.904553
1 Jan 2000 18:58:31.000,319.863,47.631,13175.158794
1 Jan 2000 18:58:41.000,320.151,47.572,13178.448890
1 Jan 2000 18:58:51.000,320.440,47.512,13181.774760
1 Jan 2000 18:59:01.000,320.727,47.453,13185.136324
1 Jan 2000 18:59:11.000,321.014,47.392,13188.533501
1 Jan 2000 18:59:21.000,321.300,47.331,13191.966210
1 Jan 2000 18:59:31.000,321.586,47.270,13195.434367
1 Jan 2000 18:59:41.000,321.870,47.208,13198.937892
1 Jan 2000 18:59:51.000,322.154,47.145,13202.476702
1 Jan 2000 19:00:01.000,322.438,47.082,13206.050713
1 Jan 2000 19:00:11.000,322.720,47.018,13209.659843
1 Jan 2000 19:00:21.000,323.002,46.954,13213.304008
1 Jan 2000 19:00:31.000,323.283,46.889,13216.983124
1 Jan 2000 19:00:41.000,323.563,46.824,13220.697107
1 Jan 2000 19:00:51.000,323.843,46.758,13224.445872
1 Jan 2000 19:01:01.000,324.122,46.692,13228.229334
1 Jan 2000 19:01:11.000,324.400,46.625,13232.047408
1 Jan 2000 19:01:21.000,324.677,46.558,13235.900008
1 Jan 2000 19:01:31.000,324.954,46.490,13239.787050
1 Jan 2000 19:01:41.000,325.230,46.421,13243.708445
1 Jan 2000 19:01:51.000,325.505,46.353,13247.664108
1 Jan 2000 19:02:01.000,325.780,46.283,13251.653953
1 Jan 2000 19:02:11.000,326.053,46.214,13255.677891
1 Jan 2000 19:02:21.000,326.326,46.143,13259.735836
1 Jan 2000 19:02:31.000,326.599,46.073,13263.827699
1 Jan 2000 19:02:41.000,326.870,46.001,13267.953393
1 Jan 2000 19:02:51.000,327.141,45.930,13272.112830
1 Jan 2000 19:03:01.000,327.411,45.857,13276.305920
1 Jan 2000 19:03:11.000,327.680,45.785,13280.532576
1 Jan 2000 19:03:21.000,327.949,45.712,13284.792707
1 Jan 2000 19:03:31.000,328.216,45.638,13289.086224
1 Jan 2000 19:03:41.000,328.483,45.564,13293.413038
1 Jan 2000 19:03:51.000,328.750,45.490,13297.773059
1 Jan 2000 19:04:01.000,329.015,45.415,13302.166196
1 Jan 2000 19:04:11.000,329.280,45.340,13306.592359
1 Jan 2000 19:04:21.000,329.544,45.264,13311.051457
1 Jan 2000 19:04:31.000,329.807,45.188,13315.543399
1 Jan 2000 19:04:41.000,330.070,45.111,13320.068093
1 Jan 2000 19:04:51.000,330.332,45.034,13324.625449
1 Jan 2000 19:05:01.000,330.593,44.957,13329.215375
1 Jan 2000 19:05:11.000,330.853,44.879,13333.837778
1 Jan 2000 19:05:21.000,331.112,44.801,13338.492566
1 Jan 2000 19:05:31.000,331.371,44.722,13343.179646
1 Jan 2000 19:05:41.000,331.629,44.643,13347.898927
1 Jan 2000 19:05:51.000,331.886,44.563,13352.650314
1 Jan 2000 19:06:01.000,332.143,44.484,13357.433716
1 Jan 2000 19:06:11.000,332.399,44.403,13362.249037
1 Jan 2000 19:06:21.000,332.654,44.323,13367.096186
1 Jan 2000 19:06:31.000,332.908,44.242,13371.975067
1 Jan 2000 19:06:41.000,333.162,44.160,13376.885587
1 Jan 2000 19:06:51.000,333.415,44.078,13381.827652
1 Jan 2000 19:07:01.000,333.667,43.996,13386.801167
1 Jan 2000 19:07:11.000,333.918,43.914,13391.806037
1 Jan 2000 19:07:21.000,334.169,43.831,13396.842167
1 Jan 2000 19:07:31.000,334.419,43.747,13401.909464
1 Jan 2000 19:07:41.000,334.668,43.664,13407.007830
1 Jan 2000 19:07:51.000,334.916,43.580,13412.137171
1 Jan 2000 19:08:01.000,335.164,43.495,13417.297391
1 Jan 2000 19:08:11.000,335.411,43.411,13422.488394
1 Jan 2000 19:08:21.000,335.657,43.326,13427.710085
1 Jan 2000 19:08:31.000,335.902,43.240,13432.962366
1 Jan 2000 19:08:41.000,336.147,43.154,13438.245143
1 Jan 2000 19:08:51.000,336.391,43.068,13443.558317
1 Jan 2000 19:09:01.000,336.635,42.982,13448.901793
1 Jan 2000 19:09:11.000,336.877,42.895,13454.275474
1 Jan 2000 19:09:21.000,337.119,42.808,13459.679262
1 Jan 2000 19:09:31.000,337.360,42.721,13465.113061
1 Jan 2000 19:09:41.000,337.601,42.633,13470.576772
1 Jan 2000 19:09:51.000,337.840,42.545,13476.070300
1 Jan 2000 19:10:01.000,338.079,42.457,13481.593545
1 Jan 2000 19:10:11.000,338.318,42.368,13487.146411
1 Jan 2000 19:10:21.000,338.555,42.279,13492.728799
1 Jan 2000 19:10:31.000,338.792,42.190,13498.340611
1 Jan 2000 19:10:41.000,339.028,42.101,13503.981749
1 Jan 2000 19:10:51.000,339.264,42.011,13509.652115
1 Jan 2000 19:11:01.000,339.499,41.921,13515.351611
1 Jan 2000 19:11:11.000,339.733,41.830,13521.080137
1 Jan 2000 19:11:21.000,339.966,41.739,13526.837596
1 Jan 2000 19:11:31.000,340.199,41.648,13532.623887
1 Jan 2000 19:11:41.000,340.431,41.557,13538.438913
1 Jan 2000 19:11:51.000,340.662,41.466,13544.282575
1 Jan 2000 19:12:01.000,340.893,41.374,13550.154772
1 Jan 2000 19:12:11.000,341.123,41.282,13556.055406
1 Jan 2000 19:12:21.000,341.352,41.189,13561.984378
1 Jan 2000 19:12:31.000,341.581,41.097,13567.941588
1 Jan 2000 19:12:41.000,341.809,41.004,13573.926937
1 Jan 2000 19:12:51.000,342.036,40.911,13579.940324
1 Jan 2000 19:13:01.000,342.263,40.817,13585.981651
1 Jan 2000 19:13:11.000,342.489,40.724,13592.050817
1 Jan 2000 19:13:21.000,342.714,40.630,13598.147722
1 Jan 2000 19:13:31.000,342.939,40.536,13604.272267
1 Jan 2000 19:13:41.000,343.163,40.442,13610.424350
1 Jan 2000 19:13:51.000,343.386,40.347,13616.603873
1 Jan 2000 19:14:01.000,343.608,40.252,13622.810735
1 Jan 2000 19:14:11.000,343.830,40.157,13629.044836
1 Jan 2000 19:14:21.000,344.052,40.062,13635.306074
1 Jan 2000 19:14:31.000,344.272,39.966,13641.594351
1 Jan 2000 19:14:41.000,344.492,39.870,13647.909564
1 Jan 2000 19:14:51.000,344.712,39.774,13654.251615
1 Jan 2000 19:15:01.000,344.931,39.678,13660.620401
1 Jan 2000 19:15:11.000,345.149,39.582,13667.015823
1 Jan 2000 19:15:21.000,345.366,39.485,13673.437780
1 Jan 2000 19:15:31.000,345.583,39.388,13679.886170
1 Jan 2000 19:15:41.000,345.799,39.291,13686.360893
1 Jan 2000 19:15:51.000,346.015,39.194,13692.861849
1 Jan 2000 19:16:01.000,346.230,39.097,13699.388936
1 Jan 2000 19:16:11.000,346.444,38.999,13705.942053
1 Jan 2000 19:16:21.000,346.658,38.901,13712.521100
1 Jan 2000 19:16:31.000,346.871,38.803,13719.125975
1 Jan 2000 19:16:41.000,347.084,38.705,13725.756578
1 Jan 2000 19:16:51.000,347.296,38.606,13732.412806
1 Jan 2000 19:17:01.000,347.507,38.508,13739.094560
1 Jan 2000 19:17:11.000,347.718,38.409,13745.801738
1 Jan 2000 19:17:21.000,347.928,38.310,13752.534239
1 Jan 2000 19:17:31.000,348.137,38.211,13759.291961
1 Jan 2000 19:17:41.000,348.346,38.111,13766.074804
1 Jan 2000 19:17:51.000,348.554,38.012,13772.882667
1 Jan 2000 19:18:01.000,348.762,37.912,13779.715447
1 Jan 2000 19:18:11.000,348.969,37.812,13786.573045
1 Jan 2000 19:18:21.000,349.176,37.712,13793.455359
1 Jan 2000 19:18:31.000,349.382,37.612,13800.362287
1 Jan 2000 19:18:41.000,349.587,37.512,13807.293729
1 Jan 2000 19:18:51.000,349.792,37.411,13814.249583
1 Jan 2000 19:19:01.000,349.996,37.311,13821.229748
1 Jan 2000 19:19:11.000,350.200,37.210,13828.234122
1 Jan 2000 19:19:21.000,350.403,37.109,13835.262606
1 Jan 2000 19:19:31.000,350.606,37.008,13842.315097
1 Jan 2000 19:19:41.000,350.808,36.906,13849.391495
1 Jan 2000 19:19:51.000,351.009,36.805,13856.491698
1 Jan 2000 19:20:01.000,351.210,36.703,13863.615605
1 Jan 2000 19:20:11.000,351.410,36.602,13870.763115
1 Jan 2000 19:20:21.000,351.610,36.500,13877.934128
1 Jan 2000 19:20:31.000,351.810,36.398,13885.128541
1 Jan 2000 19:20:41.000,352.008,36.296,13892.346255
1 Jan 2000 19:20:51.000,352.206,36.193,13899.587167
1 Jan 2000 19:21:01.000,352.404,36.091,13906.851178
1 Jan 2000 19:21:11.000,352.601,35.989,13914.138186
1 Jan 2000 19:21:21.000,352.798,35.886,13921.448091
1 Jan 2000 19:21:31.000,352.994,35.783,13928.780791
1 Jan 2000 19:21:41.000,353.189,35.680,13936.136186
1 Jan 2000 19:21:51.000,353.384,35.577,13943.514175
1 Jan 2000 19:22:01.000,353.579,35.474,13950.914658
1 Jan 2000 19:22:11.000,353.773,35.371,13958.337534
1 Jan 2000 19:22:21.000,353.966,35.267,13965.782702
1 Jan 2000 19:22:31.000,354.159,35.164,13973.250061
1 Jan 2000 19:22:41.000,354.352,35.060,13980.739512
1 Jan 2000 19:22:46.782,354.463,35.000,13985.080013

Interval Statistics
"Min Elevation",1 Jan 2000 19:22:46.782,354.463,35.000,13985.080013
"Max Elevation",1 Jan 2000 18:49:01.833,302.422,49.927,13049.278485
"Mean Elevation",,,43.829,
"Min Range",1 Jan 2000 18:49:01.833,302.422,49.927,13049.278485
"Max Range",1 Jan 2000 19:22:46.782,354.463,35.000,13985.080013
"Mean Range",,,,13410.251867

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 02:40:10.933,11.696,52.028,12946.742766
2 Jan 2000 02:40:20.000,11.815,52.196,12938.413829
2 Jan 2000 02:40:30.000,11.948,52.382,12929.266483
2 Jan 2000 02:40:40.000,12.082,52.568,12920.159531
2 Jan 2000 02:40:50.000,12.217,52.755,12911.093144
2 Jan 2000 02:41:00.000,12.352,52.941,12902.067492
2 Jan 2000 02:41:10.000,12.489,53.127,12893.082747
2 Jan 2000 02:41:20.000,12.626,53.314,12884.139080
2 Jan 2000 02:41:30.000,12.765,53.501,12875.236659
2 Jan 2000 02:41:40.000,12.904,53.687,12866.375656
2 Jan 2000 02:41:50.000,13.044,53.874,12857.556241
2 Jan 2000 02:42:00.000,13.186,54.061,12848.778583
2 Jan 2000 02:42:10.000,13.328,54.249,12840.042852
2 Jan 2000 02:42:20.000,13.472,54.436,12831.349217
2 Jan 2000 02:42:30.000,13.616,54.623,12822.697847
2 Jan 2000 02:42:40.000,13.762,54.811,12814.088911
2 Jan 2000 02:42:50.000,13.908,54.998,12805.522577
2 Jan 2000 02:43:00.000,14.056,55.186,12796.999014
2 Jan 2000 02:43:10.000,14.205,55.373,12788.518389
2 Jan 2000 02:43:20.000,14.355,55.561,12780.080870
2 Jan 2000 02:43:30.000,14.507,55.749,12771.686624
2 Jan 2000 02:43:40.000,14.659,55.937,12763.335819
2 Jan 2000 02:43:50.000,14.813,56.125,12755.028621
2 Jan 2000 02:44:00.000,14.968,56.313,12746.765197
2 Jan 2000 02:44:10.000,15.124,56.501,12738.545713
2 Jan 2000 02:44:20.000,15.282,56.690,12730.370334
2 Jan 2000 02:44:30.000,15.441,56.878,12722.239226
2 Jan 2000 02:44:40.000,15.601,57.066,12714.152554
2 Jan 2000 02:44:50.000,15.763,57.255,12706.110484
2 Jan 2000 02:45:00.000,15.926,57.443,12698.113178
2 Jan 2000 02:45:10.000,16.090,57.632,12690.160802
2 Jan 2000 02:45:20.000,16.256,57.820,12682.253519
2 Jan 2000 02:45:30.000,16.424,58.009,12674.391491
2 Jan 2000 02:45:40.000,16.592,58.198,12666.574883
2 Jan 2000 02:45:50.000,16.763,58.387,12658.803857
2 Jan 2000 02:46:00.000,16.935,58.575,12651.078574
2 Jan 2000 02:46:10.000,17.108,58.764,12643.399196
2 Jan 2000 02:46:20.000,17.284,58.953,12635.765885
2 Jan 2000 02:46:30.000,17.460,59.142,12628.178801
2 Jan 2000 02:46:40.000,17.639,59.331,12620.638104
2 Jan 2000 02:46:50.000,17.819,59.520,12613.143955
2 Jan 2000 02:47:00.000,18.001,59.708,12605.696513
2 Jan 2000 02:47:10.000,18.185,59.897,12598.295937
2 Jan 2000 02:47:20.000,18.370,60.086,12590.942385
2 Jan 2000 02:47:30.000,18.558,60.275,12583.636015
2 Jan 2000 02:47:40.000,18.747,60.464,12576.376986
2 Jan 2000 02:47:50.000,18.938,60.653,12569.165453
2 Jan 2000 02:48:00.000,19.132,60.842,12562.001574
2 Jan 2000 02:48:10.000,19.327,61.031,12554.885504
2 Jan 2000 02:48:20.000,19.524,61.220,12547.817399
2 Jan 2000 02:48:30.000,19.723,61.409,12540.797414
2 Jan 2000 02:48:40.000,19.925,61.597,12533.825704
2 Jan 2000 02:48:50.000,20.129,61.786,12526.902421
2 Jan 2000 02:49:00.000,20.334,61.975,12520.027721
2 Jan 2000 02:49:10.000,20.543,62.163,12513.201754
2 Jan 2000 02:49:20.000,20.753,62.352,12506.424674
2 Jan 2000 02:49:30.000,20.966,62.541,12499.696632
2 Jan 2000 02:49:40.000,21.181,62.729,12493.017779
2 Jan 2000 02:49:50.000,21.399,62.917,12486.388265
2 Jan 2000 02:50:00.000,21.619,63.106,12479.808241
2 Jan 2000 02:50:10.000,21.842,63.294,12473.277855
2 Jan 2000 02:50:20.000,22.067,63.482,12466.797256
2 Jan 2000 02:50:30.000,22.295,63.670,12460.366592
2 Jan 2000 02:50:40.000,22.526,63.858,12453.986011
2 Jan 2000 02:50:50.000,22.760,64.046,12447.655658
2 Jan 2000 02:51:00.000,22.996,64.233,12441.375680
2 Jan 2000 02:51:10.000,23.236,64.421,12435.146222
2 Jan 2000 02:51:20.000,23.478,64.608,12428.967429
2 Jan 2000 02:51:30.000,23.723,64.795,12422.839445
2 Jan 2000 02:51:40.000,23.972,64.983,12416.762413
2 Jan 2000 02:51:50.000,24.224,65.169,12410.736476
2 Jan 2000 02:52:00.000,24.479,65.356,12404.761775
2 Jan 2000 02:52:10.000,24.737,65.543,12398.838452
2 Jan 2000 02:52:20.000,24.999,65.729,12392.966647
2 Jan 2000 02:52:30.000,25.264,65.915,12387.146499
2 Jan 2000 02:52:40.000,25.532,66.101,12381.378149
2 Jan 2000 02:52:50.000,25.805,66.287,12375.661733
2 Jan 2000 02:53:00.000,26.081,66.472,12369.997390
2 Jan 2000 02:53:10.000,26.361,66.657,12364.385256
2 Jan 2000 02:53:20.000,26.645,66.842,12358.825467
2 Jan 2000 02:53:30.000,26.932,67.027,12353.318158
2 Jan 2000 02:53:40.000,27.224,67.212,12347.863464
2 Jan 2000 02:53:50.000,27.520,67.396,12342.461518
2 Jan 2000 02:54:00.000,27.821,67.580,12337.112452
2 Jan 2000 02:54:10.000,28.125,67.763,12331.816399
2 Jan 2000 02:54:20.000,28.434,67.946,12326.573490
2 Jan 2000 02:54:30.000,28.748,68.129,12321.383855
2 Jan 2000 02:54:40.000,29.067,68.311,12316.247623
2 Jan 2000 02:54:50.000,29.390,68.494,12311.164923
2 Jan 2000 02:55:00.000,29.718,68.675,12306.135883
2 Jan 2000 02:55:10.000,30.051,68.857,12301.160629
2 Jan 2000 02:55:20.000,30.389,69.037,12296.239288
2 Jan 2000 02:55:30.000,30.733,69.218,12291.371985
2 Jan 2000 02:55:40.000,31.082,69.398,12286.558843
2 Jan 2000 02:55:50.000,31.437,69.577,12281.799987
2 Jan 2000 02:56:00.000,31.797,69.756,12277.095538
2 Jan 2000 02:56:10.000,32.163,69.935,12272.445618
2 Jan 2000 02:56:20.000,32.535,70.113,12267.850348
2 Jan 2000 02:56:30.000,32.913,70.290,12263.309847
2 Jan 2000 02:56:40.000,33.297,70.467,12258.824234
2 Jan 2000 02:56:50.000,33.688,70.644,12254.393626
2 Jan 2000 02:57:00.000,34.085,70.819,12250.018141
2 Jan 2000 02:57:10.000,34.489,70.994,12245.697894
2 Jan 2000 02:57:20.000,34.899,71.169,12241.433001
2 Jan 2000 02:57:30.000,35.317,71.342,12237.223575
2 Jan 2000 02:57:40.000,35.742,71.515,12233.069728
2 Jan 2000 02:57:50.000,36.175,71.688,12228.971574
2 Jan 2000 02:58:00.000,36.615,71.859,12224.929222
2 Jan 2000 02:58:10.000,37.062,72.030,12220.942783
2 Jan 2000 02:58:20.000,37.518,72.200,12217.012366
