"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 17:14:46.000,233.121,58.449,12644.175870
1 Jan 2000 17:14:56.000,233.453,58.577,12639.008059
1 Jan 2000 17:15:06.000,233.786,58.705,12633.891734
1 Jan 2000 17:15:16.000,234.123,58.832,12628.826960
1 Jan 2000 17:15:26.000,234.462,58.959,12623.813803
1 Jan 2000 17:15:36.000,234.803,59.084,12618.852325
1 Jan 2000 17:15:46.000,235.147,59.209,12613.942589
1 Jan 2000 17:15:56.000,235.494,59.333,12609.084656
1 Jan 2000 17:16:06.000,235.843,59.457,12604.278588
1 Jan 2000 17:16:16.000,236.194,59.579,12599.524443
1 Jan 2000 17:16:26.000,236.548,59.701,12594.822281
1 Jan 2000 17:16:36.000,236.905,59.822,12590.172159
1 Jan 2000 17:16:46.000,237.265,59.941,12585.574134
1 Jan 2000 17:16:56.000,237.627,60.061,12581.028263
1 Jan 2000 17:17:06.000,237.992,60.179,12576.534599
1 Jan 2000 17:17:16.000,238.359,60.296,12572.093197
1 Jan 2000 17:17:26.000,238.729,60.413,12567.704110
1 Jan 2000 17:17:36.000,239.102,60.528,12563.367390
1 Jan 2000 17:17:46.000,239.477,60.643,12559.083088
1 Jan 2000 17:17:56.000,239.855,60.757,12554.851254
1 Jan 2000 17:18:06.000,240.236,60.869,12550.671937
1 Jan 2000 17:18:16.000,240.619,60.981,12546.545186
1 Jan 2000 17:18:26.000,241.006,61.092,12542.471047
1 Jan 2000 17:18:36.000,241.394,61.202,12538.449566
1 Jan 2000 17:18:46.000,241.786,61.311,12534.480789
1 Jan 2000 17:18:56.000,242.180,61.418,12530.564760
1 Jan 2000 17:19:06.000,242.578,61.525,12526.701522
1 Jan 2000 17:19:16.000,242.977,61.631,12522.891118
1 Jan 2000 17:19:26.000,243.380,61.736,12519.133587
1 Jan 2000 17:19:36.000,243.785,61.839,12515.428971
1 Jan 2000 17:19:46.000,244.193,61.942,12511.777309
1 Jan 2000 17:19:56.000,244.604,62.043,12508.178638
1 Jan 2000 17:20:06.000,245.018,62.144,12504.632997
1 Jan 2000 17:20:16.000,245.434,62.243,12501.140420
1 Jan 2000 17:20:26.000,245.853,62.341,12497.700943
1 Jan 2000 17:20:36.000,246.274,62.438,12494.314600
1 Jan 2000 17:20:46.000,246.699,62.534,12490.981424
1 Jan 2000 17:20:56.000,247.126,62.629,12487.701447
1 Jan 2000 17:21:06.000,247.556,62.722,12484.474701
1 Jan 2000 17:21:16.000,247.989,62.815,12481.301214
1 Jan 2000 17:21:26.000,248.424,62.906,12478.181016
1 Jan 2000 17:21:36.000,248.862,62.996,12475.114134
1 Jan 2000 17:21:46.000,249.302,63.084,12472.100597
1 Jan 2000 17:21:56.000,249.746,63.172,12469.140428
1 Jan 2000 17:22:06.000,250.192,63.258,12466.233654
1 Jan 2000 17:22:16.000,250.640,63.342,12463.380297
1 Jan 2000 17:22:26.000,251.091,63.426,12460.580380
1 Jan 2000 17:22:36.000,251.545,63.508,12457.833926
1 Jan 2000 17:22:46.000,252.002,63.589,12455.140954
1 Jan 2000 17:22:56.000,252.461,63.669,12452.501484
1 Jan 2000 17:23:06.000,252.922,63.747,12449.915534
1 Jan 2000 17:23:16.000,253.386,63.824,12447.383123
1 Jan 2000 17:23:26.000,253.853,63.900,12444.904265
1 Jan 2000 17:23:36.000,254.322,63.974,12442.478977
1 Jan 2000 17:23:46.000,254.793,64.046,12440.107273
1 Jan 2000 17:23:56.000,255.267,64.118,12437.789166
1 Jan 2000 17:24:06.000,255.743,64.188,12435.524667
1 Jan 2000 17:24:16.000,256.222,64.256,12433.313789
1 Jan 2000 17:24:26.000,256.702,64.323,12431.156540
1 Jan 2000 17:24:36.000,257.186,64.389,12429.052931
1 Jan 2000 17:24:46.000,257.671,64.453,12427.002968
1 Jan 2000 17:24:56.000,258.159,64.516,12425.006659
1 Jan 2000 17:25:06.000,258.649,64.577,12423.064009
1 Jan 2000 17:25:16.000,259.141,64.637,12421.175023
1 Jan 2000 17:25:26.000,259.635,64.695,12419.339705
1 Jan 2000 17:25:36.000,260.131,64.752,12417.558057
1 Jan 2000 17:25:46.000,260.629,64.807,12415.830080
1 Jan 2000 17:25:56.000,261.129,64.860,12414.155776
1 Jan 2000 17:26:06.000,261.631,64.912,12412.535142
1 Jan 2000 17:26:16.000,262.135,64.963,12410.968178
1 Jan 2000 17:26:26.000,262.641,65.012,12409.454881
1 Jan 2000 17:26:36.000,263.149,65.059,12407.995247
1 Jan 2000 17:26:46.000,263.658,65.105,12406.589271
1 Jan 2000 17:26:56.000,264.169,65.149,12405.236947
1 Jan 2000 17:27:06.000,264.682,65.191,12403.938267
1 Jan 2000 17:27:16.000,265.196,65.232,12402.693225
1 Jan 2000 17:27:26.000,265.711,65.272,12401.501810
1 Jan 2000 17:27:36.000,266.229,65.309,12400.364012
1 Jan 2000 17:27:46.000,266.747,65.345,12399.279820
1 Jan 2000 17:27:56.000,267.267,65.380,12398.249222
1 Jan 2000 17:28:06.000,267.788,65.412,12397.272203
1 Jan 2000 17:28:16.000,268.311,65.443,12396.348751
1 Jan 2000 17:28:26.000,268.834,65.473,12395.478848
1 Jan 2000 17:28:36.000,269.359,65.501,12394.662478
1 Jan 2000 17:28:46.000,269.885,65.527,12393.899624
1 Jan 2000 17:28:56.000,270.411,65.551,12393.190267
1 Jan 2000 17:29:06.000,270.939,65.574,12392.534387
1 Jan 2000 17:29:16.000,271.467,65.595,12391.931963
1 Jan 2000 17:29:26.000,271.996,65.614,12391.382973
1 Jan 2000 17:29:36.000,272.526,65.632,12390.887394
1 Jan 2000 17:29:46.000,273.057,65.648,12390.445202
1 Jan 2000 17:29:56.000,273.588,65.662,12390.056372
1 Jan 2000 17:30:06.000,274.119,65.674,12389.720878
1 Jan 2000 17:30:16.000,274.651,65.685,12389.438693
1 Jan 2000 17:30:26.000,275.183,65.694,12389.209788
1 Jan 2000 17:30:36.000,275.716,65.702,12389.034134
1 Jan 2000 17:30:46.000,276.249,65.707,12388.911701
1 Jan 2000 17:30:56.000,276.782,65.711,12388.842457
1 Jan 2000 17:31:06.000,277.315,65.714,12388.826370
1 Jan 2000 17:31:16.000,277.848,65.714,12388.863407
1 Jan 2000 17:31:26.000,278.381,65.713,12388.953532
1 Jan 2000 17:31:36.000,278.914,65.710,12389.096711
1 Jan 2000 17:31:46.000,279.446,65.706,12389.292907
1 Jan 2000 17:31:56.000,279.979,65.699,12389.542081
1 Jan 2000 17:32:06.000,280.511,65.691,12389.844197
1 Jan 2000 17:32:16.000,281.042,65.682,12390.199213
1 Jan 2000 17:32:26.000,281.573,65.670,12390.607090
1 Jan 2000 17:32:36.000,282.104,65.657,12391.067785
1 Jan 2000 17:32:46.000,282.634,65.643,12391.581257
1 Jan 2000 17:32:56.000,283.163,65.626,12392.147460
1 Jan 2000 17:33:06.000,283.691,65.608,12392.766351
1 Jan 2000 17:33:16.000,284.219,65.589,12393.437883
1 Jan 2000 17:33:26.000,284.746,65.567,12394.162011
1 Jan 2000 17:33:36.000,285.271,65.544,12394.938686
1 Jan 2000 17:33:46.000,285.796,65.519,12395.767859
1 Jan 2000 17:33:56.000,286.320,65.493,12396.649480
1 Jan 2000 17:34:06.000,286.842,65.465,12397.583500
1 Jan 2000 17:34:16.000,287.364,65.435,12398.569866
1 Jan 2000 17:34:26.000,287.884,65.404,12399.608525
1 Jan 2000 17:34:36.000,288.403,65.371,12400.699424
1 Jan 2000 17:34:46.000,288.920,65.337,12401.842508
1 Jan 2000 17:34:56.000,289.436,65.301,12403.037722
1 Jan 2000 17:35:06.000,289.950,65.263,12404.285008
1 Jan 2000 17:35:16.000,290.463,65.224,12405.584309
1 Jan 2000 17:35:26.000,290.975,65.183,12406.935567
1 Jan 2000 17:35:36.000,291.484,65.141,12408.338722
1 Jan 2000 17:35:46.000,291.992,65.097,12409.793714
1 Jan 2000 17:35:56.000,292.498,65.051,12411.300480
1 Jan 2000 17:36:06.000,293.003,65.004,12412.858959
1 Jan 2000 17:36:16.000,293.505,64.956,12414.469087
1 Jan 2000 17:36:26.000,294.006,64.906,12416.130801
1 Jan 2000 17:36:36.000,294.505,64.854,12417.844034
1 Jan 2000 17:36:46.000,295.001,64.801,12419.608720
1 Jan 2000 17:36:56.000,295.496,64.747,12421.424793
1 Jan 2000 17:37:06.000,295.989,64.691,12423.292184
1 Jan 2000 17:37:16.000,296.479,64.634,12425.210825
1 Jan 2000 17:37:26.000,296.968,64.575,12427.180645
1 Jan 2000 17:37:36.000,297.454,64.515,12429.201574
1 Jan 2000 17:37:46.000,297.938,64.453,12431.273540
1 Jan 2000 17:37:56.000,298.420,64.390,12433.396470
1 Jan 2000 17:38:06.000,298.900,64.325,12435.570291
1 Jan 2000 17:38:16.000,299.377,64.260,12437.794929
1 Jan 2000 17:38:26.000,299.852,64.192,12440.070307
1 Jan 2000 17:38:36.000,300.324,64.124,12442.396351
1 Jan 2000 17:38:46.000,300.795,64.054,12444.772982
1 Jan 2000 17:38:56.000,301.262,63.983,12447.200123
1 Jan 2000 17:39:06.000,301.728,63.910,12449.677696
1 Jan 2000 17:39:16.000,302.191,63.836,12452.205619
1 Jan 2000 17:39:26.000,302.651,63.761,12454.783813
1 Jan 2000 17:39:36.000,303.109,63.685,12457.412197
1 Jan 2000 17:39:46.000,303.565,63.607,12460.090688
1 Jan 2000 17:39:56.000,304.018,63.529,12462.819202
1 Jan 2000 17:40:06.000,304.468,63.449,12465.597656
1 Jan 2000 17:40:16.000,304.916,63.367,12468.425966
1 Jan 2000 17:40:26.000,305.361,63.285,12471.304045
1 Jan 2000 17:40:36.000,305.804,63.201,12474.231806
1 Jan 2000 17:40:46.000,306.244,63.116,12477.209164
1 Jan 2000 17:40:56.000,306.681,63.030,12480.236028
1 Jan 2000 17:41:06.000,307.116,62.943,12483.312312
1 Jan 2000 17:41:16.000,307.548,62.855,12486.437924
1 Jan 2000 17:41:26.000,307.978,62.766,12489.612774
1 Jan 2000 17:41:36.000,308.405,62.675,12492.836771
1 Jan 2000 17:41:46.000,308.829,62.584,12496.109823
1 Jan 2000 17:41:56.000,309.251,62.491,12499.431837
1 Jan 2000 17:42:06.000,309.670,62.397,12502.802718
1 Jan 2000 17:42:16.000,310.087,62.302,12506.222373
1 Jan 2000 17:42:26.000,310.501,62.207,12509.690707
1 Jan 2000 17:42:36.000,310.912,62.110,12513.207623
1 Jan 2000 17:42:46.000,311.320,62.012,12516.773024
1 Jan 2000 17:42:56.000,311.726,61.913,12520.386813
1 Jan 2000 17:43:06.000,312.129,61.813,12524.048891
1 Jan 2000 17:43:16.000,312.530,61.713,12527.759160
1 Jan 2000 17:43:26.000,312.928,61.611,12531.517520
1 Jan 2000 17:43:36.000,313.323,61.508,12535.323870
1 Jan 2000 17:43:46.000,313.716,61.405,12539.178110
1 Jan 2000 17:43:56.000,314.106,61.300,12543.080136
1 Jan 2000 17:44:06.000,314.494,61.195,12547.029846
1 Jan 2000 17:44:16.000,314.879,61.089,12551.027138
1 Jan 2000 17:44:26.000,315.261,60.982,12555.071907
1 Jan 2000 17:44:36.000,315.641,60.874,12559.164048
1 Jan 2000 17:44:46.000,316.018,60.765,12563.303455
1 Jan 2000 17:44:56.000,316.393,60.655,12567.490023
1 Jan 2000 17:45:06.000,316.765,60.545,12571.723645
1 Jan 2000 17:45:16.000,317.135,60.433,12576.004213
1 Jan 2000 17:45:26.000,317.502,60.321,12580.331619
1 Jan 2000 17:45:36.000,317.866,60.208,12584.705754
1 Jan 2000 17:45:46.000,318.228,60.095,12589.126509
1 Jan 2000 17:45:56.000,318.588,59.980,12593.593773
1 Jan 2000 17:46:06.000,318.945,59.865,12598.107436
1 Jan 2000 17:46:16.000,319.300,59.749,12602.667387
1 Jan 2000 17:46:26.000,319.652,59.633,12607.273513
1 Jan 2000 17:46:36.000,320.001,59.515,12611.925701
1 Jan 2000 17:46:46.000,320.349,59.397,12616.623839
1 Jan 2000 17:46:56.000,320.694,59.278,12621.367812
1 Jan 2000 17:47:06.000,321.036,59.159,12626.157506
1 Jan 2000 17:47:16.000,321.376,59.039,12630.992806
1 Jan 2000 17:47:26.000,321.714,58.918,12635.873596
1 Jan 2000 17:47:36.000,322.050,58.797,12640.799760
1 Jan 2000 17:47:46.000,322.383,58.675,12645.771180
1 Jan 2000 17:47:56.000,322.713,58.552,12650.787740
1 Jan 2000 17:48:06.000,323.042,58.429,12655.849321
1 Jan 2000 17:48:16.000,323.368,58.305,12660.955805
1 Jan 2000 17:48:26.000,323.692,58.180,12666.107073
1 Jan 2000 17:48:36.000,324.014,58.055,12671.303005
1 Jan 2000 17:48:46.000,324.333,57.929,12676.543480
1 Jan 2000 17:48:56.000,324.651,57.803,12681.828378
1 Jan 2000 17:49:06.000,324.966,57.676,12687.157578
1 Jan 2000 17:49:16.000,325.279,57.549,12692.530958
1 Jan 2000 17:49:26.000,325.589,57.421,12697.948395
1 Jan 2000 17:49:36.000,325.898,57.293,12703.409766
1 Jan 2000 17:49:46.000,326.205,57.164,12708.914949
1 Jan 2000 17:49:56.000,326.509,57.035,12714.463818
1 Jan 2000 17:50:06.000,326.811,56.905,12720.056251
1 Jan 2000 17:50:16.000,327.112,56.774,12725.692121
1 Jan 2000 17:50:26.000,327.410,56.643,12731.371304
1 Jan 2000 17:50:36.000,327.706,56.512,12737.093673
1 Jan 2000 17:50:46.000,328.000,56.380,12742.859103
1 Jan 2000 17:50:56.000,328.292,56.248,12748.667467
1 Jan 2000 17:51:06.000,328.582,56.115,12754.518637
1 Jan 2000 17:51:16.000,328.870,55.982,12760.412486
1 Jan 2000 17:51:26.000,329.157,55.848,12766.348885
1 Jan 2000 17:51:36.000,329.441,55.714,12772.327706
1 Jan 2000 17:51:46.000,329.723,55.580,12778.348820
1 Jan 2000 17:51:56.000,330.004,55.445,12784.412098
1 Jan 2000 17:52:06.000,330.282,55.310,12790.517409
1 Jan 2000 17:52:16.000,330.559,55.174,12796.664624
1 Jan 2000 17:52:26.000,330.834,55.038,12802.853611
1 Jan 2000 17:52:36.000,331.107,54.902,12809.084240
1 Jan 2000 17:52:46.000,331.378,54.765,12815.356379
1 Jan 2000 17:52:56.000,331.648,54.628,12821.669896
1 Jan 2000 17:53:06.000,331.916,54.491,12828.024660
1 Jan 2000 17:53:16.000,332.182,54.353,12834.420536
1 Jan 2000 17:53:26.000,332.446,54.215,12840.857393
1 Jan 2000 17:53:36.000,332.708,54.076,12847.335097
1 Jan 2000 17:53:46.000,332.969,53.937,12853.853514
1 Jan 2000 17:53:56.000,333.228,53.798,12860.412510
1 Jan 2000 17:54:06.000,333.486,53.659,12867.011951
1 Jan 2000 17:54:16.000,333.741,53.519,12873.651701
1 Jan 2000 17:54:26.000,333.996,53.379,12880.331626
1 Jan 2000 17:54:36.000,334.248,53.239,12887.051591
1 Jan 2000 17:54:46.000,334.499,53.098,12893.811459
1 Jan 2000 17:54:56.000,334.748,52.957,12900.611094
1 Jan 2000 17:55:06.000,334.996,52.816,12907.450360
1 Jan 2000 17:55:16.000,335.242,52.675,12914.329120
1 Jan 2000 17:55:26.000,335.487,52.533,12921.247238
1 Jan 2000 17:55:36.000,335.730,52.391,12928.204575
1 Jan 2000 17:55:46.000,335.971,52.249,12935.200995
1 Jan 2000 17:55:56.000,336.212,52.107,12942.236358
1 Jan 2000 17:56:06.000,336.450,51.964,12949.310528
1 Jan 2000 17:56:16.000,336.687,51.821,12956.423366
1 Jan 2000 17:56:26.000,336.923,51.678,12963.574733
1 Jan 2000 17:56:36.000,337.157,51.535,12970.764489
1 Jan 2000 17:56:46.000,337.390,51.391,12977.992497
1 Jan 2000 17:56:56.000,337.621,51.247,12985.258615
1 Jan 2000 17:57:06.000,337.852,51.103,12992.562706
1 Jan 2000 17:57:16.000,338.080,50.959,12999.904627
1 Jan 2000 17:57:26.000,338.307,50.815,13007.284240
1 Jan 2000 17:57:36.000,338.533,50.670,13014.701405
1 Jan 2000 17:57:46.000,338.758,50.526,13022.155979
1 Jan 2000 17:57:56.000,338.981,50.381,13029.647823
1 Jan 2000 17:58:06.000,339.203,50.236,13037.176795
1 Jan 2000 17:58:16.000,339.424,50.090,13044.742754
1 Jan 2000 17:58:26.000,339.643,49.945,13052.345559
1 Jan 2000 17:58:36.000,339.861,49.799,13059.985068
1 Jan 2000 17:58:46.000,340.078,49.654,13067.661138
1 Jan 2000 17:58:56.000,340.294,49.508,13075.373629
1 Jan 2000 17:59:06.000,340.508,49.362,13083.122398
1 Jan 2000 17:59:16.000,340.721,49.216,13090.907302
1 Jan 2000 17:59:26.000,340.933,49.069,13098.728198
1 Jan 2000 17:59:36.000,341.144,48.923,13106.584945
1 Jan 2000 17:59:46.000,341.354,48.776,13114.477399
1 Jan 2000 17:59:56.000,341.562,48.630,13122.405417
1 Jan 2000 18:00:06.000,341.769,48.483,13130.368857
1 Jan 2000 18:00:16.000,341.976,48.336,13138.367574
1 Jan 2000 18:00:26.000,342.181,48.189,13146.401425
1 Jan 2000 18:00:36.000,342.384,48.042,13154.470266
1 Jan 2000 18:00:46.000,342.587,47.895,13162.573955
1 Jan 2000 18:00:56.000,342.789,47.747,13170.712347
1 Jan 2000 18:01:06.000,342.989,47.600,13178.885298
1 Jan 2000 18:01:16.000,343.189,47.452,13187.092663
1 Jan 2000 18:01:26.000,343.387,47.305,13195.334300
1 Jan 2000 18:01:36.000,343.585,47.157,13203.610064
1 Jan 2000 18:01:46.000,343.781,47.009,13211.919809
1 Jan 2000 18:01:56.000,343.977,46.861,13220.263393
1 Jan 2000 18:02:06.000,344.171,46.713,13228.640670
1 Jan 2000 18:02:16.000,344.364,46.565,13237.051495
1 Jan 2000 18:02:26.000,344.557,46.417,13245.495725
1 Jan 2000 18:02:36.000,344.748,46.269,13253.973213
1 Jan 2000 18:02:46.000,344.938,46.121,13262.483817
1 Jan 2000 18:02:56.000,345.128,45.972,13271.027389
1 Jan 2000 18:03:06.000,345.316,45.824,13279.603786
1 Jan 2000 18:03:16.000,345.504,45.676,13288.212863
1 Jan 2000 18:03:26.000,345.690,45.527,13296.854474
1 Jan 2000 18:03:36.000,345.876,45.379,13305.528474
1 Jan 2000 18:03:46.000,346.061,45.230,13314.234719
1 Jan 2000 18:03:56.000,346.245,45.082,13322.973063
1 Jan 2000 18:04:06.000,346.427,44.933,13331.743360
1 Jan 2000 18:04:16.000,346.610,44.784,13340.545466
1 Jan 2000 18:04:26.000,346.791,44.636,13349.379236
1 Jan 2000 18:04:36.000,346.971,44.487,13358.244524
1 Jan 2000 18:04:46.000,347.150,44.338,13367.141185
1 Jan 2000 18:04:56.000,347.329,44.190,13376.069073
1 Jan 2000 18:05:06.000,347.507,44.041,13385.028043
1 Jan 2000 18:05:16.000,347.684,43.892,13394.017951
1 Jan 2000 18:05:26.000,347.860,43.743,13403.038650
1 Jan 2000 18:05:36.000,348.035,43.594,13412.089996
1 Jan 2000 18:05:46.000,348.210,43.445,13421.171843
1 Jan 2000 18:05:56.000,348.383,43.297,13430.284047
1 Jan 2000 18:06:06.000,348.556,43.148,13439.426460
1 Jan 2000 18:06:16.000,348.728,42.999,13448.598940
1 Jan 2000 18:06:26.000,348.900,42.850,13457.801340
1 Jan 2000 18:06:36.000,349.070,42.701,13467.033515
1 Jan 2000 18:06:46.000,349.240,42.552,13476.295321
1 Jan 2000 18:06:56.000,349.409,42.403,13485.586611
1 Jan 2000 18:07:06.000,349.578,42.255,13494.907242
1 Jan 2000 18:07:16.000,349.745,42.106,13504.257068
1 Jan 2000 18:07:26.000,349.912,41.957,13513.635945
1 Jan 2000 18:07:36.000,350.078,41.808,13523.043727
1 Jan 2000 18:07:46.000,350.244,41.659,13532.480269
1 Jan 2000 18:07:56.000,350.408,41.510,13541.945428
1 Jan 2000 18:08:06.000,350.572,41.362,13551.439058
1 Jan 2000 18:08:16.000,350.736,41.213,13560.961015
1 Jan 2000 18:08:26.000,350.898,41.064,13570.511154
1 Jan 2000 18:08:36.000,351.061,40.916,13580.089332
1 Jan 2000 18:08:46.000,351.222,40.767,13589.695402
1 Jan 2000 18:08:56.000,351.383,40.618,13599.329222
1 Jan 2000 18:09:06.000,351.543,40.470,13608.990647
1 Jan 2000 18:09:16.000,351.702,40.321,13618.679534
1 Jan 2000 18:09:26.000,351.861,40.173,13628.395737
1 Jan 2000 18:09:36.000,352.019,40.024,13638.139114
1 Jan 2000 18:09:46.000,352.176,39.876,13647.909520
1 Jan 2000 18:09:56.000,352.333,39.727,13657.706813
1 Jan 2000 18:10:06.000,352.489,39.579,13667.530847
1 Jan 2000 18:10:16.000,352.645,39.430,13677.381481
1 Jan 2000 18:10:26.000,352.800,39.282,13687.258570
1 Jan 2000 18:10:36.000,352.954,39.134,13697.161971
1 Jan 2000 18:10:46.000,353.108,38.986,13707.091542
1 Jan 2000 18:10:56.000,353.262,38.838,13717.047140
1 Jan 2000 18:11:06.000,353.414,38.689,13727.028621
1 Jan 2000 18:11:16.000,353.566,38.541,13737.035842
1 Jan 2000 18:11:26.000,353.718,38.393,13747.068663
1 Jan 2000 18:11:36.000,353.869,38.246,13757.126939
1 Jan 2000 18:11:46.000,354.019,38.098,13767.210529
1 Jan 2000 18:11:56.000,354.169,37.950,13777.319291
1 Jan 2000 18:12:06.000,354.319,37.802,13787.453083
1 Jan 2000 18:12:16.000,354.467,37.654,13797.611762
1 Jan 2000 18:12:26.000,354.616,37.507,13807.795187
1 Jan 2000 18:12:36.000,354.764,37.359,13818.003218
1 Jan 2000 18:12:46.000,354.911,37.212,13828.235712
1 Jan 2000 18:12:56.000,355.057,37.064,13838.492528
1 Jan 2000 18:13:06.000,355.204,36.917,13848.773525
1 Jan 2000 18:13:16.000,355.349,36.770,13859.078562
1 Jan 2000 18:13:26.000,355.495,36.622,13869.407500
1 Jan 2000 18:13:36.000,355.639,36.475,13879.760196
1 Jan 2000 18:13:46.000,355.784,36.328,13890.136511
1 Jan 2000 18:13:56.000,355.927,36.181,13900.536305
1 Jan 2000 18:14:06.000,356.071,36.034,13910.959438
1 Jan 2000 18:14:16.000,356.213,35.888,13921.405770
1 Jan 2000 18:14:26.000,356.356,35.741,13931.875161
1 Jan 2000 18:14:36.000,356.497,35.594,13942.367473
1 Jan 2000 18:14:46.000,356.639,35.448,13952.882565
1 Jan 2000 18:14:56.000,356.780,35.301,13963.420298
1 Jan 2000 18:15:06.000,356.920,35.155,13973.980535
1 Jan 2000 18:15:16.000,357.060,35.008,13984.563136
1 Jan 2000 18:15:16.513,357.067,35.001,13985.106297

Interval Statistics
"Min Elevation",1 Jan 2000 18:15:16.513,357.067,35.001,13985.106297
"Max Elevation",1 Jan 2000 17:31:14.325,277.759,65.714,12388.853503
"Mean Elevation",,,55.722,
"Min Range",1 Jan 2000 17:31:04.027,277.210,65.713,12388.825336
"Max Range",1 Jan 2000 18:15:16.513,357.067,35.001,13985.106297
"Mean Range",,,,12821.898114

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 01:40:54.018,34.884,55.005,12803.926364
2 Jan 2000 01:41:04.000,35.187,55.119,12798.689992
2 Jan 2000 01:41:14.000,35.493,55.234,12793.485789
2 Jan 2000 01:41:24.000,35.801,55.348,12788.323613
2 Jan 2000 01:41:34.000,36.110,55.461,12783.203579
2 Jan 2000 01:41:44.000,36.421,55.574,12778.125803
2 Jan 2000 01:41:54.000,36.734,55.686,12773.090400
2 Jan 2000 01:42:04.000,37.049,55.797,12768.097486
2 Jan 2000 01:42:14.000,37.365,55.908,12763.147173
2 Jan 2000 01:42:24.000,37.683,56.019,12758.239577
2 Jan 2000 01:42:34.000,38.004,56.129,12753.374810
2 Jan 2000 01:42:44.000,38.326,56.238,12748.552985
2 Jan 2000 01:42:54.000,38.649,56.346,12743.774215
2 Jan 2000 01:43:04.000,38.975,56.454,12739.038610
2 Jan 2000 01:43:14.000,39.303,56.562,12734.346283
2 Jan 2000 01:43:24.000,39.632,56.668,12729.697344
2 Jan 2000 01:43:34.000,39.963,56.774,12725.091903
2 Jan 2000 01:43:44.000,40.296,56.879,12720.530069
2 Jan 2000 01:43:54.000,40.631,56.984,12716.011953
2 Jan 2000 01:44:04.000,40.968,57.088,12711.537662
2 Jan 2000 01:44:14.000,41.307,57.191,12707.107304
2 Jan 2000 01:44:24.000,41.648,57.294,12702.720988
2 Jan 2000 01:44:34.000,41.991,57.396,12698.378818
2 Jan 2000 01:44:44.000,42.335,57.497,12694.080903
2 Jan 2000 01:44:54.000,42.682,57.597,12689.827347
2 Jan 2000 01:45:04.000,43.030,57.696,12685.618256
2 Jan 2000 01:45:14.000,43.381,57.795,12681.453735
2 Jan 2000 01:45:24.000,43.733,57.893,12677.333886
2 Jan 2000 01:45:34.000,44.087,57.991,12673.258814
