"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 21:13:39.000,152.764,62.558,12486.839287
1 Jan 2000 21:13:49.000,152.704,62.773,12479.323147
1 Jan 2000 21:13:59.000,152.643,62.989,12471.864543
1 Jan 2000 21:14:09.000,152.581,63.204,12464.463622
1 Jan 2000 21:14:19.000,152.517,63.420,12457.120530
1 Jan 2000 21:14:29.000,152.452,63.636,12449.835412
1 Jan 2000 21:14:39.000,152.385,63.852,12442.608410
1 Jan 2000 21:14:49.000,152.317,64.068,12435.439668
1 Jan 2000 21:14:59.000,152.247,64.284,12428.329328
1 Jan 2000 21:15:09.000,152.176,64.500,12421.277530
1 Jan 2000 21:15:19.000,152.103,64.717,12414.284414
1 Jan 2000 21:15:29.000,152.028,64.933,12407.350118
1 Jan 2000 21:15:39.000,151.952,65.150,12400.474780
1 Jan 2000 21:15:49.000,151.874,65.366,12393.658536
1 Jan 2000 21:15:59.000,151.794,65.583,12386.901523
1 Jan 2000 21:16:09.000,151.713,65.799,12380.203874
1 Jan 2000 21:16:19.000,151.629,66.016,12373.565724
1 Jan 2000 21:16:29.000,151.543,66.233,12366.987203
1 Jan 2000 21:16:39.000,151.456,66.450,12360.468444
1 Jan 2000 21:16:49.000,151.366,66.667,12354.009577
1 Jan 2000 21:16:59.000,151.275,66.883,12347.610730
1 Jan 2000 21:17:09.000,151.181,67.100,12341.272032
1 Jan 2000 21:17:19.000,151.084,67.317,12334.993609
1 Jan 2000 21:17:29.000,150.986,67.535,12328.775586
1 Jan 2000 21:17:39.000,150.885,67.752,12322.618089
1 Jan 2000 21:17:49.000,150.782,67.969,12316.521241
1 Jan 2000 21:17:59.000,150.676,68.186,12310.485164
1 Jan 2000 21:18:09.000,150.567,68.403,12304.509979
1 Jan 2000 21:18:19.000,150.456,68.620,12298.595805
1 Jan 2000 21:18:29.000,150.342,68.837,12292.742761
1 Jan 2000 21:18:39.000,150.225,69.054,12286.950966
1 Jan 2000 21:18:49.000,150.105,69.272,12281.220534
1 Jan 2000 21:18:59.000,149.982,69.489,12275.551581
1 Jan 2000 21:19:09.000,149.856,69.706,12269.944221
1 Jan 2000 21:19:19.000,149.727,69.923,12264.398566
1 Jan 2000 21:19:29.000,149.594,70.140,12258.914728
1 Jan 2000 21:19:39.000,149.458,70.357,12253.492816
1 Jan 2000 21:19:49.000,149.318,70.574,12248.132940
1 Jan 2000 21:19:59.000,149.175,70.791,12242.835207
1 Jan 2000 21:20:09.000,149.028,71.008,12237.599723
1 Jan 2000 21:20:19.000,148.876,71.225,12232.426593
1 Jan 2000 21:20:29.000,148.721,71.441,12227.315922
1 Jan 2000 21:20:39.000,148.561,71.658,12222.267810
1 Jan 2000 21:20:49.000,148.397,71.875,12217.282360
1 Jan 2000 21:20:59.000,148.228,72.091,12212.359671
1 Jan 2000 21:21:09.000,148.055,72.307,12207.499842
1 Jan 2000 21:21:19.000,147.877,72.524,12202.702970
1 Jan 2000 21:21:29.000,147.693,72.740,12197.969149
1 Jan 2000 21:21:39.000,147.504,72.956,12193.298476
1 Jan 2000 21:21:49.000,147.310,73.172,12188.691043
1 Jan 2000 21:21:59.000,147.110,73.387,12184.146942
1 Jan 2000 21:22:09.000,146.904,73.603,12179.666262
1 Jan 2000 21:22:19.000,146.692,73.818,12175.249094
1 Jan 2000 21:22:29.000,146.473,74.033,12170.895525
1 Jan 2000 21:22:39.000,146.248,74.248,12166.605640
1 Jan 2000 21:22:49.000,146.016,74.463,12162.379525
1 Jan 2000 21:22:59.000,145.776,74.678,12158.217263
1 Jan 2000 21:23:09.000,145.530,74.892,12154.118936
1 Jan 2000 21:23:19.000,145.275,75.106,12150.084625
1 Jan 2000 21:23:29.000,145.012,75.320,12146.114409
1 Jan 2000 21:23:39.000,144.740,75.533,12142.208365
1 Jan 2000 21:23:49.000,144.460,75.746,12138.366570
1 Jan 2000 21:23:59.000,144.170,75.959,12134.589099
1 Jan 2000 21:24:09.000,143.871,76.171,12130.876026
1 Jan 2000 21:24:19.000,143.561,76.383,12127.227421
1 Jan 2000 21:24:29.000,143.241,76.595,12123.643356
1 Jan 2000 21:24:39.000,142.909,76.806,12120.123900
1 Jan 2000 21:24:49.000,142.566,77.017,12116.669120
1 Jan 2000 21:24:59.000,142.211,77.227,12113.279083
1 Jan 2000 21:25:09.000,141.843,77.436,12109.953852
1 Jan 2000 21:25:19.000,141.462,77.646,12106.693492
1 Jan 2000 21:25:29.000,141.067,77.854,12103.498063
1 Jan 2000 21:25:39.000,140.657,78.062,12100.367626
1 Jan 2000 21:25:49.000,140.231,78.269,12097.302240
1 Jan 2000 21:25:59.000,139.789,78.476,12094.301962
1 Jan 2000 21:26:09.000,139.330,78.682,12091.366846
1 Jan 2000 21:26:19.000,138.854,78.887,12088.496948
1 Jan 2000 21:26:29.000,138.358,79.091,12085.692320
1 Jan 2000 21:26:39.000,137.842,79.294,12082.953013
1 Jan 2000 21:26:49.000,137.306,79.497,12080.279077
1 Jan 2000 21:26:59.000,136.747,79.698,12077.670559
1 Jan 2000 21:27:09.000,136.165,79.899,12075.127506
1 Jan 2000 21:27:19.000,135.558,80.098,12072.649963
1 Jan 2000 21:27:29.000,134.926,80.296,12070.237973
1 Jan 2000 21:27:39.000,134.266,80.492,12067.891578
1 Jan 2000 21:27:49.000,133.577,80.688,12065.610819
1 Jan 2000 21:27:59.000,132.857,80.882,12063.395733
1 Jan 2000 21:28:09.000,132.106,81.074,12061.246359
1 Jan 2000 21:28:19.000,131.320,81.264,12059.162731
1 Jan 2000 21:28:29.000,130.498,81.453,12057.144884
1 Jan 2000 21:28:39.000,129.637,81.640,12055.192851
1 Jan 2000 21:28:49.000,128.737,81.825,12053.306661
1 Jan 2000 21:28:59.000,127.794,82.007,12051.486345
1 Jan 2000 21:29:09.000,126.806,82.187,12049.731929
1 Jan 2000 21:29:19.000,125.770,82.365,12048.043441
1 Jan 2000 21:29:29.000,124.684,82.540,12046.420905
1 Jan 2000 21:29:39.000,123.545,82.712,12044.864343
1 Jan 2000 21:29:49.000,122.350,82.881,12043.373778
1 Jan 2000 21:29:59.000,121.096,83.046,12041.949228
1 Jan 2000 21:30:09.000,119.781,83.208,12040.590713
1 Jan 2000 21:30:19.000,118.400,83.366,12039.298248
1 Jan 2000 21:30:29.000,116.953,83.520,12038.071849
1 Jan 2000 21:30:39.000,115.434,83.669,12036.911529
1 Jan 2000 21:30:49.000,113.842,83.814,12035.817300
1 Jan 2000 21:30:59.000,112.174,83.953,12034.789173
1 Jan 2000 21:31:09.000,110.428,84.087,12033.827155
1 Jan 2000 21:31:19.000,108.602,84.215,12032.931254
1 Jan 2000 21:31:29.000,106.694,84.336,12032.101475
1 Jan 2000 21:31:39.000,104.703,84.451,12031.337823
1 Jan 2000 21:31:49.000,102.631,84.559,12030.640299
1 Jan 2000 21:31:59.000,100.476,84.659,12030.008904
1 Jan 2000 21:32:09.000,98.242,84.751,12029.443637
1 Jan 2000 21:32:19.000,95.931,84.835,12028.944495
1 Jan 2000 21:32:29.000,93.547,84.909,12028.511475
1 Jan 2000 21:32:39.000,91.096,84.975,12028.144570
1 Jan 2000 21:32:49.000,88.585,85.030,12027.843774
1 Jan 2000 21:32:59.000,86.021,85.076,12027.609077
1 Jan 2000 21:33:09.000,83.415,85.112,12027.440468
1 Jan 2000 21:33:19.000,80.776,85.137,12027.337936
1 Jan 2000 21:33:29.000,78.115,85.152,12027.301466
1 Jan 2000 21:33:39.000,75.444,85.155,12027.331044
1 Jan 2000 21:33:49.000,72.776,85.148,12027.426652
1 Jan 2000 21:33:59.000,70.121,85.131,12027.588272
1 Jan 2000 21:34:09.000,67.492,85.103,12027.815884
1 Jan 2000 21:34:19.000,64.899,85.064,12028.109465
1 Jan 2000 21:34:29.000,62.352,85.015,12028.468994
1 Jan 2000 21:34:39.000,59.861,84.957,12028.894444
1 Jan 2000 21:34:49.000,57.432,84.889,12029.385789
1 Jan 2000 21:34:59.000,55.072,84.811,12029.943001
1 Jan 2000 21:35:09.000,52.787,84.726,12030.566051
1 Jan 2000 21:35:19.000,50.580,84.631,12031.254906
1 Jan 2000 21:35:29.000,48.453,84.529,12032.009536
1 Jan 2000 21:35:39.000,46.409,84.420,12032.829904
1 Jan 2000 21:35:49.000,44.447,84.303,12033.715976
1 Jan 2000 21:35:59.000,42.567,84.180,12034.667712
1 Jan 2000 21:36:09.000,40.769,84.051,12035.685076
1 Jan 2000 21:36:19.000,39.051,83.916,12036.768025
1 Jan 2000 21:36:29.000,37.410,83.776,12037.916518
1 Jan 2000 21:36:39.000,35.844,83.630,12039.130510
1 Jan 2000 21:36:49.000,34.351,83.480,12040.409957
1 Jan 2000 21:36:59.000,32.928,83.326,12041.754812
1 Jan 2000 21:37:09.000,31.571,83.168,12043.165026
1 Jan 2000 21:37:19.000,30.279,83.005,12044.640550
1 Jan 2000 21:37:29.000,29.047,82.840,12046.181331
1 Jan 2000 21:37:39.000,27.873,82.671,12047.787317
1 Jan 2000 21:37:49.000,26.754,82.499,12049.458453
1 Jan 2000 21:37:59.000,25.687,82.324,12051.194683
1 Jan 2000 21:38:09.000,24.670,82.147,12052.995950
1 Jan 2000 21:38:19.000,23.700,81.967,12054.862195
1 Jan 2000 21:38:29.000,22.773,81.785,12056.793357
1 Jan 2000 21:38:39.000,21.889,81.600,12058.789373
1 Jan 2000 21:38:49.000,21.045,81.414,12060.850181
1 Jan 2000 21:38:59.000,20.238,81.226,12062.975715
1 Jan 2000 21:39:09.000,19.467,81.036,12065.165908
1 Jan 2000 21:39:19.000,18.729,80.845,12067.420693
1 Jan 2000 21:39:29.000,18.023,80.652,12069.740000
1 Jan 2000 21:39:39.000,17.347,80.458,12072.123758
1 Jan 2000 21:39:49.000,16.700,80.262,12074.571895
1 Jan 2000 21:39:59.000,16.079,80.065,12077.084336
1 Jan 2000 21:40:09.000,15.485,79.867,12079.661007
1 Jan 2000 21:40:19.000,14.914,79.668,12082.301829
1 Jan 2000 21:40:29.000,14.366,79.468,12085.006726
1 Jan 2000 21:40:39.000,13.841,79.267,12087.775618
1 Jan 2000 21:40:49.000,13.336,79.065,12090.608422
1 Jan 2000 21:40:59.000,12.850,78.862,12093.505057
1 Jan 2000 21:41:09.000,12.384,78.659,12096.465439
1 Jan 2000 21:41:19.000,11.935,78.454,12099.489482
1 Jan 2000 21:41:29.000,11.503,78.249,12102.577100
1 Jan 2000 21:41:39.000,11.087,78.044,12105.728204
1 Jan 2000 21:41:49.000,10.686,77.837,12108.942705
1 Jan 2000 21:41:59.000,10.300,77.631,12112.220512
1 Jan 2000 21:42:09.000,9.928,77.423,12115.561532
1 Jan 2000 21:42:19.000,9.569,77.215,12118.965673
1 Jan 2000 21:42:29.000,9.223,77.007,12122.432837
1 Jan 2000 21:42:39.000,8.888,76.798,12125.962931
1 Jan 2000 21:42:49.000,8.566,76.589,12129.555855
1 Jan 2000 21:42:59.000,8.254,76.380,12133.211510
1 Jan 2000 21:43:09.000,7.953,76.170,12136.929797
1 Jan 2000 21:43:19.000,7.662,75.960,12140.710613
1 Jan 2000 21:43:29.000,7.381,75.749,12144.553855
1 Jan 2000 21:43:39.000,7.109,75.538,12148.459419
1 Jan 2000 21:43:49.000,6.846,75.327,12152.427200
1 Jan 2000 21:43:59.000,6.591,75.116,12156.457090
1 Jan 2000 21:44:09.000,6.345,74.904,12160.548981
1 Jan 2000 21:44:19.000,6.106,74.692,12164.702764
1 Jan 2000 21:44:29.000,5.875,74.480,12168.918328
1 Jan 2000 21:44:39.000,5.652,74.268,12173.195561
1 Jan 2000 21:44:49.000,5.435,74.055,12177.534350
1 Jan 2000 21:44:59.000,5.225,73.843,12181.934579
1 Jan 2000 21:45:09.000,5.021,73.630,12186.396135
1 Jan 2000 21:45:19.000,4.823,73.417,12190.918898
1 Jan 2000 21:45:29.000,4.632,73.204,12195.502752
1 Jan 2000 21:45:39.000,4.446,72.991,12200.147577
1 Jan 2000 21:45:49.000,4.265,72.778,12204.853252
1 Jan 2000 21:45:59.000,4.090,72.564,12209.619656
1 Jan 2000 21:46:09.000,3.920,72.351,12214.446666
1 Jan 2000 21:46:19.000,3.755,72.138,12219.334157
1 Jan 2000 21:46:29.000,3.595,71.924,12224.282005
1 Jan 2000 21:46:39.000,3.440,71.710,12229.290083
1 Jan 2000 21:46:49.000,3.289,71.497,12234.358263
1 Jan 2000 21:46:59.000,3.142,71.283,12239.486417
1 Jan 2000 21:47:09.000,2.999,71.069,12244.674415
1 Jan 2000 21:47:19.000,2.861,70.855,12249.922126
1 Jan 2000 21:47:29.000,2.726,70.642,12255.229418
1 Jan 2000 21:47:39.000,2.595,70.428,12260.596158
1 Jan 2000 21:47:49.000,2.468,70.214,12266.022211
1 Jan 2000 21:47:59.000,2.344,70.000,12271.507443
1 Jan 2000 21:48:09.000,2.224,69.786,12277.051718
1 Jan 2000 21:48:19.000,2.107,69.573,12282.654897
1 Jan 2000 21:48:29.000,1.994,69.359,12288.316842
1 Jan 2000 21:48:39.000,1.883,69.145,12294.037415
1 Jan 2000 21:48:49.000,1.775,68.931,12299.816474
1 Jan 2000 21:48:59.000,1.671,68.718,12305.653877
1 Jan 2000 21:49:09.000,1.569,68.504,12311.549484
1 Jan 2000 21:49:19.000,1.470,68.290,12317.503149
1 Jan 2000 21:49:29.000,1.374,68.077,12323.514728
1 Jan 2000 21:49:39.000,1.280,67.863,12329.584076
1 Jan 2000 21:49:49.000,1.189,67.650,12335.711047
1 Jan 2000 21:49:59.000,1.100,67.437,12341.895493
1 Jan 2000 21:50:09.000,1.014,67.223,12348.137266
1 Jan 2000 21:50:19.000,0.930,67.010,12354.436216
1 Jan 2000 21:50:29.000,0.848,66.797,12360.792193
1 Jan 2000 21:50:39.000,0.768,66.584,12367.205047
1 Jan 2000 21:50:49.000,0.691,66.371,12373.674625
1 Jan 2000 21:50:59.000,0.615,66.158,12380.200774
1 Jan 2000 21:51:09.000,0.542,65.945,12386.783340
1 Jan 2000 21:51:19.000,0.471,65.732,12393.422169
1 Jan 2000 21:51:29.000,0.401,65.520,12400.117105
1 Jan 2000 21:51:39.000,0.334,65.307,12406.867992
1 Jan 2000 21:51:49.000,0.268,65.095,12413.674673
1 Jan 2000 21:51:59.000,0.204,64.882,12420.536988
1 Jan 2000 21:52:09.000,0.142,64.670,12427.454781
1 Jan 2000 21:52:19.000,0.082,64.458,12434.427890
1 Jan 2000 21:52:29.000,0.023,64.246,12441.456155
1 Jan 2000 21:52:39.000,359.966,64.034,12448.539415
1 Jan 2000 21:52:49.000,359.910,63.822,12455.677508
1 Jan 2000 21:52:59.000,359.856,63.611,12462.870271
1 Jan 2000 21:53:09.000,359.803,63.399,12470.117540
1 Jan 2000 21:53:19.000,359.752,63.188,12477.419151
1 Jan 2000 21:53:29.000,359.702,62.977,12484.774939
1 Jan 2000 21:53:39.000,359.654,62.765,12492.184738
1 Jan 2000 21:53:49.000,359.607,62.554,12499.648380
1 Jan 2000 21:53:59.000,359.562,62.344,12507.165700
1 Jan 2000 21:54:09.000,359.517,62.133,12514.736528
1 Jan 2000 21:54:19.000,359.474,61.922,12522.360696
1 Jan 2000 21:54:29.000,359.433,61.712,12530.038036
1 Jan 2000 21:54:39.000,359.392,61.502,12537.768375
1 Jan 2000 21:54:49.000,359.353,61.291,12545.551545
1 Jan 2000 21:54:59.000,359.314,61.082,12553.387373
1 Jan 2000 21:55:09.000,359.277,60.872,12561.275688
1 Jan 2000 21:55:19.000,359.241,60.662,12569.216317
1 Jan 2000 21:55:29.000,359.207,60.452,12577.209086
1 Jan 2000 21:55:39.000,359.173,60.243,12585.253821
1 Jan 2000 21:55:49.000,359.140,60.034,12593.350349
1 Jan 2000 21:55:59.000,359.108,59.825,12601.498494
1 Jan 2000 21:56:09.000,359.078,59.616,12609.698080
1 Jan 2000 21:56:19.000,359.048,59.407,12617.948931
1 Jan 2000 21:56:29.000,359.019,59.199,12626.250870
1 Jan 2000 21:56:39.000,358.991,58.990,12634.603720
1 Jan 2000 21:56:49.000,358.965,58.782,12643.007303
1 Jan 2000 21:56:59.000,358.939,58.574,12651.461441
1 Jan 2000 21:57:09.000,358.914,58.366,12659.965954
1 Jan 2000 21:57:19.000,358.889,58.159,12668.520663
1 Jan 2000 21:57:29.000,358.866,57.951,12677.125388
1 Jan 2000 21:57:39.000,358.844,57.744,12685.779949
1 Jan 2000 21:57:49.000,358.822,57.536,12694.484165
1 Jan 2000 21:57:59.000,358.801,57.329,12703.237853
1 Jan 2000 21:58:09.000,358.781,57.123,12712.040833
1 Jan 2000 21:58:19.000,358.762,56.916,12720.892921
1 Jan 2000 21:58:29.000,358.743,56.710,12729.793936
1 Jan 2000 21:58:39.000,358.725,56.503,12738.743693
1 Jan 2000 21:58:49.000,358.708,56.297,12747.742010
1 Jan 2000 21:58:59.000,358.692,56.091,12756.788701
1 Jan 2000 21:59:09.000,358.677,55.886,12765.883583
1 Jan 2000 21:59:19.000,358.662,55.680,12775.026471
1 Jan 2000 21:59:29.000,358.647,55.475,12784.217179
1 Jan 2000 21:59:39.000,358.634,55.270,12793.455521
1 Jan 2000 21:59:49.000,358.621,55.065,12802.741312
1 Jan 2000 21:59:59.000,358.609,54.860,12812.074365
1 Jan 2000 22:00:09.000,358.597,54.655,12821.454494
1 Jan 2000 22:00:19.000,358.586,54.451,12830.881510
1 Jan 2000 22:00:29.000,358.576,54.247,12840.355228
1 Jan 2000 22:00:39.000,358.566,54.043,12849.875458
1 Jan 2000 22:00:49.000,358.557,53.839,12859.442013
1 Jan 2000 22:00:59.000,358.549,53.636,12869.054705
1 Jan 2000 22:01:09.000,358.541,53.432,12878.713345
1 Jan 2000 22:01:19.000,358.533,53.229,12888.417743
1 Jan 2000 22:01:29.000,358.527,53.026,12898.167711
1 Jan 2000 22:01:39.000,358.520,52.823,12907.963059
1 Jan 2000 22:01:49.000,358.515,52.621,12917.803597
1 Jan 2000 22:01:59.000,358.510,52.418,12927.689135
1 Jan 2000 22:02:09.000,358.505,52.216,12937.619483
1 Jan 2000 22:02:19.000,358.501,52.014,12947.594449
1 Jan 2000 22:02:29.000,358.497,51.813,12957.613845
1 Jan 2000 22:02:39.000,358.494,51.611,12967.677477
1 Jan 2000 22:02:49.000,358.492,51.410,12977.785156
1 Jan 2000 22:02:59.000,358.489,51.209,12987.936689
1 Jan 2000 22:03:09.000,358.488,51.008,12998.131886
1 Jan 2000 22:03:19.000,358.487,50.807,13008.370553
1 Jan 2000 22:03:29.000,358.486,50.607,13018.652500
1 Jan 2000 22:03:39.000,358.486,50.406,13028.977534
1 Jan 2000 22:03:49.000,358.486,50.206,13039.345462
1 Jan 2000 22:03:59.000,358.487,50.006,13049.756093
1 Jan 2000 22:04:09.000,358.488,49.807,13060.209233
1 Jan 2000 22:04:19.000,358.489,49.607,13070.704690
1 Jan 2000 22:04:29.000,358.491,49.408,13081.242270
1 Jan 2000 22:04:39.000,358.494,49.209,13091.821781
1 Jan 2000 22:04:49.000,358.497,49.010,13102.443030
1 Jan 2000 22:04:59.000,358.500,48.812,13113.105823
1 Jan 2000 22:05:09.000,358.503,48.613,13123.809966
1 Jan 2000 22:05:19.000,358.507,48.415,13134.555267
1 Jan 2000 22:05:29.000,358.512,48.217,13145.341532
1 Jan 2000 22:05:39.000,358.517,48.020,13156.168567
1 Jan 2000 22:05:49.000,358.522,47.822,13167.036178
1 Jan 2000 22:05:59.000,358.527,47.625,13177.944171
1 Jan 2000 22:06:09.000,358.533,47.428,13188.892353
1 Jan 2000 22:06:19.000,358.540,47.231,13199.880530
1 Jan 2000 22:06:29.000,358.546,47.035,13210.908508
1 Jan 2000 22:06:39.000,358.554,46.838,13221.976093
1 Jan 2000 22:06:49.000,358.561,46.642,13233.083090
1 Jan 2000 22:06:59.000,358.569,46.446,13244.229305
1 Jan 2000 22:07:09.000,358.577,46.250,13255.414546
1 Jan 2000 22:07:19.000,358.585,46.055,13266.638617
1 Jan 2000 22:07:29.000,358.594,45.860,13277.901324
1 Jan 2000 22:07:39.000,358.603,45.665,13289.202474
1 Jan 2000 22:07:49.000,358.613,45.470,13300.541872
1 Jan 2000 22:07:59.000,358.622,45.275,13311.919324
1 Jan 2000 22:08:09.000,358.633,45.081,13323.334636
1 Jan 2000 22:08:19.000,358.643,44.887,13334.787614
1 Jan 2000 22:08:29.000,358.654,44.693,13346.278064
1 Jan 2000 22:08:39.000,358.665,44.499,13357.805793
1 Jan 2000 22:08:49.000,358.676,44.306,13369.370606
1 Jan 2000 22:08:59.000,358.688,44.113,13380.972309
1 Jan 2000 22:09:09.000,358.700,43.920,13392.610709
1 Jan 2000 22:09:19.000,358.712,43.727,13404.285611
1 Jan 2000 22:09:29.000,358.725,43.534,13415.996824
1 Jan 2000 22:09:39.000,358.737,43.342,13427.744151
1 Jan 2000 22:09:49.000,358.751,43.150,13439.527401
1 Jan 2000 22:09:59.000,358.764,42.958,13451.346380
1 Jan 2000 22:10:09.000,358.778,42.766,13463.200895
1 Jan 2000 22:10:19.000,358.792,42.575,13475.090751
1 Jan 2000 22:10:29.000,358.806,42.384,13487.015757
1 Jan 2000 22:10:39.000,358.820,42.193,13498.975720
1 Jan 2000 22:10:49.000,358.835,42.002,13510.970445
1 Jan 2000 22:10:59.000,358.850,41.812,13522.999742
1 Jan 2000 22:11:09.000,358.866,41.621,13535.063416
1 Jan 2000 22:11:19.000,358.881,41.431,13547.161276
1 Jan 2000 22:11:29.000,358.897,41.241,13559.293129
1 Jan 2000 22:11:39.000,358.913,41.052,13571.458783
1 Jan 2000 22:11:49.000,358.930,40.862,13583.658047
1 Jan 2000 22:11:59.000,358.946,40.673,13595.890727
1 Jan 2000 22:12:09.000,358.963,40.484,13608.156632
1 Jan 2000 22:12:19.000,358.980,40.296,13620.455572
1 Jan 2000 22:12:29.000,358.997,40.107,13632.787353
1 Jan 2000 22:12:39.000,359.015,39.919,13645.151786
1 Jan 2000 22:12:49.000,359.033,39.731,13657.548679
1 Jan 2000 22:12:59.000,359.051,39.543,13669.977841
1 Jan 2000 22:13:09.000,359.069,39.356,13682.439082
1 Jan 2000 22:13:19.000,359.088,39.169,13694.932211
1 Jan 2000 22:13:29.000,359.107,38.982,13707.457038
1 Jan 2000 22:13:39.000,359.126,38.795,13720.013372
1 Jan 2000 22:13:49.000,359.145,38.608,13732.601024
1 Jan 2000 22:13:59.000,359.164,38.422,13745.219804
1 Jan 2000 22:14:09.000,359.184,38.236,13757.869523
1 Jan 2000 22:14:19.000,359.204,38.050,13770.549992
1 Jan 2000 22:14:29.000,359.224,37.864,13783.261021
1 Jan 2000 22:14:39.000,359.244,37.679,13796.002421
1 Jan 2000 22:14:49.000,359.265,37.493,13808.774005
1 Jan 2000 22:14:59.000,359.285,37.308,13821.575583
1 Jan 2000 22:15:09.000,359.306,37.124,13834.406969
1 Jan 2000 22:15:19.000,359.327,36.939,13847.267973
1 Jan 2000 22:15:29.000,359.349,36.755,13860.158409
1 Jan 2000 22:15:39.000,359.370,36.571,13873.078088
1 Jan 2000 22:15:49.000,359.392,36.387,13886.026825
1 Jan 2000 22:15:59.000,359.414,36.203,13899.004432
1 Jan 2000 22:16:09.000,359.436,36.020,13912.010722
1 Jan 2000 22:16:19.000,359.459,35.837,13925.045510
1 Jan 2000 22:16:29.000,359.481,35.654,13938.108609
1 Jan 2000 22:16:39.000,359.504,35.471,13951.199834
1 Jan 2000 22:16:49.000,359.527,35.289,13964.318999
1 Jan 2000 22:16:59.000,359.550,35.107,13977.465919
1 Jan 2000 22:17:04.810,359.564,35.001,13985.116403

Interval Statistics
"Min Elevation",1 Jan 2000 22:17:04.810,359.564,35.001,13985.116403
"Max Elevation",1 Jan 2000 21:33:37.541,75.834,85.156,12027.322613
"Mean Elevation",,,64.752,
"Min Range",1 Jan 2000 21:33:29.521,77.976,85.152,12027.301376
"Max Range",1 Jan 2000 22:17:04.810,359.564,35.001,13985.116403
"Mean Range",,,,12557.440954

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 05:59:06.783,65.457,37.301,13814.370807
2 Jan 2000 05:59:16.000,65.680,37.268,13816.594700
2 Jan 2000 05:59:26.000,65.922,37.232,13819.037034
2 Jan 2000 05:59:36.000,66.164,37.196,13821.510105
2 Jan 2000 05:59:46.000,66.406,37.159,13824.013919
2 Jan 2000 05:59:56.000,66.647,37.122,13826.548483
2 Jan 2000 06:00:06.000,66.889,37.084,13829.113802
2 Jan 2000 06:00:16.000,67.129,37.046,13831.709882
2 Jan 2000 06:00:26.000,67.370,37.008,13834.336728
2 Jan 2000 06:00:36.000,67.611,36.969,13836.994344
2 Jan 2000 06:00:46.000,67.851,36.929,13839.682736
2 Jan 2000 06:00:56.000,68.091,36.890,13842.401907
2 Jan 2000 06:01:06.000,68.330,36.849,13845.151861
2 Jan 2000 06:01:16.000,68.570,36.809,13847.932602
2 Jan 2000 06:01:26.000,68.809,36.768,13850.744132
2 Jan 2000 06:01:36.000,69.047,36.727,13853.586454
2 Jan 2000 06:01:46.000,69.286,36.685,13856.459571
2 Jan 2000 06:01:56.000,69.524,36.643,13859.363484
2 Jan 2000 06:02:06.000,69.762,36.600,13862.298196
2 Jan 2000 06:02:16.000,70.000,36.557,13865.263707
2 Jan 2000 06:02:26.000,70.237,36.513,13868.260018
2 Jan 2000 06:02:36.000,70.474,36.470,13871.287131
2 Jan 2000 06:02:46.000,70.711,36.425,13874.345045
2 Jan 2000 06:02:56.000,70.948,36.381,13877.433760
2 Jan 2000 06:03:06.000,71.184,36.336,13880.553276
2 Jan 2000 06:03:16.000,71.420,36.290,13883.703593
