"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 22:22:34.000,201.463,63.470,12455.163669
1 Jan 2000 22:22:44.000,201.713,63.658,12448.831989
1 Jan 2000 22:22:54.000,201.966,63.846,12442.555831
1 Jan 2000 22:23:04.000,202.222,64.033,12436.335299
1 Jan 2000 22:23:14.000,202.482,64.221,12430.170497
1 Jan 2000 22:23:24.000,202.745,64.408,12424.061528
1 Jan 2000 22:23:34.000,203.011,64.594,12418.008491
1 Jan 2000 22:23:44.000,203.282,64.781,12412.011489
1 Jan 2000 22:23:54.000,203.555,64.967,12406.070619
1 Jan 2000 22:24:04.000,203.833,65.153,12400.185980
1 Jan 2000 22:24:14.000,204.114,65.338,12394.357670
1 Jan 2000 22:24:24.000,204.400,65.523,12388.585785
1 Jan 2000 22:24:34.000,204.689,65.708,12382.870419
1 Jan 2000 22:24:44.000,204.982,65.892,12377.211668
1 Jan 2000 22:24:54.000,205.279,66.076,12371.609623
1 Jan 2000 22:25:04.000,205.581,66.259,12366.064377
1 Jan 2000 22:25:14.000,205.887,66.442,12360.576021
1 Jan 2000 22:25:24.000,206.197,66.625,12355.144645
1 Jan 2000 22:25:34.000,206.512,66.807,12349.770336
1 Jan 2000 22:25:44.000,206.831,66.988,12344.453184
1 Jan 2000 22:25:54.000,207.155,67.169,12339.193275
1 Jan 2000 22:26:04.000,207.483,67.350,12333.990693
1 Jan 2000 22:26:14.000,207.817,67.530,12328.845523
1 Jan 2000 22:26:24.000,208.155,67.710,12323.757849
1 Jan 2000 22:26:34.000,208.499,67.889,12318.727753
1 Jan 2000 22:26:44.000,208.848,68.067,12313.755315
1 Jan 2000 22:26:54.000,209.202,68.245,12308.840615
1 Jan 2000 22:27:04.000,209.561,68.422,12303.983733
1 Jan 2000 22:27:14.000,209.926,68.599,12299.184745
1 Jan 2000 22:27:24.000,210.296,68.775,12294.443728
1 Jan 2000 22:27:34.000,210.672,68.950,12289.760757
1 Jan 2000 22:27:44.000,211.055,69.125,12285.135906
1 Jan 2000 22:27:54.000,211.443,69.299,12280.569248
1 Jan 2000 22:28:04.000,211.837,69.472,12276.060855
1 Jan 2000 22:28:14.000,212.237,69.645,12271.610798
1 Jan 2000 22:28:24.000,212.644,69.816,12267.219145
1 Jan 2000 22:28:34.000,213.057,69.987,12262.885965
1 Jan 2000 22:28:44.000,213.477,70.157,12258.611325
1 Jan 2000 22:28:54.000,213.903,70.327,12254.395290
1 Jan 2000 22:29:04.000,214.337,70.495,12250.237926
1 Jan 2000 22:29:14.000,214.778,70.663,12246.139295
1 Jan 2000 22:29:24.000,215.225,70.829,12242.099460
1 Jan 2000 22:29:34.000,215.680,70.995,12238.118482
1 Jan 2000 22:29:44.000,216.143,71.159,12234.196420
1 Jan 2000 22:29:54.000,216.613,71.323,12230.333333
1 Jan 2000 22:30:04.000,217.091,71.486,12226.529278
1 Jan 2000 22:30:14.000,217.577,71.647,12222.784311
1 Jan 2000 22:30:24.000,218.071,71.808,12219.098487
1 Jan 2000 22:30:34.000,218.573,71.967,12215.471859
1 Jan 2000 22:30:44.000,219.084,72.125,12211.904480
1 Jan 2000 22:30:54.000,219.603,72.282,12208.396400
1 Jan 2000 22:31:04.000,220.131,72.438,12204.947670
1 Jan 2000 22:31:14.000,220.668,72.593,12201.558338
1 Jan 2000 22:31:24.000,221.214,72.746,12198.228451
1 Jan 2000 22:31:34.000,221.769,72.898,12194.958055
1 Jan 2000 22:31:44.000,222.333,73.048,12191.747194
1 Jan 2000 22:31:54.000,222.907,73.197,12188.595913
1 Jan 2000 22:32:04.000,223.491,73.345,12185.504253
1 Jan 2000 22:32:14.000,224.085,73.491,12182.472256
1 Jan 2000 22:32:24.000,224.688,73.635,12179.499960
1 Jan 2000 22:32:34.000,225.302,73.778,12176.587404
1 Jan 2000 22:32:44.000,225.926,73.920,12173.734625
1 Jan 2000 22:32:54.000,226.560,74.059,12170.941659
1 Jan 2000 22:33:04.000,227.205,74.197,12168.208540
1 Jan 2000 22:33:14.000,227.861,74.333,12165.535301
1 Jan 2000 22:33:24.000,228.528,74.468,12162.921974
1 Jan 2000 22:33:34.000,229.206,74.600,12160.368590
1 Jan 2000 22:33:44.000,229.894,74.730,12157.875177
1 Jan 2000 22:33:54.000,230.594,74.859,12155.441763
1 Jan 2000 22:34:04.000,231.306,74.985,12153.068375
1 Jan 2000 22:34:14.000,232.029,75.110,12150.755039
1 Jan 2000 22:34:24.000,232.763,75.232,12148.501777
1 Jan 2000 22:34:34.000,233.509,75.352,12146.308614
1 Jan 2000 22:34:44.000,234.267,75.470,12144.175569
1 Jan 2000 22:34:54.000,235.036,75.586,12142.102663
1 Jan 2000 22:35:04.000,235.817,75.699,12140.089915
1 Jan 2000 22:35:14.000,236.610,75.809,12138.137341
1 Jan 2000 22:35:24.000,237.415,75.918,12136.244958
1 Jan 2000 22:35:34.000,238.232,76.023,12134.412780
1 Jan 2000 22:35:44.000,239.060,76.127,12132.640822
1 Jan 2000 22:35:54.000,239.900,76.227,12130.929093
1 Jan 2000 22:36:04.000,240.752,76.325,12129.277606
1 Jan 2000 22:36:14.000,241.615,76.420,12127.686370
1 Jan 2000 22:36:24.000,242.490,76.512,12126.155392
1 Jan 2000 22:36:34.000,243.376,76.601,12124.684679
1 Jan 2000 22:36:44.000,244.274,76.687,12123.274236
1 Jan 2000 22:36:54.000,245.182,76.770,12121.924068
1 Jan 2000 22:37:04.000,246.102,76.851,12120.634176
1 Jan 2000 22:37:14.000,247.032,76.928,12119.404563
1 Jan 2000 22:37:24.000,247.972,77.001,12118.235228
1 Jan 2000 22:37:34.000,248.922,77.072,12117.126169
1 Jan 2000 22:37:44.000,249.882,77.139,12116.077385
1 Jan 2000 22:37:54.000,250.852,77.203,12115.088870
1 Jan 2000 22:38:04.000,251.831,77.264,12114.160620
1 Jan 2000 22:38:14.000,252.818,77.321,12113.292627
1 Jan 2000 22:38:24.000,253.814,77.375,12112.484884
1 Jan 2000 22:38:34.000,254.817,77.425,12111.737381
1 Jan 2000 22:38:44.000,255.828,77.471,12111.050107
1 Jan 2000 22:38:54.000,256.846,77.514,12110.423051
1 Jan 2000 22:39:04.000,257.870,77.553,12109.856198
1 Jan 2000 22:39:14.000,258.901,77.589,12109.349534
1 Jan 2000 22:39:24.000,259.936,77.621,12108.903042
1 Jan 2000 22:39:34.000,260.976,77.649,12108.516706
1 Jan 2000 22:39:44.000,262.021,77.673,12108.190507
1 Jan 2000 22:39:54.000,263.069,77.693,12107.924424
1 Jan 2000 22:40:04.000,264.120,77.710,12107.718435
1 Jan 2000 22:40:14.000,265.173,77.723,12107.572519
1 Jan 2000 22:40:24.000,266.228,77.732,12107.486650
1 Jan 2000 22:40:34.000,267.284,77.737,12107.460804
1 Jan 2000 22:40:44.000,268.341,77.739,12107.494954
1 Jan 2000 22:40:54.000,269.397,77.736,12107.589072
1 Jan 2000 22:41:04.000,270.453,77.730,12107.743128
1 Jan 2000 22:41:14.000,271.507,77.719,12107.957091
1 Jan 2000 22:41:24.000,272.559,77.705,12108.230929
1 Jan 2000 22:41:34.000,273.608,77.688,12108.564610
1 Jan 2000 22:41:44.000,274.653,77.666,12108.958098
1 Jan 2000 22:41:54.000,275.695,77.641,12109.411358
1 Jan 2000 22:42:04.000,276.732,77.611,12109.924352
1 Jan 2000 22:42:14.000,277.764,77.579,12110.497041
1 Jan 2000 22:42:24.000,278.791,77.542,12111.129386
1 Jan 2000 22:42:34.000,279.811,77.502,12111.821345
1 Jan 2000 22:42:44.000,280.824,77.458,12112.572877
1 Jan 2000 22:42:54.000,281.831,77.411,12113.383936
1 Jan 2000 22:43:04.000,282.829,77.360,12114.254479
1 Jan 2000 22:43:14.000,283.820,77.306,12115.184458
1 Jan 2000 22:43:24.000,284.801,77.248,12116.173827
1 Jan 2000 22:43:34.000,285.774,77.187,12117.222536
1 Jan 2000 22:43:44.000,286.738,77.122,12118.330535
1 Jan 2000 22:43:54.000,287.692,77.054,12119.497773
1 Jan 2000 22:44:04.000,288.636,76.983,12120.724196
1 Jan 2000 22:44:14.000,289.570,76.909,12122.009751
1 Jan 2000 22:44:24.000,290.494,76.832,12123.354383
1 Jan 2000 22:44:34.000,291.406,76.752,12124.758035
1 Jan 2000 22:44:44.000,292.308,76.668,12126.220650
1 Jan 2000 22:44:54.000,293.199,76.582,12127.742168
1 Jan 2000 22:45:04.000,294.078,76.493,12129.322528
1 Jan 2000 22:45:14.000,294.947,76.401,12130.961671
1 Jan 2000 22:45:24.000,295.803,76.307,12132.659532
1 Jan 2000 22:45:34.000,296.648,76.209,12134.416048
1 Jan 2000 22:45:44.000,297.482,76.109,12136.231154
1 Jan 2000 22:45:54.000,298.304,76.007,12138.104784
1 Jan 2000 22:46:04.000,299.114,75.902,12140.036869
1 Jan 2000 22:46:14.000,299.912,75.794,12142.027340
1 Jan 2000 22:46:24.000,300.699,75.684,12144.076129
1 Jan 2000 22:46:34.000,301.474,75.572,12146.183163
1 Jan 2000 22:46:44.000,302.237,75.458,12148.348371
1 Jan 2000 22:46:54.000,302.989,75.341,12150.571678
1 Jan 2000 22:47:04.000,303.729,75.222,12152.853009
1 Jan 2000 22:47:14.000,304.458,75.101,12155.192290
1 Jan 2000 22:47:24.000,305.175,74.978,12157.589441
1 Jan 2000 22:47:34.000,305.881,74.853,12160.044386
1 Jan 2000 22:47:44.000,306.576,74.726,12162.557045
1 Jan 2000 22:47:54.000,307.260,74.597,12165.127336
1 Jan 2000 22:48:04.000,307.933,74.467,12167.755179
1 Jan 2000 22:48:14.000,308.595,74.334,12170.440490
1 Jan 2000 22:48:24.000,309.247,74.200,12173.183185
1 Jan 2000 22:48:34.000,309.888,74.064,12175.983179
1 Jan 2000 22:48:44.000,310.518,73.927,12178.840386
1 Jan 2000 22:48:54.000,311.139,73.788,12181.754717
1 Jan 2000 22:49:04.000,311.749,73.647,12184.726085
1 Jan 2000 22:49:14.000,312.349,73.505,12187.754399
1 Jan 2000 22:49:24.000,312.940,73.361,12190.839569
1 Jan 2000 22:49:34.000,313.521,73.216,12193.981503
1 Jan 2000 22:49:44.000,314.092,73.070,12197.180108
1 Jan 2000 22:49:54.000,314.654,72.922,12200.435290
1 Jan 2000 22:50:04.000,315.207,72.773,12203.746953
1 Jan 2000 22:50:14.000,315.751,72.623,12207.115001
1 Jan 2000 22:50:24.000,316.287,72.472,12210.539337
1 Jan 2000 22:50:34.000,316.813,72.319,12214.019863
1 Jan 2000 22:50:44.000,317.331,72.165,12217.556479
1 Jan 2000 22:50:54.000,317.841,72.010,12221.149085
1 Jan 2000 22:51:04.000,318.342,71.854,12224.797578
1 Jan 2000 22:51:14.000,318.836,71.697,12228.501858
1 Jan 2000 22:51:24.000,319.321,71.539,12232.261819
1 Jan 2000 22:51:34.000,319.799,71.380,12236.077357
1 Jan 2000 22:51:44.000,320.270,71.220,12239.948367
1 Jan 2000 22:51:54.000,320.733,71.060,12243.874743
1 Jan 2000 22:52:04.000,321.188,70.898,12247.856375
1 Jan 2000 22:52:14.000,321.637,70.735,12251.893157
1 Jan 2000 22:52:24.000,322.078,70.572,12255.984978
1 Jan 2000 22:52:34.000,322.513,70.407,12260.131728
1 Jan 2000 22:52:44.000,322.941,70.242,12264.333295
1 Jan 2000 22:52:54.000,323.363,70.076,12268.589566
1 Jan 2000 22:53:04.000,323.778,69.910,12272.900429
1 Jan 2000 22:53:14.000,324.187,69.743,12277.265769
1 Jan 2000 22:53:24.000,324.589,69.575,12281.685470
1 Jan 2000 22:53:34.000,324.986,69.406,12286.159417
1 Jan 2000 22:53:44.000,325.376,69.237,12290.687492
1 Jan 2000 22:53:54.000,325.761,69.067,12295.269577
1 Jan 2000 22:54:04.000,326.141,68.896,12299.905552
1 Jan 2000 22:54:14.000,326.514,68.725,12304.595299
1 Jan 2000 22:54:24.000,326.883,68.553,12309.338696
1 Jan 2000 22:54:34.000,327.246,68.381,12314.135622
1 Jan 2000 22:54:44.000,327.603,68.208,12318.985954
1 Jan 2000 22:54:54.000,327.956,68.035,12323.889568
1 Jan 2000 22:55:04.000,328.304,67.861,12328.846341
1 Jan 2000 22:55:14.000,328.647,67.687,12333.856147
1 Jan 2000 22:55:24.000,328.985,67.512,12338.918860
1 Jan 2000 22:55:34.000,329.318,67.337,12344.034354
1 Jan 2000 22:55:44.000,329.647,67.161,12349.202500
1 Jan 2000 22:55:54.000,329.971,66.985,12354.423171
1 Jan 2000 22:56:04.000,330.291,66.809,12359.696236
1 Jan 2000 22:56:14.000,330.607,66.632,12365.021566
1 Jan 2000 22:56:24.000,330.918,66.454,12370.399031
1 Jan 2000 22:56:34.000,331.226,66.277,12375.828497
1 Jan 2000 22:56:44.000,331.529,66.099,12381.309834
1 Jan 2000 22:56:54.000,331.828,65.921,12386.842907
1 Jan 2000 22:57:04.000,332.124,65.742,12392.427582
1 Jan 2000 22:57:14.000,332.415,65.563,12398.063726
1 Jan 2000 22:57:24.000,332.703,65.384,12403.751202
1 Jan 2000 22:57:34.000,332.987,65.204,12409.489874
1 Jan 2000 22:57:44.000,333.268,65.025,12415.279604
1 Jan 2000 22:57:54.000,333.545,64.844,12421.120257
1 Jan 2000 22:58:04.000,333.819,64.664,12427.011692
1 Jan 2000 22:58:14.000,334.090,64.484,12432.953771
1 Jan 2000 22:58:24.000,334.357,64.303,12438.946354
1 Jan 2000 22:58:34.000,334.621,64.122,12444.989301
1 Jan 2000 22:58:44.000,334.882,63.941,12451.082469
1 Jan 2000 22:58:54.000,335.139,63.759,12457.225719
1 Jan 2000 22:59:04.000,335.394,63.577,12463.418906
1 Jan 2000 22:59:14.000,335.646,63.396,12469.661887
1 Jan 2000 22:59:24.000,335.895,63.214,12475.954520
1 Jan 2000 22:59:34.000,336.141,63.031,12482.296658
1 Jan 2000 22:59:44.000,336.384,62.849,12488.688158
1 Jan 2000 22:59:54.000,336.624,62.666,12495.128873
1 Jan 2000 23:00:04.000,336.862,62.484,12501.618657
1 Jan 2000 23:00:14.000,337.097,62.301,12508.157363
1 Jan 2000 23:00:24.000,337.330,62.118,12514.744844
1 Jan 2000 23:00:34.000,337.560,61.935,12521.380951
1 Jan 2000 23:00:44.000,337.787,61.752,12528.065535
1 Jan 2000 23:00:54.000,338.012,61.568,12534.798447
1 Jan 2000 23:01:04.000,338.235,61.385,12541.579537
1 Jan 2000 23:01:14.000,338.455,61.202,12548.408655
1 Jan 2000 23:01:24.000,338.673,61.018,12555.285650
1 Jan 2000 23:01:34.000,338.889,60.834,12562.210370
1 Jan 2000 23:01:44.000,339.103,60.650,12569.182663
1 Jan 2000 23:01:54.000,339.314,60.467,12576.202376
1 Jan 2000 23:02:04.000,339.523,60.283,12583.269357
1 Jan 2000 23:02:14.000,339.730,60.099,12590.383451
1 Jan 2000 23:02:24.000,339.936,59.915,12597.544504
1 Jan 2000 23:02:34.000,340.139,59.731,12604.752362
1 Jan 2000 23:02:44.000,340.340,59.546,12612.006869
1 Jan 2000 23:02:54.000,340.539,59.362,12619.307871
1 Jan 2000 23:03:04.000,340.736,59.178,12626.655210
1 Jan 2000 23:03:14.000,340.932,58.994,12634.048730
1 Jan 2000 23:03:24.000,341.125,58.809,12641.488274
1 Jan 2000 23:03:34.000,341.317,58.625,12648.973685
1 Jan 2000 23:03:44.000,341.507,58.441,12656.504805
1 Jan 2000 23:03:54.000,341.695,58.257,12664.081476
1 Jan 2000 23:04:04.000,341.882,58.072,12671.703538
1 Jan 2000 23:04:14.000,342.067,57.888,12679.370832
1 Jan 2000 23:04:24.000,342.250,57.704,12687.083199
1 Jan 2000 23:04:34.000,342.432,57.519,12694.840479
1 Jan 2000 23:04:44.000,342.612,57.335,12702.642512
1 Jan 2000 23:04:54.000,342.790,57.151,12710.489136
1 Jan 2000 23:05:04.000,342.967,56.966,12718.380191
1 Jan 2000 23:05:14.000,343.143,56.782,12726.315515
1 Jan 2000 23:05:24.000,343.317,56.598,12734.294946
1 Jan 2000 23:05:34.000,343.489,56.414,12742.318321
1 Jan 2000 23:05:44.000,343.660,56.229,12750.385479
1 Jan 2000 23:05:54.000,343.830,56.045,12758.496257
1 Jan 2000 23:06:04.000,343.998,55.861,12766.650490
1 Jan 2000 23:06:14.000,344.165,55.677,12774.848016
1 Jan 2000 23:06:24.000,344.331,55.493,12783.088671
1 Jan 2000 23:06:34.000,344.495,55.309,12791.372290
1 Jan 2000 23:06:44.000,344.658,55.125,12799.698709
1 Jan 2000 23:06:54.000,344.820,54.941,12808.067763
1 Jan 2000 23:07:04.000,344.980,54.757,12816.479287
1 Jan 2000 23:07:14.000,345.139,54.574,12824.933115
1 Jan 2000 23:07:24.000,345.297,54.390,12833.429083
1 Jan 2000 23:07:34.000,345.454,54.206,12841.967024
1 Jan 2000 23:07:44.000,345.610,54.023,12850.546771
1 Jan 2000 23:07:54.000,345.764,53.839,12859.168159
1 Jan 2000 23:08:04.000,345.918,53.656,12867.831021
1 Jan 2000 23:08:14.000,346.070,53.472,12876.535190
1 Jan 2000 23:08:24.000,346.221,53.289,12885.280498
1 Jan 2000 23:08:34.000,346.372,53.106,12894.066779
1 Jan 2000 23:08:44.000,346.521,52.923,12902.893865
1 Jan 2000 23:08:54.000,346.669,52.740,12911.761588
1 Jan 2000 23:09:04.000,346.816,52.557,12920.669781
1 Jan 2000 23:09:14.000,346.962,52.374,12929.618274
1 Jan 2000 23:09:24.000,347.107,52.191,12938.606900
1 Jan 2000 23:09:34.000,347.251,52.009,12947.635490
1 Jan 2000 23:09:44.000,347.394,51.826,12956.703875
1 Jan 2000 23:09:54.000,347.536,51.644,12965.811887
1 Jan 2000 23:10:04.000,347.677,51.462,12974.959356
1 Jan 2000 23:10:14.000,347.818,51.279,12984.146113
1 Jan 2000 23:10:24.000,347.957,51.097,12993.371990
1 Jan 2000 23:10:34.000,348.096,50.915,13002.636815
1 Jan 2000 23:10:44.000,348.233,50.733,13011.940421
1 Jan 2000 23:10:54.000,348.370,50.552,13021.282637
1 Jan 2000 23:11:04.000,348.506,50.370,13030.663293
1 Jan 2000 23:11:14.000,348.641,50.188,13040.082219
1 Jan 2000 23:11:24.000,348.775,50.007,13049.539245
1 Jan 2000 23:11:34.000,348.909,49.826,13059.034202
1 Jan 2000 23:11:44.000,349.042,49.644,13068.566918
1 Jan 2000 23:11:54.000,349.174,49.463,13078.137223
1 Jan 2000 23:12:04.000,349.305,49.282,13087.744947
1 Jan 2000 23:12:14.000,349.435,49.102,13097.389920
1 Jan 2000 23:12:24.000,349.565,48.921,13107.071970
1 Jan 2000 23:12:34.000,349.694,48.740,13116.790928
1 Jan 2000 23:12:44.000,349.822,48.560,13126.546621
1 Jan 2000 23:12:54.000,349.950,48.380,13136.338880
1 Jan 2000 23:13:04.000,350.076,48.199,13146.167534
1 Jan 2000 23:13:14.000,350.202,48.019,13156.032412
1 Jan 2000 23:13:24.000,350.328,47.840,13165.933342
1 Jan 2000 23:13:34.000,350.453,47.660,13175.870155
1 Jan 2000 23:13:44.000,350.577,47.480,13185.842678
1 Jan 2000 23:13:54.000,350.700,47.301,13195.850742
1 Jan 2000 23:14:04.000,350.823,47.121,13205.894174
1 Jan 2000 23:14:14.000,350.945,46.942,13215.972805
1 Jan 2000 23:14:24.000,351.067,46.763,13226.086463
1 Jan 2000 23:14:34.000,351.187,46.584,13236.234976
1 Jan 2000 23:14:44.000,351.308,46.406,13246.418175
1 Jan 2000 23:14:54.000,351.427,46.227,13256.635888
1 Jan 2000 23:15:04.000,351.547,46.049,13266.887944
1 Jan 2000 23:15:14.000,351.665,45.870,13277.174172
1 Jan 2000 23:15:24.000,351.783,45.692,13287.494401
1 Jan 2000 23:15:34.000,351.901,45.514,13297.848461
1 Jan 2000 23:15:44.000,352.017,45.336,13308.236180
1 Jan 2000 23:15:54.000,352.134,45.159,13318.657388
1 Jan 2000 23:16:04.000,352.250,44.981,13329.111914
1 Jan 2000 23:16:14.000,352.365,44.804,13339.599588
1 Jan 2000 23:16:24.000,352.479,44.627,13350.120238
1 Jan 2000 23:16:34.000,352.594,44.450,13360.673695
1 Jan 2000 23:16:44.000,352.707,44.273,13371.259787
1 Jan 2000 23:16:54.000,352.821,44.096,13381.878345
1 Jan 2000 23:17:04.000,352.933,43.920,13392.529198
1 Jan 2000 23:17:14.000,353.045,43.743,13403.212176
1 Jan 2000 23:17:24.000,353.157,43.567,13413.927108
1 Jan 2000 23:17:34.000,353.268,43.391,13424.673825
1 Jan 2000 23:17:44.000,353.379,43.215,13435.452157
1 Jan 2000 23:17:54.000,353.490,43.039,13446.261934
1 Jan 2000 23:18:04.000,353.599,42.864,13457.102986
1 Jan 2000 23:18:14.000,353.709,42.688,13467.975143
1 Jan 2000 23:18:24.000,353.818,42.513,13478.878237
1 Jan 2000 23:18:34.000,353.926,42.338,13489.812097
1 Jan 2000 23:18:44.000,354.035,42.163,13500.776554
1 Jan 2000 23:18:54.000,354.142,41.988,13511.771440
1 Jan 2000 23:19:04.000,354.250,41.814,13522.796585
1 Jan 2000 23:19:14.000,354.356,41.639,13533.851820
1 Jan 2000 23:19:24.000,354.463,41.465,13544.936978
1 Jan 2000 23:19:34.000,354.569,41.291,13556.051888
1 Jan 2000 23:19:44.000,354.675,41.117,13567.196383
1 Jan 2000 23:19:54.000,354.780,40.944,13578.370295
1 Jan 2000 23:20:04.000,354.885,40.770,13589.573455
1 Jan 2000 23:20:14.000,354.989,40.597,13600.805696
1 Jan 2000 23:20:24.000,355.093,40.424,13612.066849
1 Jan 2000 23:20:34.000,355.197,40.251,13623.356747
1 Jan 2000 23:20:44.000,355.301,40.078,13634.675224
1 Jan 2000 23:20:54.000,355.404,39.905,13646.022110
1 Jan 2000 23:21:04.000,355.506,39.733,13657.397241
1 Jan 2000 23:21:14.000,355.609,39.561,13668.800447
1 Jan 2000 23:21:24.000,355.711,39.389,13680.231564
1 Jan 2000 23:21:34.000,355.812,39.217,13691.690424
1 Jan 2000 23:21:44.000,355.914,39.045,13703.176861
1 Jan 2000 23:21:54.000,356.015,38.873,13714.690709
1 Jan 2000 23:22:04.000,356.115,38.702,13726.231803
1 Jan 2000 23:22:14.000,356.216,38.531,13737.799975
1 Jan 2000 23:22:24.000,356.316,38.360,13749.395062
1 Jan 2000 23:22:34.000,356.415,38.189,13761.016898
1 Jan 2000 23:22:44.000,356.515,38.018,13772.665317
1 Jan 2000 23:22:54.000,356.614,37.848,13784.340155
1 Jan 2000 23:23:04.000,356.713,37.678,13796.041248
1 Jan 2000 23:23:14.000,356.811,37.508,13807.768430
1 Jan 2000 23:23:24.000,356.909,37.338,13819.521539
1 Jan 2000 23:23:34.000,357.007,37.168,13831.300409
1 Jan 2000 23:23:44.000,357.105,36.999,13843.104877
1 Jan 2000 23:23:54.000,357.202,36.829,13854.934781
1 Jan 2000 23:24:04.000,357.299,36.660,13866.789956
1 Jan 2000 23:24:14.000,357.396,36.491,13878.670239
1 Jan 2000 23:24:24.000,357.493,36.322,13890.575469
1 Jan 2000 23:24:34.000,357.589,36.154,13902.505482
1 Jan 2000 23:24:44.000,357.685,35.985,13914.460117
1 Jan 2000 23:24:54.000,357.780,35.817,13926.439211
1 Jan 2000 23:25:04.000,357.876,35.649,13938.442603
1 Jan 2000 23:25:14.000,357.971,35.481,13950.470131
1 Jan 2000 23:25:24.000,358.066,35.314,13962.521635
1 Jan 2000 23:25:34.000,358.161,35.146,13974.596953
1 Jan 2000 23:25:42.690,358.243,35.001,13985.109836

Interval Statistics
"Min Elevation",1 Jan 2000 23:25:42.690,358.243,35.001,13985.109836
"Max Elevation",1 Jan 2000 22:40:42.439,268.176,77.739,12107.485671
"Mean Elevation",,,62.225,
"Min Range",1 Jan 2000 22:40:33.308,267.211,77.737,12107.460660
"Max Range",1 Jan 2000 23:25:42.690,358.243,35.001,13985.109836
"Mean Range",,,,12612.652977

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 06:55:02.029,46.313,49.702,13062.602976
2 Jan 2000 06:55:12.000,46.621,49.753,13059.931929
2 Jan 2000 06:55:22.000,46.930,49.802,13057.291500
2 Jan 2000 06:55:32.000,47.240,49.851,13054.689465
2 Jan 2000 06:55:42.000,47.551,49.899,13052.125900
2 Jan 2000 06:55:52.000,47.863,49.947,13049.600876
2 Jan 2000 06:56:02.000,48.175,49.994,13047.114468
2 Jan 2000 06:56:12.000,48.488,50.040,13044.666748
2 Jan 2000 06:56:22.000,48.801,50.085,13042.257788
2 Jan 2000 06:56:32.000,49.116,50.130,13039.887660
2 Jan 2000 06:56:42.000,49.430,50.174,13037.556435
2 Jan 2000 06:56:52.000,49.746,50.218,13035.264183
2 Jan 2000 06:57:02.000,50.062,50.260,13033.010975
2 Jan 2000 06:57:12.000,50.378,50.302,13030.796880
2 Jan 2000 06:57:22.000,50.696,50.344,13028.621968
2 Jan 2000 06:57:32.000,51.013,50.384,13026.486308
2 Jan 2000 06:57:42.000,51.332,50.424,13024.389967
2 Jan 2000 06:57:52.000,51.651,50.463,13022.333013
2 Jan 2000 06:58:02.000,51.971,50.501,13020.315514
2 Jan 2000 06:58:12.000,52.291,50.539,13018.337535
2 Jan 2000 06:58:22.000,52.611,50.576,13016.399144
2 Jan 2000 06:58:32.000,52.933,50.612,13014.500405
2 Jan 2000 06:58:42.000,53.254,50.647,13012.641385
2 Jan 2000 06:58:52.000,53.577,50.682,13010.822146
2 Jan 2000 06:59:02.000,53.900,50.716,13009.042754
2 Jan 2000 06:59:12.000,54.223,50.749,13007.303272
2 Jan 2000 06:59:22.000,54.547,50.781,13005.603763
2 Jan 2000 06:59:32.000,54.871,50.813,13003.944290
