"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 16:05:52.000,189.955,67.368,12332.931694
1 Jan 2000 16:06:02.000,190.166,67.573,12327.065948
1 Jan 2000 16:06:12.000,190.381,67.779,12321.258396
1 Jan 2000 16:06:22.000,190.600,67.984,12315.509139
1 Jan 2000 16:06:32.000,190.822,68.189,12309.818280
1 Jan 2000 16:06:42.000,191.048,68.394,12304.185918
1 Jan 2000 16:06:52.000,191.277,68.598,12298.612154
1 Jan 2000 16:07:02.000,191.511,68.803,12293.097085
1 Jan 2000 16:07:12.000,191.748,69.007,12287.640808
1 Jan 2000 16:07:22.000,191.990,69.211,12282.243419
1 Jan 2000 16:07:32.000,192.236,69.415,12276.905012
1 Jan 2000 16:07:42.000,192.487,69.619,12271.625682
1 Jan 2000 16:07:52.000,192.742,69.823,12266.405521
1 Jan 2000 16:08:02.000,193.002,70.026,12261.244619
1 Jan 2000 16:08:12.000,193.266,70.229,12256.143067
1 Jan 2000 16:08:22.000,193.536,70.432,12251.100953
1 Jan 2000 16:08:32.000,193.811,70.635,12246.118365
1 Jan 2000 16:08:42.000,194.090,70.837,12241.195390
1 Jan 2000 16:08:52.000,194.376,71.039,12236.332113
1 Jan 2000 16:09:02.000,194.667,71.241,12231.528617
1 Jan 2000 16:09:12.000,194.963,71.442,12226.784986
1 Jan 2000 16:09:22.000,195.266,71.644,12222.101301
1 Jan 2000 16:09:32.000,195.574,71.845,12217.477642
1 Jan 2000 16:09:42.000,195.889,72.045,12212.914088
1 Jan 2000 16:09:52.000,196.211,72.245,12208.410717
1 Jan 2000 16:10:02.000,196.539,72.445,12203.967607
1 Jan 2000 16:10:12.000,196.874,72.644,12199.584831
1 Jan 2000 16:10:22.000,197.217,72.843,12195.262464
1 Jan 2000 16:10:32.000,197.566,73.042,12191.000579
1 Jan 2000 16:10:42.000,197.924,73.240,12186.799248
1 Jan 2000 16:10:52.000,198.289,73.437,12182.658540
1 Jan 2000 16:11:02.000,198.662,73.634,12178.578524
1 Jan 2000 16:11:12.000,199.044,73.831,12174.559269
1 Jan 2000 16:11:22.000,199.434,74.027,12170.600840
1 Jan 2000 16:11:32.000,199.834,74.222,12166.703302
1 Jan 2000 16:11:42.000,200.243,74.417,12162.866720
1 Jan 2000 16:11:52.000,200.661,74.611,12159.091156
1 Jan 2000 16:12:02.000,201.090,74.805,12155.376670
1 Jan 2000 16:12:12.000,201.528,74.998,12151.723323
1 Jan 2000 16:12:22.000,201.978,75.190,12148.131173
1 Jan 2000 16:12:32.000,202.438,75.381,12144.600277
1 Jan 2000 16:12:42.000,202.910,75.572,12141.130692
1 Jan 2000 16:12:52.000,203.394,75.762,12137.722470
1 Jan 2000 16:13:02.000,203.890,75.951,12134.375667
1 Jan 2000 16:13:12.000,204.399,76.139,12131.090332
1 Jan 2000 16:13:22.000,204.920,76.326,12127.866517
1 Jan 2000 16:13:32.000,205.456,76.512,12124.704272
1 Jan 2000 16:13:42.000,206.006,76.697,12121.603642
1 Jan 2000 16:13:52.000,206.570,76.882,12118.564676
1 Jan 2000 16:14:02.000,207.150,77.065,12115.587417
1 Jan 2000 16:14:12.000,207.745,77.246,12112.671910
1 Jan 2000 16:14:22.000,208.357,77.427,12109.818196
1 Jan 2000 16:14:32.000,208.985,77.606,12107.026317
1 Jan 2000 16:14:42.000,209.631,77.784,12104.296312
1 Jan 2000 16:14:52.000,210.296,77.961,12101.628218
1 Jan 2000 16:15:02.000,210.979,78.136,12099.022074
1 Jan 2000 16:15:12.000,211.681,78.310,12096.477913
1 Jan 2000 16:15:22.000,212.404,78.482,12093.995770
1 Jan 2000 16:15:32.000,213.148,78.652,12091.575677
1 Jan 2000 16:15:42.000,213.913,78.820,12089.217666
1 Jan 2000 16:15:52.000,214.700,78.987,12086.921766
1 Jan 2000 16:16:02.000,215.511,79.152,12084.688005
1 Jan 2000 16:16:12.000,216.346,79.315,12082.516411
1 Jan 2000 16:16:22.000,217.205,79.475,12080.407008
1 Jan 2000 16:16:32.000,218.090,79.634,12078.359822
1 Jan 2000 16:16:42.000,219.001,79.790,12076.374873
1 Jan 2000 16:16:52.000,219.939,79.943,12074.452184
1 Jan 2000 16:17:02.000,220.905,80.094,12072.591775
1 Jan 2000 16:17:12.000,221.900,80.243,12070.793664
1 Jan 2000 16:17:22.000,222.924,80.388,12069.057867
1 Jan 2000 16:17:32.000,223.979,80.531,12067.384400
1 Jan 2000 16:17:42.000,225.064,80.670,12065.773278
1 Jan 2000 16:17:52.000,226.181,80.807,12064.224514
1 Jan 2000 16:18:02.000,227.330,80.940,12062.738117
1 Jan 2000 16:18:12.000,228.512,81.069,12061.314099
1 Jan 2000 16:18:22.000,229.728,81.195,12059.952467
1 Jan 2000 16:18:32.000,230.977,81.317,12058.653229
1 Jan 2000 16:18:42.000,232.260,81.435,12057.416390
1 Jan 2000 16:18:52.000,233.577,81.549,12056.241955
1 Jan 2000 16:19:02.000,234.929,81.658,12055.129925
1 Jan 2000 16:19:12.000,236.315,81.763,12054.080302
1 Jan 2000 16:19:22.000,237.735,81.863,12053.093086
1 Jan 2000 16:19:32.000,239.188,81.959,12052.168276
1 Jan 2000 16:19:42.000,240.675,82.049,12051.305867
1 Jan 2000 16:19:52.000,242.194,82.134,12050.505857
1 Jan 2000 16:20:02.000,243.745,82.214,12049.768238
1 Jan 2000 16:20:12.000,245.326,82.288,12049.093004
1 Jan 2000 16:20:22.000,246.935,82.357,12048.480145
1 Jan 2000 16:20:32.000,248.572,82.419,12047.929652
1 Jan 2000 16:20:42.000,250.234,82.476,12047.441513
1 Jan 2000 16:20:52.000,251.919,82.526,12047.015714
1 Jan 2000 16:21:02.000,253.625,82.571,12046.652241
1 Jan 2000 16:21:12.000,255.350,82.608,12046.351079
1 Jan 2000 16:21:22.000,257.090,82.640,12046.112209
1 Jan 2000 16:21:32.000,258.844,82.665,12045.935614
1 Jan 2000 16:21:42.000,260.607,82.683,12045.821272
1 Jan 2000 16:21:52.000,262.377,82.694,12045.769163
1 Jan 2000 16:22:02.000,264.150,82.699,12045.779262
1 Jan 2000 16:22:12.000,265.925,82.697,12045.851547
1 Jan 2000 16:22:22.000,267.696,82.688,12045.985990
1 Jan 2000 16:22:32.000,269.462,82.673,12046.182564
1 Jan 2000 16:22:42.000,271.218,82.651,12046.441241
1 Jan 2000 16:22:52.000,272.963,82.623,12046.761990
1 Jan 2000 16:23:02.000,274.693,82.588,12047.144780
1 Jan 2000 16:23:12.000,276.405,82.546,12047.589578
1 Jan 2000 16:23:22.000,278.097,82.499,12048.096350
1 Jan 2000 16:23:32.000,279.766,82.445,12048.665059
1 Jan 2000 16:23:42.000,281.411,82.385,12049.295669
1 Jan 2000 16:23:52.000,283.029,82.319,12049.988141
1 Jan 2000 16:24:02.000,284.619,82.248,12050.742435
1 Jan 2000 16:24:12.000,286.180,82.171,12051.558510
1 Jan 2000 16:24:22.000,287.709,82.088,12052.436322
1 Jan 2000 16:24:32.000,289.206,82.001,12053.375829
1 Jan 2000 16:24:42.000,290.671,81.908,12054.376983
1 Jan 2000 16:24:52.000,292.102,81.810,12055.439739
1 Jan 2000 16:25:02.000,293.499,81.708,12056.564048
1 Jan 2000 16:25:12.000,294.862,81.601,12057.749860
1 Jan 2000 16:25:22.000,296.191,81.490,12058.997124
1 Jan 2000 16:25:32.000,297.485,81.375,12060.305789
1 Jan 2000 16:25:42.000,298.746,81.255,12061.675799
1 Jan 2000 16:25:52.000,299.972,81.132,12063.107101
1 Jan 2000 16:26:02.000,301.166,81.005,12064.599637
1 Jan 2000 16:26:12.000,302.326,80.875,12066.153351
1 Jan 2000 16:26:22.000,303.455,80.741,12067.768182
1 Jan 2000 16:26:32.000,304.551,80.604,12069.444070
1 Jan 2000 16:26:42.000,305.617,80.464,12071.180954
1 Jan 2000 16:26:52.000,306.652,80.321,12072.978770
1 Jan 2000 16:27:02.000,307.658,80.176,12074.837453
1 Jan 2000 16:27:12.000,308.635,80.027,12076.756939
1 Jan 2000 16:27:22.000,309.584,79.876,12078.737160
1 Jan 2000 16:27:32.000,310.505,79.723,12080.778047
1 Jan 2000 16:27:42.000,311.401,79.568,12082.879531
1 Jan 2000 16:27:52.000,312.270,79.410,12085.041541
1 Jan 2000 16:28:02.000,313.115,79.250,12087.264004
1 Jan 2000 16:28:12.000,313.936,79.088,12089.546847
1 Jan 2000 16:28:22.000,314.733,78.924,12091.889995
1 Jan 2000 16:28:32.000,315.508,78.758,12094.293371
1 Jan 2000 16:28:42.000,316.262,78.591,12096.756899
1 Jan 2000 16:28:52.000,316.994,78.422,12099.280500
1 Jan 2000 16:29:02.000,317.706,78.251,12101.864093
1 Jan 2000 16:29:12.000,318.398,78.079,12104.507598
1 Jan 2000 16:29:22.000,319.072,77.905,12107.210931
1 Jan 2000 16:29:32.000,319.727,77.731,12109.974010
1 Jan 2000 16:29:42.000,320.365,77.554,12112.796750
1 Jan 2000 16:29:52.000,320.986,77.377,12115.679063
1 Jan 2000 16:30:02.000,321.590,77.198,12118.620863
1 Jan 2000 16:30:12.000,322.178,77.019,12121.622061
1 Jan 2000 16:30:22.000,322.752,76.838,12124.682568
1 Jan 2000 16:30:32.000,323.310,76.656,12127.802291
1 Jan 2000 16:30:42.000,323.855,76.473,12130.981140
1 Jan 2000 16:30:52.000,324.385,76.289,12134.219020
1 Jan 2000 16:31:02.000,324.903,76.105,12137.515838
1 Jan 2000 16:31:12.000,325.408,75.919,12140.871496
1 Jan 2000 16:31:22.000,325.900,75.733,12144.285899
1 Jan 2000 16:31:32.000,326.380,75.546,12147.758947
1 Jan 2000 16:31:42.000,326.850,75.358,12151.290543
1 Jan 2000 16:31:52.000,327.308,75.169,12154.880585
1 Jan 2000 16:32:02.000,327.755,74.980,12158.528972
1 Jan 2000 16:32:12.000,328.192,74.790,12162.235601
1 Jan 2000 16:32:22.000,328.619,74.600,12166.000368
1 Jan 2000 16:32:32.000,329.036,74.409,12169.823168
1 Jan 2000 16:32:42.000,329.444,74.218,12173.703896
1 Jan 2000 16:32:52.000,329.843,74.026,12177.642444
1 Jan 2000 16:33:02.000,330.234,73.833,12181.638704
1 Jan 2000 16:33:12.000,330.616,73.640,12185.692566
1 Jan 2000 16:33:22.000,330.990,73.446,12189.803921
1 Jan 2000 16:33:32.000,331.356,73.253,12193.972655
1 Jan 2000 16:33:42.000,331.714,73.058,12198.198658
1 Jan 2000 16:33:52.000,332.065,72.863,12202.481815
1 Jan 2000 16:34:02.000,332.409,72.668,12206.822012
1 Jan 2000 16:34:12.000,332.746,72.473,12211.219133
1 Jan 2000 16:34:22.000,333.076,72.277,12215.673060
1 Jan 2000 16:34:32.000,333.400,72.081,12220.183677
1 Jan 2000 16:34:42.000,333.718,71.885,12224.750865
1 Jan 2000 16:34:52.000,334.029,71.688,12229.374503
1 Jan 2000 16:35:02.000,334.335,71.491,12234.054471
1 Jan 2000 16:35:12.000,334.635,71.294,12238.790647
1 Jan 2000 16:35:22.000,334.929,71.096,12243.582909
1 Jan 2000 16:35:32.000,335.218,70.899,12248.431132
1 Jan 2000 16:35:42.000,335.502,70.701,12253.335191
1 Jan 2000 16:35:52.000,335.781,70.503,12258.294962
1 Jan 2000 16:36:02.000,336.055,70.304,12263.310316
1 Jan 2000 16:36:12.000,336.324,70.106,12268.381128
1 Jan 2000 16:36:22.000,336.589,69.907,12273.507267
1 Jan 2000 16:36:32.000,336.849,69.709,12278.688605
1 Jan 2000 16:36:42.000,337.104,69.510,12283.925012
1 Jan 2000 16:36:52.000,337.356,69.311,12289.216355
1 Jan 2000 16:37:02.000,337.603,69.111,12294.562503
1 Jan 2000 16:37:12.000,337.847,68.912,12299.963323
1 Jan 2000 16:37:22.000,338.086,68.713,12305.418680
1 Jan 2000 16:37:32.000,338.322,68.513,12310.928441
1 Jan 2000 16:37:42.000,338.554,68.313,12316.492468
1 Jan 2000 16:37:52.000,338.782,68.114,12322.110626
1 Jan 2000 16:38:02.000,339.007,67.914,12327.782776
1 Jan 2000 16:38:12.000,339.229,67.714,12333.508782
1 Jan 2000 16:38:22.000,339.447,67.514,12339.288503
1 Jan 2000 16:38:32.000,339.662,67.314,12345.121800
1 Jan 2000 16:38:42.000,339.874,67.114,12351.008532
1 Jan 2000 16:38:52.000,340.083,66.914,12356.948557
1 Jan 2000 16:39:02.000,340.289,66.714,12362.941733
1 Jan 2000 16:39:12.000,340.492,66.514,12368.987917
1 Jan 2000 16:39:22.000,340.693,66.314,12375.086965
1 Jan 2000 16:39:32.000,340.890,66.114,12381.238733
1 Jan 2000 16:39:42.000,341.085,65.914,12387.443074
1 Jan 2000 16:39:52.000,341.278,65.713,12393.699843
1 Jan 2000 16:40:02.000,341.468,65.513,12400.008893
1 Jan 2000 16:40:12.000,341.655,65.313,12406.370076
1 Jan 2000 16:40:22.000,341.840,65.113,12412.783244
1 Jan 2000 16:40:32.000,342.022,64.913,12419.248247
1 Jan 2000 16:40:42.000,342.203,64.713,12425.764935
1 Jan 2000 16:40:52.000,342.381,64.513,12432.333159
1 Jan 2000 16:41:02.000,342.557,64.313,12438.952767
1 Jan 2000 16:41:12.000,342.731,64.113,12445.623607
1 Jan 2000 16:41:22.000,342.902,63.913,12452.345526
1 Jan 2000 16:41:32.000,343.072,63.713,12459.118372
1 Jan 2000 16:41:42.000,343.240,63.513,12465.941990
1 Jan 2000 16:41:52.000,343.405,63.313,12472.816226
1 Jan 2000 16:42:02.000,343.569,63.113,12479.740924
1 Jan 2000 16:42:12.000,343.731,62.914,12486.715929
1 Jan 2000 16:42:22.000,343.892,62.714,12493.741085
1 Jan 2000 16:42:32.000,344.050,62.514,12500.816234
1 Jan 2000 16:42:42.000,344.207,62.315,12507.941219
1 Jan 2000 16:42:52.000,344.362,62.115,12515.115882
1 Jan 2000 16:43:02.000,344.515,61.916,12522.340063
1 Jan 2000 16:43:12.000,344.667,61.717,12529.613603
1 Jan 2000 16:43:22.000,344.817,61.518,12536.936343
1 Jan 2000 16:43:32.000,344.966,61.318,12544.308122
1 Jan 2000 16:43:42.000,345.113,61.119,12551.728779
1 Jan 2000 16:43:52.000,345.259,60.921,12559.198152
1 Jan 2000 16:44:02.000,345.403,60.722,12566.716080
1 Jan 2000 16:44:12.000,345.546,60.523,12574.282399
1 Jan 2000 16:44:22.000,345.688,60.324,12581.896946
1 Jan 2000 16:44:32.000,345.828,60.126,12589.559558
1 Jan 2000 16:44:42.000,345.967,59.928,12597.270070
1 Jan 2000 16:44:52.000,346.104,59.729,12605.028319
1 Jan 2000 16:45:02.000,346.241,59.531,12612.834138
1 Jan 2000 16:45:12.000,346.376,59.333,12620.687362
1 Jan 2000 16:45:22.000,346.509,59.135,12628.587826
1 Jan 2000 16:45:32.000,346.642,58.937,12636.535362
1 Jan 2000 16:45:42.000,346.774,58.740,12644.529804
1 Jan 2000 16:45:52.000,346.904,58.542,12652.570984
1 Jan 2000 16:46:02.000,347.033,58.345,12660.658735
1 Jan 2000 16:46:12.000,347.161,58.147,12668.792888
1 Jan 2000 16:46:22.000,347.288,57.950,12676.973275
1 Jan 2000 16:46:32.000,347.414,57.753,12685.199726
1 Jan 2000 16:46:42.000,347.539,57.556,12693.472072
1 Jan 2000 16:46:52.000,347.663,57.359,12701.790144
1 Jan 2000 16:47:02.000,347.786,57.163,12710.153771
1 Jan 2000 16:47:12.000,347.908,56.966,12718.562782
1 Jan 2000 16:47:22.000,348.029,56.770,12727.017007
1 Jan 2000 16:47:32.000,348.150,56.574,12735.516275
1 Jan 2000 16:47:42.000,348.269,56.377,12744.060413
1 Jan 2000 16:47:52.000,348.387,56.182,12752.649249
1 Jan 2000 16:48:02.000,348.505,55.986,12761.282613
1 Jan 2000 16:48:12.000,348.621,55.790,12769.960330
1 Jan 2000 16:48:22.000,348.737,55.595,12778.682228
1 Jan 2000 16:48:32.000,348.852,55.399,12787.448133
1 Jan 2000 16:48:42.000,348.966,55.204,12796.257873
1 Jan 2000 16:48:52.000,349.079,55.009,12805.111273
1 Jan 2000 16:49:02.000,349.192,54.814,12814.008159
1 Jan 2000 16:49:12.000,349.304,54.620,12822.948358
1 Jan 2000 16:49:22.000,349.415,54.425,12831.931693
1 Jan 2000 16:49:32.000,349.525,54.231,12840.957991
1 Jan 2000 16:49:42.000,349.634,54.037,12850.027076
1 Jan 2000 16:49:52.000,349.743,53.843,12859.138773
1 Jan 2000 16:50:02.000,349.851,53.649,12868.292906
1 Jan 2000 16:50:12.000,349.959,53.455,12877.489299
1 Jan 2000 16:50:22.000,350.066,53.262,12886.727777
1 Jan 2000 16:50:32.000,350.172,53.068,12896.008163
1 Jan 2000 16:50:42.000,350.277,52.875,12905.330280
1 Jan 2000 16:50:52.000,350.382,52.682,12914.693952
1 Jan 2000 16:51:02.000,350.486,52.489,12924.099003
1 Jan 2000 16:51:12.000,350.590,52.297,12933.545254
1 Jan 2000 16:51:22.000,350.693,52.104,12943.032529
1 Jan 2000 16:51:32.000,350.795,51.912,12952.560650
1 Jan 2000 16:51:42.000,350.897,51.720,12962.129440
1 Jan 2000 16:51:52.000,350.998,51.528,12971.738722
1 Jan 2000 16:52:02.000,351.099,51.336,12981.388316
1 Jan 2000 16:52:12.000,351.199,51.144,12991.078046
1 Jan 2000 16:52:22.000,351.298,50.953,13000.807733
1 Jan 2000 16:52:32.000,351.397,50.762,13010.577199
1 Jan 2000 16:52:42.000,351.496,50.571,13020.386265
1 Jan 2000 16:52:52.000,351.594,50.380,13030.234753
1 Jan 2000 16:53:02.000,351.691,50.189,13040.122485
1 Jan 2000 16:53:12.000,351.788,49.999,13050.049282
1 Jan 2000 16:53:22.000,351.885,49.809,13060.014965
1 Jan 2000 16:53:32.000,351.981,49.618,13070.019354
1 Jan 2000 16:53:42.000,352.076,49.429,13080.062272
1 Jan 2000 16:53:52.000,352.171,49.239,13090.143540
1 Jan 2000 16:54:02.000,352.266,49.049,13100.262977
1 Jan 2000 16:54:12.000,352.360,48.860,13110.420406
1 Jan 2000 16:54:22.000,352.454,48.671,13120.615646
1 Jan 2000 16:54:32.000,352.547,48.482,13130.848519
1 Jan 2000 16:54:42.000,352.640,48.293,13141.118845
1 Jan 2000 16:54:52.000,352.732,48.105,13151.426445
1 Jan 2000 16:55:02.000,352.824,47.916,13161.771140
1 Jan 2000 16:55:12.000,352.916,47.728,13172.152750
1 Jan 2000 16:55:22.000,353.007,47.540,13182.571096
1 Jan 2000 16:55:32.000,353.098,47.353,13193.025999
1 Jan 2000 16:55:42.000,353.188,47.165,13203.517279
1 Jan 2000 16:55:52.000,353.278,46.978,13214.044757
1 Jan 2000 16:56:02.000,353.368,46.790,13224.608253
1 Jan 2000 16:56:12.000,353.457,46.603,13235.207589
1 Jan 2000 16:56:22.000,353.546,46.417,13245.842584
1 Jan 2000 16:56:32.000,353.635,46.230,13256.513059
1 Jan 2000 16:56:42.000,353.723,46.044,13267.218836
1 Jan 2000 16:56:52.000,353.811,45.858,13277.959735
1 Jan 2000 16:57:02.000,353.898,45.672,13288.735576
1 Jan 2000 16:57:12.000,353.985,45.486,13299.546181
1 Jan 2000 16:57:22.000,354.072,45.300,13310.391371
1 Jan 2000 16:57:32.000,354.159,45.115,13321.270966
1 Jan 2000 16:57:42.000,354.245,44.930,13332.184788
1 Jan 2000 16:57:52.000,354.331,44.745,13343.132657
1 Jan 2000 16:58:02.000,354.417,44.560,13354.114395
1 Jan 2000 16:58:12.000,354.502,44.376,13365.129823
1 Jan 2000 16:58:22.000,354.587,44.191,13376.178762
1 Jan 2000 16:58:32.000,354.672,44.007,13387.261035
1 Jan 2000 16:58:42.000,354.756,43.824,13398.376461
1 Jan 2000 16:58:52.000,354.840,43.640,13409.524864
1 Jan 2000 16:59:02.000,354.924,43.456,13420.706064
1 Jan 2000 16:59:12.000,355.008,43.273,13431.919884
1 Jan 2000 16:59:22.000,355.091,43.090,13443.166145
1 Jan 2000 16:59:32.000,355.174,42.907,13454.444670
1 Jan 2000 16:59:42.000,355.257,42.725,13465.755280
1 Jan 2000 16:59:52.000,355.339,42.542,13477.097799
1 Jan 2000 17:00:02.000,355.422,42.360,13488.472048
1 Jan 2000 17:00:12.000,355.504,42.178,13499.877851
1 Jan 2000 17:00:22.000,355.585,41.996,13511.315030
1 Jan 2000 17:00:32.000,355.667,41.814,13522.783407
1 Jan 2000 17:00:42.000,355.748,41.633,13534.282806
1 Jan 2000 17:00:52.000,355.829,41.452,13545.813051
1 Jan 2000 17:01:02.000,355.910,41.271,13557.373964
1 Jan 2000 17:01:12.000,355.991,41.090,13568.965369
1 Jan 2000 17:01:22.000,356.071,40.910,13580.587089
1 Jan 2000 17:01:32.000,356.151,40.729,13592.238950
1 Jan 2000 17:01:42.000,356.231,40.549,13603.920774
1 Jan 2000 17:01:52.000,356.311,40.369,13615.632386
1 Jan 2000 17:02:02.000,356.390,40.190,13627.373610
1 Jan 2000 17:02:12.000,356.470,40.010,13639.144272
1 Jan 2000 17:02:22.000,356.549,39.831,13650.944195
1 Jan 2000 17:02:32.000,356.628,39.652,13662.773205
1 Jan 2000 17:02:42.000,356.707,39.473,13674.631127
1 Jan 2000 17:02:52.000,356.785,39.294,13686.517786
1 Jan 2000 17:03:02.000,356.863,39.116,13698.433009
1 Jan 2000 17:03:12.000,356.942,38.938,13710.376620
1 Jan 2000 17:03:22.000,357.019,38.760,13722.348447
1 Jan 2000 17:03:32.000,357.097,38.582,13734.348314
1 Jan 2000 17:03:42.000,357.175,38.405,13746.376050
1 Jan 2000 17:03:52.000,357.252,38.227,13758.431480
1 Jan 2000 17:04:02.000,357.329,38.050,13770.514432
1 Jan 2000 17:04:12.000,357.407,37.873,13782.624732
1 Jan 2000 17:04:22.000,357.483,37.697,13794.762208
1 Jan 2000 17:04:32.000,357.560,37.520,13806.926689
1 Jan 2000 17:04:42.000,357.637,37.344,13819.118000
1 Jan 2000 17:04:52.000,357.713,37.168,13831.335972
1 Jan 2000 17:05:02.000,357.789,36.992,13843.580433
1 Jan 2000 17:05:12.000,357.866,36.816,13855.851210
1 Jan 2000 17:05:22.000,357.941,36.641,13868.148133
1 Jan 2000 17:05:32.000,358.017,36.466,13880.471032
1 Jan 2000 17:05:42.000,358.093,36.291,13892.819735
1 Jan 2000 17:05:52.000,358.168,36.116,13905.194072
1 Jan 2000 17:06:02.000,358.244,35.941,13917.593874
1 Jan 2000 17:06:12.000,358.319,35.767,13930.018971
1 Jan 2000 17:06:22.000,358.394,35.593,13942.469193
1 Jan 2000 17:06:32.000,358.469,35.419,13954.944371
1 Jan 2000 17:06:42.000,358.544,35.245,13967.444336
1 Jan 2000 17:06:52.000,358.619,35.072,13979.968919
1 Jan 2000 17:06:56.104,358.649,35.001,13985.116101

Interval Statistics
"Min Elevation",1 Jan 2000 17:06:56.104,358.649,35.001,13985.116101
"Max Elevation",1 Jan 2000 16:22:04.131,264.529,82.699,12045.789452
"Mean Elevation",,,64.174,
"Min Range",1 Jan 2000 16:21:55.377,262.975,82.697,12045.765618
"Max Range",1 Jan 2000 17:06:56.104,358.649,35.001,13985.116101
"Mean Range",,,,12569.049446

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 00:33:53.220,42.788,45.959,13269.246934
2 Jan 2000 00:34:03.000,43.067,46.000,13266.872616
2 Jan 2000 00:34:13.000,43.352,46.041,13264.479362
2 Jan 2000 00:34:23.000,43.638,46.081,13262.121001
2 Jan 2000 00:34:33.000,43.925,46.121,13259.797597
2 Jan 2000 00:34:43.000,44.212,46.160,13257.509218
2 Jan 2000 00:34:53.000,44.499,46.199,13255.255930
2 Jan 2000 00:35:03.000,44.787,46.237,13253.037799
2 Jan 2000 00:35:13.000,45.076,46.274,13250.854889
2 Jan 2000 00:35:23.000,45.365,46.311,13248.707267
2 Jan 2000 00:35:33.000,45.654,46.348,13246.594996
2 Jan 2000 00:35:43.000,45.944,46.383,13244.518141
2 Jan 2000 00:35:53.000,46.234,46.418,13242.476766
2 Jan 2000 00:36:03.000,46.524,46.453,13240.470933
2 Jan 2000 00:36:13.000,46.815,46.487,13238.500706
2 Jan 2000 00:36:23.000,47.106,46.520,13236.566148
2 Jan 2000 00:36:33.000,47.398,46.553,13234.667321
2 Jan 2000 00:36:43.000,47.690,46.585,13232.804286
2 Jan 2000 00:36:53.000,47.983,46.616,13230.977104
2 Jan 2000 00:37:03.000,48.276,46.647,13229.185838
2 Jan 2000 00:37:13.000,48.569,46.678,13227.430547
2 Jan 2000 00:37:23.000,48.863,46.707,13225.711291
2 Jan 2000 00:37:33.000,49.157,46.736,13224.028130
2 Jan 2000 00:37:43.000,49.451,46.765,13222.381124
2 Jan 2000 00:37:53.000,49.746,46.792,13220.770330
2 Jan 2000 00:38:03.000,50.041,46.820,13219.195809
2 Jan 2000 00:38:13.000,50.336,46.846,13217.657616
