"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 15:02:31.000,132.644,69.496,12276.308378
1 Jan 2000 15:02:41.000,132.365,69.695,12271.176749
1 Jan 2000 15:02:51.000,132.079,69.893,12266.108310
1 Jan 2000 15:03:01.000,131.787,70.091,12261.103168
1 Jan 2000 15:03:11.000,131.489,70.288,12256.161427
1 Jan 2000 15:03:21.000,131.184,70.485,12251.283189
1 Jan 2000 15:03:31.000,130.872,70.681,12246.468557
1 Jan 2000 15:03:41.000,130.554,70.877,12241.717631
1 Jan 2000 15:03:51.000,130.229,71.072,12237.030509
1 Jan 2000 15:04:01.000,129.896,71.267,12232.407290
1 Jan 2000 15:04:11.000,129.555,71.460,12227.848070
1 Jan 2000 15:04:21.000,129.207,71.654,12223.352942
1 Jan 2000 15:04:31.000,128.851,71.846,12218.922002
1 Jan 2000 15:04:41.000,128.487,72.038,12214.555341
1 Jan 2000 15:04:51.000,128.115,72.229,12210.253049
1 Jan 2000 15:05:01.000,127.734,72.419,12206.015216
1 Jan 2000 15:05:11.000,127.343,72.609,12201.841929
1 Jan 2000 15:05:21.000,126.944,72.798,12197.733275
1 Jan 2000 15:05:31.000,126.536,72.985,12193.689339
1 Jan 2000 15:05:41.000,126.117,73.172,12189.710205
1 Jan 2000 15:05:51.000,125.689,73.358,12185.795953
1 Jan 2000 15:06:01.000,125.251,73.543,12181.946665
1 Jan 2000 15:06:11.000,124.801,73.727,12178.162420
1 Jan 2000 15:06:21.000,124.342,73.910,12174.443296
1 Jan 2000 15:06:31.000,123.871,74.092,12170.789368
1 Jan 2000 15:06:41.000,123.388,74.272,12167.200711
1 Jan 2000 15:06:51.000,122.894,74.452,12163.677399
1 Jan 2000 15:07:01.000,122.387,74.630,12160.219503
1 Jan 2000 15:07:11.000,121.869,74.807,12156.827093
1 Jan 2000 15:07:21.000,121.337,74.983,12153.500238
1 Jan 2000 15:07:31.000,120.792,75.157,12150.239005
1 Jan 2000 15:07:41.000,120.234,75.330,12147.043459
1 Jan 2000 15:07:51.000,119.662,75.501,12143.913665
1 Jan 2000 15:08:01.000,119.075,75.671,12140.849685
1 Jan 2000 15:08:11.000,118.474,75.840,12137.851581
1 Jan 2000 15:08:21.000,117.858,76.006,12134.919411
1 Jan 2000 15:08:31.000,117.227,76.171,12132.053234
1 Jan 2000 15:08:41.000,116.579,76.334,12129.253106
1 Jan 2000 15:08:51.000,115.916,76.495,12126.519081
1 Jan 2000 15:09:01.000,115.236,76.654,12123.851214
1 Jan 2000 15:09:11.000,114.539,76.812,12121.249555
1 Jan 2000 15:09:21.000,113.825,76.967,12118.714156
1 Jan 2000 15:09:31.000,113.093,77.120,12116.245063
1 Jan 2000 15:09:41.000,112.342,77.271,12113.842325
1 Jan 2000 15:09:51.000,111.574,77.419,12111.505987
1 Jan 2000 15:10:01.000,110.786,77.565,12109.236092
1 Jan 2000 15:10:11.000,109.980,77.708,12107.032684
1 Jan 2000 15:10:21.000,109.154,77.849,12104.895801
1 Jan 2000 15:10:31.000,108.308,77.987,12102.825484
1 Jan 2000 15:10:41.000,107.442,78.123,12100.821770
1 Jan 2000 15:10:51.000,106.556,78.255,12098.884694
1 Jan 2000 15:11:01.000,105.649,78.385,12097.014291
1 Jan 2000 15:11:11.000,104.721,78.511,12095.210594
1 Jan 2000 15:11:21.000,103.772,78.634,12093.473633
1 Jan 2000 15:11:31.000,102.803,78.754,12091.803438
1 Jan 2000 15:11:41.000,101.812,78.871,12090.200036
1 Jan 2000 15:11:51.000,100.800,78.984,12088.663454
1 Jan 2000 15:12:01.000,99.767,79.093,12087.193716
1 Jan 2000 15:12:11.000,98.713,79.198,12085.790846
1 Jan 2000 15:12:21.000,97.638,79.300,12084.454863
1 Jan 2000 15:12:31.000,96.542,79.398,12083.185789
1 Jan 2000 15:12:41.000,95.426,79.491,12081.983640
1 Jan 2000 15:12:51.000,94.290,79.580,12080.848434
1 Jan 2000 15:13:01.000,93.134,79.665,12079.780184
1 Jan 2000 15:13:11.000,91.960,79.746,12078.778905
1 Jan 2000 15:13:21.000,90.766,79.822,12077.844608
1 Jan 2000 15:13:31.000,89.556,79.893,12076.977302
1 Jan 2000 15:13:41.000,88.328,79.960,12076.176995
1 Jan 2000 15:13:51.000,87.084,80.022,12075.443695
1 Jan 2000 15:14:01.000,85.825,80.079,12074.777405
1 Jan 2000 15:14:11.000,84.552,80.130,12074.178130
1 Jan 2000 15:14:21.000,83.266,80.177,12073.645871
1 Jan 2000 15:14:31.000,81.968,80.219,12073.180628
1 Jan 2000 15:14:41.000,80.660,80.255,12072.782399
1 Jan 2000 15:14:51.000,79.343,80.286,12072.451181
1 Jan 2000 15:15:01.000,78.017,80.312,12072.186970
1 Jan 2000 15:15:11.000,76.686,80.332,12071.989757
1 Jan 2000 15:15:21.000,75.350,80.347,12071.859536
1 Jan 2000 15:15:31.000,74.010,80.356,12071.796297
1 Jan 2000 15:15:41.000,72.669,80.360,12071.800027
1 Jan 2000 15:15:51.000,71.327,80.359,12071.870714
1 Jan 2000 15:16:01.000,69.987,80.352,12072.008343
1 Jan 2000 15:16:11.000,68.650,80.339,12072.212898
1 Jan 2000 15:16:21.000,67.317,80.321,12072.484360
1 Jan 2000 15:16:31.000,65.990,80.298,12072.822711
1 Jan 2000 15:16:41.000,64.670,80.270,12073.227928
1 Jan 2000 15:16:51.000,63.359,80.236,12073.699989
1 Jan 2000 15:17:01.000,62.059,80.196,12074.238869
1 Jan 2000 15:17:11.000,60.770,80.152,12074.844542
1 Jan 2000 15:17:21.000,59.493,80.103,12075.516980
1 Jan 2000 15:17:31.000,58.231,80.048,12076.256154
1 Jan 2000 15:17:41.000,56.983,79.989,12077.062033
1 Jan 2000 15:17:51.000,55.751,79.924,12077.934585
1 Jan 2000 15:18:01.000,54.536,79.855,12078.873774
1 Jan 2000 15:18:11.000,53.338,79.782,12079.879565
1 Jan 2000 15:18:21.000,52.159,79.703,12080.951921
1 Jan 2000 15:18:31.000,50.999,79.620,12082.090802
1 Jan 2000 15:18:41.000,49.858,79.533,12083.296168
1 Jan 2000 15:18:51.000,48.737,79.442,12084.567977
1 Jan 2000 15:19:01.000,47.636,79.347,12085.906184
1 Jan 2000 15:19:11.000,46.556,79.247,12087.310745
1 Jan 2000 15:19:21.000,45.498,79.144,12088.781612
1 Jan 2000 15:19:31.000,44.460,79.037,12090.318736
1 Jan 2000 15:19:41.000,43.443,78.926,12091.922068
1 Jan 2000 15:19:51.000,42.448,78.812,12093.591555
1 Jan 2000 15:20:01.000,41.474,78.694,12095.327145
1 Jan 2000 15:20:11.000,40.521,78.573,12097.128782
1 Jan 2000 15:20:21.000,39.589,78.448,12098.996410
1 Jan 2000 15:20:31.000,38.678,78.321,12100.929971
1 Jan 2000 15:20:41.000,37.787,78.190,12102.929406
1 Jan 2000 15:20:51.000,36.918,78.057,12104.994652
1 Jan 2000 15:21:01.000,36.068,77.921,12107.125649
1 Jan 2000 15:21:11.000,35.239,77.782,12109.322330
1 Jan 2000 15:21:21.000,34.429,77.641,12111.584632
1 Jan 2000 15:21:31.000,33.639,77.497,12113.912485
1 Jan 2000 15:21:41.000,32.867,77.350,12116.305823
1 Jan 2000 15:21:51.000,32.114,77.201,12118.764573
1 Jan 2000 15:22:01.000,31.380,77.051,12121.288666
1 Jan 2000 15:22:11.000,30.663,76.897,12123.878027
1 Jan 2000 15:22:21.000,29.964,76.742,12126.532581
1 Jan 2000 15:22:31.000,29.283,76.585,12129.252253
1 Jan 2000 15:22:41.000,28.618,76.426,12132.036964
1 Jan 2000 15:22:51.000,27.969,76.265,12134.886635
1 Jan 2000 15:23:01.000,27.336,76.102,12137.801187
1 Jan 2000 15:23:11.000,26.719,75.937,12140.780535
1 Jan 2000 15:23:21.000,26.118,75.771,12143.824598
1 Jan 2000 15:23:31.000,25.531,75.603,12146.933289
1 Jan 2000 15:23:41.000,24.958,75.434,12150.106522
1 Jan 2000 15:23:51.000,24.400,75.263,12153.344210
1 Jan 2000 15:24:01.000,23.855,75.091,12156.646263
1 Jan 2000 15:24:11.000,23.324,74.917,12160.012590
1 Jan 2000 15:24:21.000,22.806,74.743,12163.443099
1 Jan 2000 15:24:31.000,22.300,74.566,12166.937696
1 Jan 2000 15:24:41.000,21.807,74.389,12170.496286
1 Jan 2000 15:24:51.000,21.325,74.210,12174.118773
1 Jan 2000 15:25:01.000,20.856,74.031,12177.805060
1 Jan 2000 15:25:11.000,20.397,73.850,12181.555046
1 Jan 2000 15:25:21.000,19.950,73.668,12185.368632
1 Jan 2000 15:25:31.000,19.513,73.485,12189.245715
1 Jan 2000 15:25:41.000,19.087,73.302,12193.186192
1 Jan 2000 15:25:51.000,18.671,73.117,12197.189959
1 Jan 2000 15:26:01.000,18.265,72.932,12201.256909
1 Jan 2000 15:26:11.000,17.868,72.745,12205.386936
1 Jan 2000 15:26:21.000,17.481,72.558,12209.579930
1 Jan 2000 15:26:31.000,17.103,72.370,12213.835783
1 Jan 2000 15:26:41.000,16.733,72.181,12218.154382
1 Jan 2000 15:26:51.000,16.372,71.992,12222.535615
1 Jan 2000 15:27:01.000,16.020,71.802,12226.979369
1 Jan 2000 15:27:11.000,15.675,71.611,12231.485528
1 Jan 2000 15:27:21.000,15.339,71.419,12236.053976
1 Jan 2000 15:27:31.000,15.010,71.227,12240.684595
1 Jan 2000 15:27:41.000,14.689,71.034,12245.377267
1 Jan 2000 15:27:51.000,14.375,70.841,12250.131871
1 Jan 2000 15:28:01.000,14.067,70.647,12254.948287
1 Jan 2000 15:28:11.000,13.767,70.453,12259.826391
1 Jan 2000 15:28:21.000,13.474,70.258,12264.766059
1 Jan 2000 15:28:31.000,13.187,70.063,12269.767168
1 Jan 2000 15:28:41.000,12.906,69.867,12274.829591
1 Jan 2000 15:28:51.000,12.631,69.671,12279.953200
1 Jan 2000 15:29:01.000,12.363,69.474,12285.137867
1 Jan 2000 15:29:11.000,12.100,69.277,12290.383462
1 Jan 2000 15:29:21.000,11.843,69.080,12295.689854
1 Jan 2000 15:29:31.000,11.592,68.882,12301.056912
1 Jan 2000 15:29:41.000,11.346,68.684,12306.484501
1 Jan 2000 15:29:51.000,11.105,68.485,12311.972489
1 Jan 2000 15:30:01.000,10.869,68.286,12317.520740
1 Jan 2000 15:30:11.000,10.639,68.087,12323.129116
1 Jan 2000 15:30:21.000,10.413,67.888,12328.797481
1 Jan 2000 15:30:31.000,10.192,67.688,12334.525696
1 Jan 2000 15:30:41.000,9.975,67.488,12340.313621
1 Jan 2000 15:30:51.000,9.763,67.288,12346.161116
1 Jan 2000 15:31:01.000,9.556,67.087,12352.068037
1 Jan 2000 15:31:11.000,9.353,66.887,12358.034243
1 Jan 2000 15:31:21.000,9.154,66.686,12364.059590
1 Jan 2000 15:31:31.000,8.959,66.484,12370.143932
1 Jan 2000 15:31:41.000,8.768,66.283,12376.287123
1 Jan 2000 15:31:51.000,8.581,66.081,12382.489017
1 Jan 2000 15:32:01.000,8.397,65.880,12388.749465
1 Jan 2000 15:32:11.000,8.218,65.678,12395.068319
1 Jan 2000 15:32:21.000,8.042,65.476,12401.445428
1 Jan 2000 15:32:31.000,7.869,65.274,12407.880641
1 Jan 2000 15:32:41.000,7.700,65.071,12414.373807
1 Jan 2000 15:32:51.000,7.535,64.869,12420.924773
1 Jan 2000 15:33:01.000,7.372,64.666,12427.533384
1 Jan 2000 15:33:11.000,7.213,64.463,12434.199486
1 Jan 2000 15:33:21.000,7.057,64.261,12440.922924
1 Jan 2000 15:33:31.000,6.905,64.058,12447.703541
1 Jan 2000 15:33:41.000,6.755,63.855,12454.541179
1 Jan 2000 15:33:51.000,6.608,63.652,12461.435680
1 Jan 2000 15:34:01.000,6.464,63.448,12468.386885
1 Jan 2000 15:34:11.000,6.322,63.245,12475.394634
1 Jan 2000 15:34:21.000,6.184,63.042,12482.458765
1 Jan 2000 15:34:31.000,6.048,62.838,12489.579118
1 Jan 2000 15:34:41.000,5.915,62.635,12496.755529
1 Jan 2000 15:34:51.000,5.784,62.432,12503.987835
1 Jan 2000 15:35:01.000,5.656,62.228,12511.275872
1 Jan 2000 15:35:11.000,5.530,62.025,12518.619475
1 Jan 2000 15:35:21.000,5.407,61.821,12526.018478
1 Jan 2000 15:35:31.000,5.286,61.617,12533.472714
1 Jan 2000 15:35:41.000,5.168,61.414,12540.982015
1 Jan 2000 15:35:51.000,5.051,61.210,12548.546215
1 Jan 2000 15:36:01.000,4.937,61.007,12556.165144
1 Jan 2000 15:36:11.000,4.825,60.803,12563.838631
1 Jan 2000 15:36:21.000,4.715,60.600,12571.566508
1 Jan 2000 15:36:31.000,4.608,60.396,12579.348602
1 Jan 2000 15:36:41.000,4.502,60.193,12587.184743
1 Jan 2000 15:36:51.000,4.398,59.989,12595.074757
1 Jan 2000 15:37:01.000,4.297,59.786,12603.018471
1 Jan 2000 15:37:11.000,4.197,59.582,12611.015712
1 Jan 2000 15:37:21.000,4.099,59.379,12619.066304
1 Jan 2000 15:37:31.000,4.003,59.175,12627.170074
1 Jan 2000 15:37:41.000,3.908,58.972,12635.326844
1 Jan 2000 15:37:51.000,3.816,58.769,12643.536439
1 Jan 2000 15:38:01.000,3.725,58.565,12651.798682
1 Jan 2000 15:38:11.000,3.636,58.362,12660.113394
1 Jan 2000 15:38:21.000,3.549,58.159,12668.480397
1 Jan 2000 15:38:31.000,3.463,57.956,12676.899513
1 Jan 2000 15:38:41.000,3.379,57.753,12685.370562
1 Jan 2000 15:38:51.000,3.296,57.550,12693.893365
1 Jan 2000 15:39:01.000,3.215,57.347,12702.467739
1 Jan 2000 15:39:11.000,3.136,57.145,12711.093505
1 Jan 2000 15:39:21.000,3.058,56.942,12719.770480
1 Jan 2000 15:39:31.000,2.981,56.739,12728.498482
1 Jan 2000 15:39:41.000,2.906,56.537,12737.277329
1 Jan 2000 15:39:51.000,2.833,56.334,12746.106837
1 Jan 2000 15:40:01.000,2.760,56.132,12754.986822
1 Jan 2000 15:40:11.000,2.690,55.930,12763.917101
1 Jan 2000 15:40:21.000,2.620,55.728,12772.897487
1 Jan 2000 15:40:31.000,2.552,55.526,12781.927797
1 Jan 2000 15:40:41.000,2.485,55.324,12791.007844
1 Jan 2000 15:40:51.000,2.419,55.122,12800.137442
1 Jan 2000 15:41:01.000,2.355,54.920,12809.316405
1 Jan 2000 15:41:11.000,2.292,54.719,12818.544545
1 Jan 2000 15:41:21.000,2.230,54.517,12827.821675
1 Jan 2000 15:41:31.000,2.169,54.316,12837.147607
1 Jan 2000 15:41:41.000,2.109,54.115,12846.522154
1 Jan 2000 15:41:51.000,2.051,53.913,12855.945125
1 Jan 2000 15:42:01.000,1.994,53.712,12865.416332
1 Jan 2000 15:42:11.000,1.937,53.512,12874.935586
1 Jan 2000 15:42:21.000,1.882,53.311,12884.502696
1 Jan 2000 15:42:31.000,1.828,53.110,12894.117473
1 Jan 2000 15:42:41.000,1.775,52.910,12903.779726
1 Jan 2000 15:42:51.000,1.723,52.709,12913.489264
1 Jan 2000 15:43:01.000,1.672,52.509,12923.245896
1 Jan 2000 15:43:11.000,1.622,52.309,12933.049431
1 Jan 2000 15:43:21.000,1.574,52.109,12942.899675
1 Jan 2000 15:43:31.000,1.526,51.909,12952.796438
1 Jan 2000 15:43:41.000,1.479,51.710,12962.739527
1 Jan 2000 15:43:51.000,1.433,51.510,12972.728749
1 Jan 2000 15:44:01.000,1.388,51.311,12982.763911
1 Jan 2000 15:44:11.000,1.343,51.112,12992.844820
1 Jan 2000 15:44:21.000,1.300,50.913,13002.971281
1 Jan 2000 15:44:31.000,1.258,50.714,13013.143103
1 Jan 2000 15:44:41.000,1.216,50.515,13023.360089
1 Jan 2000 15:44:51.000,1.176,50.317,13033.622047
1 Jan 2000 15:45:01.000,1.136,50.118,13043.928781
1 Jan 2000 15:45:11.000,1.097,49.920,13054.280097
1 Jan 2000 15:45:21.000,1.059,49.722,13064.675800
1 Jan 2000 15:45:31.000,1.021,49.524,13075.115695
1 Jan 2000 15:45:41.000,0.985,49.326,13085.599586
1 Jan 2000 15:45:51.000,0.949,49.128,13096.127278
1 Jan 2000 15:46:01.000,0.914,48.931,13106.698575
1 Jan 2000 15:46:11.000,0.880,48.734,13117.313281
1 Jan 2000 15:46:21.000,0.847,48.537,13127.971201
1 Jan 2000 15:46:31.000,0.814,48.340,13138.672137
1 Jan 2000 15:46:41.000,0.782,48.143,13149.415895
1 Jan 2000 15:46:51.000,0.751,47.946,13160.202277
1 Jan 2000 15:47:01.000,0.720,47.750,13171.031086
1 Jan 2000 15:47:11.000,0.691,47.554,13181.902127
1 Jan 2000 15:47:21.000,0.662,47.358,13192.815202
1 Jan 2000 15:47:31.000,0.633,47.162,13203.770114
1 Jan 2000 15:47:41.000,0.606,46.966,13214.766667
1 Jan 2000 15:47:51.000,0.578,46.771,13225.804662
1 Jan 2000 15:48:01.000,0.552,46.575,13236.883904
1 Jan 2000 15:48:11.000,0.526,46.380,13248.004195
1 Jan 2000 15:48:21.000,0.501,46.185,13259.165337
1 Jan 2000 15:48:31.000,0.477,45.990,13270.367133
1 Jan 2000 15:48:41.000,0.453,45.796,13281.609385
1 Jan 2000 15:48:51.000,0.430,45.601,13292.891897
1 Jan 2000 15:49:01.000,0.407,45.407,13304.214470
1 Jan 2000 15:49:11.000,0.385,45.213,13315.576907
1 Jan 2000 15:49:21.000,0.364,45.019,13326.979011
1 Jan 2000 15:49:31.000,0.343,44.825,13338.420583
1 Jan 2000 15:49:41.000,0.322,44.632,13349.901427
1 Jan 2000 15:49:51.000,0.303,44.439,13361.421344
1 Jan 2000 15:50:01.000,0.284,44.246,13372.980138
1 Jan 2000 15:50:11.000,0.265,44.053,13384.577610
1 Jan 2000 15:50:21.000,0.247,43.860,13396.213562
1 Jan 2000 15:50:31.000,0.230,43.668,13407.887798
1 Jan 2000 15:50:41.000,0.213,43.475,13419.600120
1 Jan 2000 15:50:51.000,0.196,43.283,13431.350330
1 Jan 2000 15:51:01.000,0.180,43.091,13443.138231
1 Jan 2000 15:51:11.000,0.165,42.899,13454.963625
1 Jan 2000 15:51:21.000,0.150,42.708,13466.826315
1 Jan 2000 15:51:31.000,0.136,42.517,13478.726104
1 Jan 2000 15:51:41.000,0.122,42.325,13490.662795
1 Jan 2000 15:51:51.000,0.108,42.135,13502.636190
1 Jan 2000 15:52:01.000,0.096,41.944,13514.646092
1 Jan 2000 15:52:11.000,0.083,41.753,13526.692305
1 Jan 2000 15:52:21.000,0.071,41.563,13538.774632
1 Jan 2000 15:52:31.000,0.060,41.373,13550.892875
1 Jan 2000 15:52:41.000,0.049,41.183,13563.046838
1 Jan 2000 15:52:51.000,0.038,40.993,13575.236325
1 Jan 2000 15:53:01.000,0.028,40.804,13587.461139
1 Jan 2000 15:53:11.000,0.019,40.614,13599.721083
1 Jan 2000 15:53:21.000,0.009,40.425,13612.015962
1 Jan 2000 15:53:31.000,0.001,40.236,13624.345580
1 Jan 2000 15:53:41.000,359.992,40.048,13636.709740
1 Jan 2000 15:53:51.000,359.985,39.859,13649.108246
1 Jan 2000 15:54:01.000,359.977,39.671,13661.540904
1 Jan 2000 15:54:11.000,359.970,39.483,13674.007517
1 Jan 2000 15:54:21.000,359.963,39.295,13686.507890
1 Jan 2000 15:54:31.000,359.957,39.107,13699.041829
1 Jan 2000 15:54:41.000,359.951,38.920,13711.609137
1 Jan 2000 15:54:51.000,359.946,38.733,13724.209621
1 Jan 2000 15:55:01.000,359.941,38.545,13736.843085
1 Jan 2000 15:55:11.000,359.936,38.359,13749.509336
1 Jan 2000 15:55:21.000,359.932,38.172,13762.208178
1 Jan 2000 15:55:31.000,359.928,37.986,13774.939417
1 Jan 2000 15:55:41.000,359.925,37.799,13787.702861
1 Jan 2000 15:55:51.000,359.922,37.613,13800.498315
1 Jan 2000 15:56:01.000,359.919,37.428,13813.325585
1 Jan 2000 15:56:11.000,359.917,37.242,13826.184479
1 Jan 2000 15:56:21.000,359.915,37.057,13839.074803
1 Jan 2000 15:56:31.000,359.913,36.872,13851.996364
1 Jan 2000 15:56:41.000,359.912,36.687,13864.948970
1 Jan 2000 15:56:51.000,359.911,36.502,13877.932429
1 Jan 2000 15:57:01.000,359.911,36.317,13890.946548
1 Jan 2000 15:57:11.000,359.911,36.133,13903.991135
1 Jan 2000 15:57:21.000,359.911,35.949,13917.066000
1 Jan 2000 15:57:31.000,359.911,35.765,13930.170949
1 Jan 2000 15:57:41.000,359.912,35.581,13943.305793
1 Jan 2000 15:57:51.000,359.913,35.398,13956.470339
1 Jan 2000 15:58:01.000,359.915,35.215,13969.664399
1 Jan 2000 15:58:11.000,359.917,35.032,13982.887780
1 Jan 2000 15:58:12.683,359.917,35.001,13985.116266

Interval Statistics
"Min Elevation",1 Jan 2000 15:58:12.683,359.917,35.001,13985.116266
"Max Elevation",1 Jan 2000 15:15:43.221,72.371,80.360,12071.809945
"Mean Elevation",,,62.952,
"Min Range",1 Jan 2000 15:15:35.443,73.414,80.359,12071.789687
"Max Range",1 Jan 2000 15:58:12.683,359.917,35.001,13985.116266
"Mean Range",,,,12595.351415

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 23:25:42.693,43.193,35.857,13919.945851
1 Jan 2000 23:25:52.000,43.415,35.847,13920.604245
1 Jan 2000 23:26:02.000,43.653,35.836,13921.337095
1 Jan 2000 23:26:12.000,43.891,35.825,13922.096334
1 Jan 2000 23:26:22.000,44.129,35.814,13922.881985
1 Jan 2000 23:26:32.000,44.367,35.802,13923.694070
1 Jan 2000 23:26:42.000,44.605,35.789,13924.532608
1 Jan 2000 23:26:52.000,44.842,35.777,13925.397622
1 Jan 2000 23:27:02.000,45.080,35.764,13926.289132
1 Jan 2000 23:27:12.000,45.318,35.750,13927.207159
1 Jan 2000 23:27:22.000,45.555,35.736,13928.151722
1 Jan 2000 23:27:32.000,45.793,35.722,13929.122842
1 Jan 2000 23:27:42.000,46.030,35.708,13930.120539
1 Jan 2000 23:27:52.000,46.268,35.693,13931.144833
1 Jan 2000 23:28:02.000,46.505,35.677,13932.195742
1 Jan 2000 23:28:12.000,46.742,35.662,13933.273286
1 Jan 2000 23:28:22.000,46.979,35.646,13934.377484
1 Jan 2000 23:28:32.000,47.216,35.629,13935.508355
1 Jan 2000 23:28:42.000,47.453,35.613,13936.665917
1 Jan 2000 23:28:52.000,47.690,35.595,13937.850188
1 Jan 2000 23:29:02.000,47.927,35.578,13939.061187
1 Jan 2000 23:29:12.000,48.163,35.560,13940.298931
1 Jan 2000 23:29:22.000,48.400,35.542,13941.563437
1 Jan 2000 23:29:32.000,48.636,35.523,13942.854724
1 Jan 2000 23:29:42.000,48.873,35.504,13944.172808
