"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 13:30:09.000,12.607,42.984,13449.467210
1 Jan 2000 13:30:19.000,12.401,42.858,13457.220677
1 Jan 2000 13:30:29.000,12.197,42.733,13465.029321
1 Jan 2000 13:30:39.000,11.994,42.606,13472.892983
1 Jan 2000 13:30:49.000,11.793,42.479,13480.811504
1 Jan 2000 13:30:59.000,11.593,42.352,13488.784725
1 Jan 2000 13:31:09.000,11.394,42.224,13496.812487
1 Jan 2000 13:31:19.000,11.196,42.095,13504.894626
1 Jan 2000 13:31:29.000,11.000,41.966,13513.030983
1 Jan 2000 13:31:39.000,10.805,41.836,13521.221393
1 Jan 2000 13:31:49.000,10.611,41.706,13529.465694
1 Jan 2000 13:31:59.000,10.419,41.576,13537.763721
1 Jan 2000 13:32:09.000,10.228,41.445,13546.115311
1 Jan 2000 13:32:19.000,10.038,41.313,13554.520296
1 Jan 2000 13:32:29.000,9.849,41.181,13562.978512
1 Jan 2000 13:32:39.000,9.662,41.049,13571.489790
1 Jan 2000 13:32:49.000,9.476,40.916,13580.053964
1 Jan 2000 13:32:59.000,9.291,40.782,13588.670866
1 Jan 2000 13:33:09.000,9.108,40.649,13597.340325
1 Jan 2000 13:33:19.000,8.925,40.514,13606.062173
1 Jan 2000 13:33:29.000,8.744,40.380,13614.836240
1 Jan 2000 13:33:39.000,8.564,40.245,13623.662354
1 Jan 2000 13:33:49.000,8.386,40.109,13632.540345
1 Jan 2000 13:33:59.000,8.208,39.973,13641.470039
1 Jan 2000 13:34:09.000,8.032,39.837,13650.451265
1 Jan 2000 13:34:19.000,7.857,39.700,13659.483848
1 Jan 2000 13:34:29.000,7.683,39.563,13668.567616
1 Jan 2000 13:34:39.000,7.511,39.426,13677.702393
1 Jan 2000 13:34:49.000,7.339,39.288,13686.888005
1 Jan 2000 13:34:59.000,7.169,39.149,13696.124275
1 Jan 2000 13:35:09.000,7.000,39.011,13705.411029
1 Jan 2000 13:35:19.000,6.832,38.872,13714.748088
1 Jan 2000 13:35:29.000,6.665,38.732,13724.135276
1 Jan 2000 13:35:39.000,6.499,38.593,13733.572415
1 Jan 2000 13:35:49.000,6.335,38.453,13743.059327
1 Jan 2000 13:35:59.000,6.171,38.312,13752.595833
1 Jan 2000 13:36:09.000,6.009,38.171,13762.181753
1 Jan 2000 13:36:19.000,5.848,38.030,13771.816908
1 Jan 2000 13:36:29.000,5.688,37.889,13781.501118
1 Jan 2000 13:36:39.000,5.529,37.747,13791.234202
1 Jan 2000 13:36:49.000,5.371,37.605,13801.015978
1 Jan 2000 13:36:59.000,5.215,37.463,13810.846265
1 Jan 2000 13:37:09.000,5.059,37.320,13820.724881
1 Jan 2000 13:37:19.000,4.905,37.177,13830.651644
1 Jan 2000 13:37:29.000,4.751,37.034,13840.626370
1 Jan 2000 13:37:39.000,4.599,36.890,13850.648876
1 Jan 2000 13:37:49.000,4.448,36.746,13860.718978
1 Jan 2000 13:37:59.000,4.297,36.602,13870.836492
1 Jan 2000 13:38:09.000,4.148,36.458,13881.001234
1 Jan 2000 13:38:19.000,4.000,36.313,13891.213018
1 Jan 2000 13:38:29.000,3.853,36.168,13901.471660
1 Jan 2000 13:38:39.000,3.707,36.023,13911.776972
1 Jan 2000 13:38:49.000,3.562,35.877,13922.128771
1 Jan 2000 13:38:59.000,3.418,35.732,13932.526868
1 Jan 2000 13:39:09.000,3.275,35.586,13942.971077
1 Jan 2000 13:39:19.000,3.133,35.440,13953.461211
1 Jan 2000 13:39:29.000,2.992,35.293,13963.997083
1 Jan 2000 13:39:39.000,2.852,35.146,13974.578505
1 Jan 2000 13:39:48.913,2.714,35.001,13985.112506

Interval Statistics
"Min Elevation",1 Jan 2000 13:39:48.913,2.714,35.001,13985.112506
"Max Elevation",1 Jan 2000 13:09:34.772,47.707,51.772,12956.524045
"Mean Elevation",,,46.369,
"Min Range",1 Jan 2000 13:09:28.540,47.917,51.772,12956.511255
"Max Range",1 Jan 2000 13:39:48.913,2.714,35.001,13985.112506
"Mean Range",,,,13265.793163

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 19:58:53.719,306.755,37.509,13802.456690
1 Jan 2000 19:59:03.000,306.983,37.525,13801.384265
1 Jan 2000 19:59:13.000,307.228,37.542,13800.256829
1 Jan 2000 19:59:23.000,307.474,37.558,13799.158465
1 Jan 2000 19:59:33.000,307.720,37.575,13798.089153
1 Jan 2000 19:59:43.000,307.966,37.590,13797.048870
1 Jan 2000 19:59:53.000,308.212,37.606,13796.037595
1 Jan 2000 20:00:03.000,308.458,37.621,13795.055307
1 Jan 2000 20:00:13.000,308.705,37.635,13794.101984
1 Jan 2000 20:00:23.000,308.951,37.649,13793.177604
1 Jan 2000 20:00:33.000,309.197,37.663,13792.282144
1 Jan 2000 20:00:43.000,309.444,37.676,13791.415580
1 Jan 2000 20:00:53.000,309.690,37.689,13790.577892
1 Jan 2000 20:01:03.000,309.937,37.701,13789.769053
1 Jan 2000 20:01:13.000,310.184,37.713,13788.989042
1 Jan 2000 20:01:23.000,310.431,37.725,13788.237834
1 Jan 2000 20:01:33.000,310.677,37.736,13787.515406
1 Jan 2000 20:01:43.000,310.924,37.747,13786.821731
1 Jan 2000 20:01:53.000,311.171,37.757,13786.156787
1 Jan 2000 20:02:03.000,311.418,37.767,13785.520547
1 Jan 2000 20:02:13.000,311.665,37.776,13784.912987
1 Jan 2000 20:02:23.000,311.912,37.785,13784.334080
1 Jan 2000 20:02:33.000,312.160,37.794,13783.783802
1 Jan 2000 20:02:43.000,312.407,37.802,13783.262125
1 Jan 2000 20:02:53.000,312.654,37.810,13782.769024
1 Jan 2000 20:03:03.000,312.901,37.817,13782.304472
1 Jan 2000 20:03:13.000,313.149,37.824,13781.868442
1 Jan 2000 20:03:23.000,313.396,37.831,13781.460906
1 Jan 2000 20:03:33.000,313.643,37.837,13781.081838
1 Jan 2000 20:03:43.000,313.891,37.843,13780.731210
1 Jan 2000 20:03:53.000,314.138,37.848,13780.408993
1 Jan 2000 20:04:03.000,314.385,37.853,13780.115159
1 Jan 2000 20:04:13.000,314.633,37.857,13779.849681
1 Jan 2000 20:04:23.000,314.880,37.861,13779.612528
1 Jan 2000 20:04:33.000,315.128,37.865,13779.403673
1 Jan 2000 20:04:43.000,315.375,37.868,13779.223085
1 Jan 2000 20:04:53.000,315.622,37.871,13779.070736
1 Jan 2000 20:05:03.000,315.870,37.873,13778.946595
1 Jan 2000 20:05:13.000,316.117,37.875,13778.850633
1 Jan 2000 20:05:23.000,316.365,37.877,13778.782819
1 Jan 2000 20:05:33.000,316.612,37.878,13778.743123
1 Jan 2000 20:05:43.000,316.859,37.879,13778.731513
1 Jan 2000 20:05:53.000,317.107,37.879,13778.747959
1 Jan 2000 20:06:03.000,317.354,37.879,13778.792430
1 Jan 2000 20:06:13.000,317.601,37.879,13778.864894
1 Jan 2000 20:06:23.000,317.849,37.878,13778.965319
1 Jan 2000 20:06:33.000,318.096,37.876,13779.093673
1 Jan 2000 20:06:43.000,318.343,37.875,13779.249923
1 Jan 2000 20:06:53.000,318.591,37.872,13779.434039
1 Jan 2000 20:07:03.000,318.838,37.870,13779.645986
1 Jan 2000 20:07:13.000,319.085,37.867,13779.885731
1 Jan 2000 20:07:23.000,319.332,37.864,13780.153242
1 Jan 2000 20:07:33.000,319.579,37.860,13780.448485
1 Jan 2000 20:07:43.000,319.826,37.856,13780.771426
1 Jan 2000 20:07:53.000,320.073,37.851,13781.122031
1 Jan 2000 20:08:03.000,320.320,37.846,13781.500266
1 Jan 2000 20:08:13.000,320.566,37.841,13781.906097
1 Jan 2000 20:08:23.000,320.813,37.835,13782.339489
1 Jan 2000 20:08:33.000,321.060,37.829,13782.800407
1 Jan 2000 20:08:43.000,321.307,37.822,13783.288816
1 Jan 2000 20:08:53.000,321.553,37.815,13783.804681
1 Jan 2000 20:09:03.000,321.800,37.808,13784.347966
1 Jan 2000 20:09:13.000,322.046,37.800,13784.918636
1 Jan 2000 20:09:23.000,322.292,37.792,13785.516653
1 Jan 2000 20:09:33.000,322.539,37.783,13786.141983
1 Jan 2000 20:09:43.000,322.785,37.774,13786.794589
1 Jan 2000 20:09:53.000,323.031,37.764,13787.474433
1 Jan 2000 20:10:03.000,323.277,37.755,13788.181480
1 Jan 2000 20:10:13.000,323.523,37.744,13788.915692
1 Jan 2000 20:10:23.000,323.768,37.734,13789.677031
1 Jan 2000 20:10:33.000,324.014,37.723,13790.465461
1 Jan 2000 20:10:43.000,324.260,37.711,13791.280943
1 Jan 2000 20:10:53.000,324.505,37.700,13792.123440
1 Jan 2000 20:11:03.000,324.751,37.688,13792.992913
1 Jan 2000 20:11:13.000,324.996,37.675,13793.889324
1 Jan 2000 20:11:23.000,325.241,37.662,13794.812634
1 Jan 2000 20:11:33.000,325.486,37.649,13795.762805
1 Jan 2000 20:11:43.000,325.731,37.635,13796.739797
1 Jan 2000 20:11:53.000,325.976,37.621,13797.743572
1 Jan 2000 20:12:03.000,326.220,37.606,13798.774089
1 Jan 2000 20:12:13.000,326.465,37.591,13799.831310
1 Jan 2000 20:12:23.000,326.709,37.576,13800.915195
1 Jan 2000 20:12:33.000,326.954,37.560,13802.025703
1 Jan 2000 20:12:43.000,327.198,37.544,13803.162794
1 Jan 2000 20:12:53.000,327.442,37.528,13804.326429
1 Jan 2000 20:13:03.000,327.686,37.511,13805.516565
1 Jan 2000 20:13:13.000,327.930,37.494,13806.733163
1 Jan 2000 20:13:23.000,328.173,37.476,13807.976182
1 Jan 2000 20:13:33.000,328.417,37.458,13809.245580
1 Jan 2000 20:13:43.000,328.660,37.440,13810.541316
1 Jan 2000 20:13:53.000,328.903,37.421,13811.863349
1 Jan 2000 20:14:03.000,329.146,37.402,13813.211637
1 Jan 2000 20:14:13.000,329.389,37.383,13814.586137
1 Jan 2000 20:14:23.000,329.632,37.363,13815.986808
1 Jan 2000 20:14:33.000,329.874,37.343,13817.413607
1 Jan 2000 20:14:43.000,330.117,37.322,13818.866493
1 Jan 2000 20:14:53.000,330.359,37.301,13820.345422
1 Jan 2000 20:15:03.000,330.601,37.280,13821.850351
1 Jan 2000 20:15:13.000,330.843,37.258,13823.381238
1 Jan 2000 20:15:23.000,331.085,37.236,13824.938039
1 Jan 2000 20:15:33.000,331.326,37.214,13826.520712
1 Jan 2000 20:15:43.000,331.568,37.191,13828.129211
1 Jan 2000 20:15:53.000,331.809,37.168,13829.763495
1 Jan 2000 20:16:03.000,332.050,37.144,13831.423519
1 Jan 2000 20:16:13.000,332.291,37.121,13833.109238
1 Jan 2000 20:16:23.000,332.531,37.096,13834.820610
1 Jan 2000 20:16:33.000,332.772,37.072,13836.557588
1 Jan 2000 20:16:43.000,333.012,37.047,13838.320130
1 Jan 2000 20:16:53.000,333.252,37.021,13840.108190
1 Jan 2000 20:17:03.000,333.492,36.996,13841.921723
1 Jan 2000 20:17:13.000,333.732,36.970,13843.760684
1 Jan 2000 20:17:23.000,333.972,36.943,13845.625029
1 Jan 2000 20:17:33.000,334.211,36.917,13847.514711
1 Jan 2000 20:17:43.000,334.450,36.890,13849.429686
1 Jan 2000 20:17:53.000,334.689,36.862,13851.369907
1 Jan 2000 20:18:03.000,334.928,36.834,13853.335330
1 Jan 2000 20:18:13.000,335.166,36.806,13855.325907
1 Jan 2000 20:18:23.000,335.405,36.778,13857.341594
1 Jan 2000 20:18:33.000,335.643,36.749,13859.382343
1 Jan 2000 20:18:43.000,335.881,36.720,13861.448108
1 Jan 2000 20:18:53.000,336.118,36.690,13863.538844
1 Jan 2000 20:19:03.000,336.356,36.661,13865.654502
1 Jan 2000 20:19:13.000,336.593,36.630,13867.795037
1 Jan 2000 20:19:23.000,336.830,36.600,13869.960401
1 Jan 2000 20:19:33.000,337.067,36.569,13872.150548
1 Jan 2000 20:19:43.000,337.303,36.538,13874.365429
1 Jan 2000 20:19:53.000,337.540,36.506,13876.604998
1 Jan 2000 20:20:03.000,337.776,36.474,13878.869208
1 Jan 2000 20:20:13.000,338.012,36.442,13881.158010
1 Jan 2000 20:20:23.000,338.248,36.410,13883.471357
1 Jan 2000 20:20:33.000,338.483,36.377,13885.809200
1 Jan 2000 20:20:43.000,338.718,36.344,13888.171493
1 Jan 2000 20:20:53.000,338.953,36.310,13890.558186
1 Jan 2000 20:21:03.000,339.188,36.276,13892.969232
1 Jan 2000 20:21:13.000,339.423,36.242,13895.404582
1 Jan 2000 20:21:23.000,339.657,36.208,13897.864187
1 Jan 2000 20:21:33.000,339.891,36.173,13900.347999
1 Jan 2000 20:21:43.000,340.125,36.138,13902.855970
1 Jan 2000 20:21:53.000,340.358,36.102,13905.388049
1 Jan 2000 20:22:03.000,340.592,36.066,13907.944189
1 Jan 2000 20:22:13.000,340.825,36.030,13910.524339
1 Jan 2000 20:22:23.000,341.058,35.994,13913.128451
1 Jan 2000 20:22:33.000,341.290,35.957,13915.756476
1 Jan 2000 20:22:43.000,341.523,35.920,13918.408364
1 Jan 2000 20:22:53.000,341.755,35.883,13921.084065
1 Jan 2000 20:23:03.000,341.987,35.845,13923.783530
1 Jan 2000 20:23:13.000,342.218,35.807,13926.506708
1 Jan 2000 20:23:23.000,342.450,35.769,13929.253551
1 Jan 2000 20:23:33.000,342.681,35.730,13932.024007
1 Jan 2000 20:23:43.000,342.912,35.692,13934.818028
1 Jan 2000 20:23:53.000,343.142,35.652,13937.635562
1 Jan 2000 20:24:03.000,343.372,35.613,13940.476559
1 Jan 2000 20:24:13.000,343.603,35.573,13943.340969
1 Jan 2000 20:24:23.000,343.832,35.533,13946.228741
1 Jan 2000 20:24:33.000,344.062,35.493,13949.139825
1 Jan 2000 20:24:43.000,344.291,35.452,13952.074170
1 Jan 2000 20:24:53.000,344.520,35.411,13955.031725
1 Jan 2000 20:25:03.000,344.749,35.370,13958.012440
1 Jan 2000 20:25:13.000,344.977,35.328,13961.016263
1 Jan 2000 20:25:23.000,345.206,35.286,13964.043143
1 Jan 2000 20:25:33.000,345.434,35.244,13967.093029
1 Jan 2000 20:25:43.000,345.661,35.202,13970.165869
1 Jan 2000 20:25:53.000,345.889,35.159,13973.261613
1 Jan 2000 20:26:03.000,346.116,35.116,13976.380209
1 Jan 2000 20:26:13.000,346.343,35.073,13979.521606
1 Jan 2000 20:26:23.000,346.569,35.029,13982.685751
1 Jan 2000 20:26:29.635,346.720,35.000,13984.797751

Interval Statistics
"Min Elevation",1 Jan 2000 20:26:29.635,346.720,35.000,13984.797751
"Max Elevation",1 Jan 2000 20:05:55.779,317.176,37.879,13778.757508
"Mean Elevation",,,37.104,
"Min Range",1 Jan 2000 20:05:42.138,316.838,37.879,13778.731408
"Max Range",1 Jan 2000 20:26:29.635,346.720,35.000,13984.797751
"Mean Range",,,,13833.920166

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 03:52:26.678,359.799,57.887,12679.807193
2 Jan 2000 03:52:36.000,359.760,58.079,12671.799969
2 Jan 2000 03:52:46.000,359.718,58.286,12663.258823
2 Jan 2000 03:52:56.000,359.675,58.493,12654.768392
2 Jan 2000 03:53:06.000,359.630,58.700,12646.328856
2 Jan 2000 03:53:16.000,359.584,58.908,12637.940393
2 Jan 2000 03:53:26.000,359.537,59.115,12629.603182
2 Jan 2000 03:53:36.000,359.489,59.323,12621.317402
2 Jan 2000 03:53:46.000,359.440,59.530,12613.083230
2 Jan 2000 03:53:56.000,359.389,59.738,12604.900843
2 Jan 2000 03:54:06.000,359.337,59.946,12596.770417
2 Jan 2000 03:54:16.000,359.284,60.154,12588.692128
2 Jan 2000 03:54:26.000,359.229,60.362,12580.666152
2 Jan 2000 03:54:36.000,359.173,60.571,12572.692662
2 Jan 2000 03:54:46.000,359.116,60.779,12564.771834
2 Jan 2000 03:54:56.000,359.057,60.988,12556.903839
2 Jan 2000 03:55:06.000,358.997,61.196,12549.088852
2 Jan 2000 03:55:16.000,358.935,61.405,12541.327043
2 Jan 2000 03:55:26.000,358.872,61.614,12533.618584
2 Jan 2000 03:55:36.000,358.808,61.823,12525.963646
2 Jan 2000 03:55:46.000,358.741,62.033,12518.362400
2 Jan 2000 03:55:56.000,358.673,62.242,12510.815013
2 Jan 2000 03:56:06.000,358.604,62.451,12503.321655
2 Jan 2000 03:56:16.000,358.533,62.661,12495.882494
2 Jan 2000 03:56:26.000,358.460,62.870,12488.497696
2 Jan 2000 03:56:36.000,358.385,63.080,12481.167429
2 Jan 2000 03:56:46.000,358.308,63.290,12473.891857
2 Jan 2000 03:56:56.000,358.230,63.499,12466.671147
2 Jan 2000 03:57:06.000,358.150,63.709,12459.505461
2 Jan 2000 03:57:16.000,358.067,63.919,12452.394964
2 Jan 2000 03:57:26.000,357.983,64.129,12445.339817
2 Jan 2000 03:57:36.000,357.897,64.340,12438.340184
2 Jan 2000 03:57:46.000,357.809,64.550,12431.396224
2 Jan 2000 03:57:56.000,357.718,64.760,12424.508097
2 Jan 2000 03:58:06.000,357.625,64.970,12417.675964
2 Jan 2000 03:58:16.000,357.531,65.181,12410.899983
2 Jan 2000 03:58:26.000,357.433,65.391,12404.180311
2 Jan 2000 03:58:36.000,357.334,65.602,12397.517104
2 Jan 2000 03:58:46.000,357.232,65.812,12390.910520
2 Jan 2000 03:58:56.000,357.127,66.023,12384.360713
2 Jan 2000 03:59:06.000,357.020,66.233,12377.867837
2 Jan 2000 03:59:16.000,356.910,66.444,12371.432046
2 Jan 2000 03:59:26.000,356.798,66.655,12365.053491
2 Jan 2000 03:59:36.000,356.683,66.865,12358.732325
2 Jan 2000 03:59:46.000,356.565,67.076,12352.468697
2 Jan 2000 03:59:56.000,356.444,67.287,12346.262758
2 Jan 2000 04:00:06.000,356.320,67.497,12340.114655
2 Jan 2000 04:00:16.000,356.193,67.708,12334.024537
2 Jan 2000 04:00:26.000,356.063,67.919,12327.992550
2 Jan 2000 04:00:36.000,355.930,68.129,12322.018839
2 Jan 2000 04:00:46.000,355.793,68.340,12316.103551
2 Jan 2000 04:00:56.000,355.653,68.551,12310.246827
2 Jan 2000 04:01:06.000,355.509,68.761,12304.448811
2 Jan 2000 04:01:16.000,355.361,68.972,12298.709645
2 Jan 2000 04:01:26.000,355.210,69.182,12293.029469
2 Jan 2000 04:01:36.000,355.055,69.392,12287.408423
2 Jan 2000 04:01:46.000,354.896,69.603,12281.846645
2 Jan 2000 04:01:56.000,354.733,69.813,12276.344272
