"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 12:42:17.000,295.372,51.047,12990.606896
1 Jan 2000 12:42:27.000,295.057,50.985,12993.736999
1 Jan 2000 12:42:37.000,294.743,50.921,12996.931208
1 Jan 2000 12:42:47.000,294.430,50.856,13000.189446
1 Jan 2000 12:42:57.000,294.118,50.790,13003.511634
1 Jan 2000 12:43:07.000,293.807,50.722,13006.897693
1 Jan 2000 12:43:17.000,293.498,50.654,13010.347541
1 Jan 2000 12:43:27.000,293.189,50.585,13013.861097
1 Jan 2000 12:43:37.000,292.882,50.514,13017.438275
1 Jan 2000 12:43:47.000,292.576,50.442,13021.078992
1 Jan 2000 12:43:57.000,292.271,50.369,13024.783159
1 Jan 2000 12:44:07.000,291.968,50.296,13028.550689
1 Jan 2000 12:44:17.000,291.666,50.221,13032.381492
1 Jan 2000 12:44:27.000,291.365,50.145,13036.275479
1 Jan 2000 12:44:37.000,291.065,50.067,13040.232555
1 Jan 2000 12:44:47.000,290.766,49.989,13044.252629
1 Jan 2000 12:44:57.000,290.469,49.910,13048.335604
1 Jan 2000 12:45:07.000,290.173,49.830,13052.481385
1 Jan 2000 12:45:17.000,289.878,49.748,13056.689874
1 Jan 2000 12:45:27.000,289.585,49.666,13060.960973
1 Jan 2000 12:45:37.000,289.293,49.583,13065.294580
1 Jan 2000 12:45:47.000,289.002,49.498,13069.690596
1 Jan 2000 12:45:57.000,288.712,49.413,13074.148916
1 Jan 2000 12:46:07.000,288.424,49.327,13078.669437
1 Jan 2000 12:46:17.000,288.137,49.239,13083.252053
1 Jan 2000 12:46:27.000,287.852,49.151,13087.896658
1 Jan 2000 12:46:37.000,287.568,49.062,13092.603143
1 Jan 2000 12:46:47.000,287.285,48.972,13097.371401
1 Jan 2000 12:46:57.000,287.004,48.880,13102.201319
1 Jan 2000 12:47:07.000,286.724,48.788,13107.092787
1 Jan 2000 12:47:17.000,286.445,48.695,13112.045691
1 Jan 2000 12:47:27.000,286.168,48.601,13117.059918
1 Jan 2000 12:47:37.000,285.892,48.506,13122.135351
1 Jan 2000 12:47:47.000,285.617,48.411,13127.271875
1 Jan 2000 12:47:57.000,285.344,48.314,13132.469371
1 Jan 2000 12:48:07.000,285.072,48.216,13137.727721
1 Jan 2000 12:48:17.000,284.802,48.118,13143.046804
1 Jan 2000 12:48:27.000,284.533,48.019,13148.426499
1 Jan 2000 12:48:37.000,284.265,47.918,13153.866683
1 Jan 2000 12:48:47.000,283.999,47.817,13159.367233
1 Jan 2000 12:48:57.000,283.734,47.715,13164.928024
1 Jan 2000 12:49:07.000,283.471,47.613,13170.548929
1 Jan 2000 12:49:17.000,283.209,47.509,13176.229822
1 Jan 2000 12:49:27.000,282.948,47.405,13181.970573
1 Jan 2000 12:49:37.000,282.689,47.300,13187.771055
1 Jan 2000 12:49:47.000,282.432,47.194,13193.631135
1 Jan 2000 12:49:57.000,282.175,47.087,13199.550683
1 Jan 2000 12:50:07.000,281.920,46.979,13205.529566
1 Jan 2000 12:50:17.000,281.667,46.871,13211.567650
1 Jan 2000 12:50:27.000,281.414,46.762,13217.664799
1 Jan 2000 12:50:37.000,281.164,46.652,13223.820878
1 Jan 2000 12:50:47.000,280.914,46.542,13230.035751
1 Jan 2000 12:50:57.000,280.666,46.430,13236.309278
1 Jan 2000 12:51:07.000,280.420,46.318,13242.641320
1 Jan 2000 12:51:17.000,280.175,46.205,13249.031738
1 Jan 2000 12:51:27.000,279.931,46.092,13255.480390
1 Jan 2000 12:51:37.000,279.688,45.978,13261.987134
1 Jan 2000 12:51:47.000,279.447,45.863,13268.551826
1 Jan 2000 12:51:57.000,279.208,45.747,13275.174323
1 Jan 2000 12:52:07.000,278.969,45.631,13281.854479
1 Jan 2000 12:52:17.000,278.733,45.514,13288.592148
1 Jan 2000 12:52:27.000,278.497,45.396,13295.387183
1 Jan 2000 12:52:37.000,278.263,45.278,13302.239435
1 Jan 2000 12:52:47.000,278.030,45.159,13309.148755
1 Jan 2000 12:52:57.000,277.799,45.039,13316.114994
1 Jan 2000 12:53:07.000,277.569,44.919,13323.138001
1 Jan 2000 12:53:17.000,277.340,44.798,13330.217622
1 Jan 2000 12:53:27.000,277.113,44.677,13337.353707
1 Jan 2000 12:53:37.000,276.887,44.555,13344.546100
1 Jan 2000 12:53:47.000,276.662,44.432,13351.794648
1 Jan 2000 12:53:57.000,276.439,44.309,13359.099194
1 Jan 2000 12:54:07.000,276.217,44.185,13366.459583
1 Jan 2000 12:54:17.000,275.996,44.060,13373.875657
1 Jan 2000 12:54:27.000,275.777,43.935,13381.347258
1 Jan 2000 12:54:37.000,275.559,43.810,13388.874226
1 Jan 2000 12:54:47.000,275.342,43.683,13396.456403
1 Jan 2000 12:54:57.000,275.127,43.557,13404.093628
1 Jan 2000 12:55:07.000,274.913,43.429,13411.785738
1 Jan 2000 12:55:17.000,274.700,43.302,13419.532572
1 Jan 2000 12:55:27.000,274.489,43.173,13427.333967
1 Jan 2000 12:55:37.000,274.278,43.044,13435.189759
1 Jan 2000 12:55:47.000,274.069,42.915,13443.099782
1 Jan 2000 12:55:57.000,273.862,42.785,13451.063873
1 Jan 2000 12:56:07.000,273.655,42.655,13459.081864
1 Jan 2000 12:56:17.000,273.450,42.524,13467.153588
1 Jan 2000 12:56:27.000,273.247,42.392,13475.278878
1 Jan 2000 12:56:37.000,273.044,42.260,13483.457566
1 Jan 2000 12:56:47.000,272.843,42.128,13491.689481
1 Jan 2000 12:56:57.000,272.642,41.995,13499.974455
1 Jan 2000 12:57:07.000,272.444,41.862,13508.312317
1 Jan 2000 12:57:17.000,272.246,41.728,13516.702895
1 Jan 2000 12:57:27.000,272.050,41.594,13525.146018
1 Jan 2000 12:57:37.000,271.854,41.460,13533.641512
1 Jan 2000 12:57:47.000,271.660,41.324,13542.189205
1 Jan 2000 12:57:57.000,271.467,41.189,13550.788923
1 Jan 2000 12:58:07.000,271.276,41.053,13559.440490
1 Jan 2000 12:58:17.000,271.085,40.917,13568.143732
1 Jan 2000 12:58:27.000,270.896,40.780,13576.898472
1 Jan 2000 12:58:37.000,270.708,40.643,13585.704534
1 Jan 2000 12:58:47.000,270.521,40.505,13594.561741
1 Jan 2000 12:58:57.000,270.335,40.367,13603.469916
1 Jan 2000 12:59:07.000,270.151,40.229,13612.428879
1 Jan 2000 12:59:17.000,269.967,40.090,13621.438452
1 Jan 2000 12:59:27.000,269.785,39.951,13630.498455
1 Jan 2000 12:59:37.000,269.604,39.812,13639.608708
1 Jan 2000 12:59:47.000,269.424,39.672,13648.769031
1 Jan 2000 12:59:57.000,269.245,39.532,13657.979243
1 Jan 2000 13:00:07.000,269.067,39.391,13667.239161
1 Jan 2000 13:00:17.000,268.890,39.250,13676.548603
1 Jan 2000 13:00:27.000,268.715,39.109,13685.907387
1 Jan 2000 13:00:37.000,268.540,38.968,13695.315329
1 Jan 2000 13:00:47.000,268.367,38.826,13704.772245
1 Jan 2000 13:00:57.000,268.194,38.684,13714.277951
1 Jan 2000 13:01:07.000,268.023,38.541,13723.832263
1 Jan 2000 13:01:17.000,267.853,38.398,13733.434995
1 Jan 2000 13:01:27.000,267.683,38.255,13743.085960
1 Jan 2000 13:01:37.000,267.515,38.112,13752.784974
1 Jan 2000 13:01:47.000,267.348,37.968,13762.531850
1 Jan 2000 13:01:57.000,267.182,37.824,13772.326399
1 Jan 2000 13:02:07.000,267.017,37.680,13782.168435
1 Jan 2000 13:02:17.000,266.853,37.535,13792.057770
1 Jan 2000 13:02:27.000,266.690,37.390,13801.994215
1 Jan 2000 13:02:37.000,266.528,37.245,13811.977582
1 Jan 2000 13:02:47.000,266.367,37.100,13822.007681
1 Jan 2000 13:02:57.000,266.207,36.954,13832.084324
1 Jan 2000 13:03:07.000,266.048,36.808,13842.207318
1 Jan 2000 13:03:17.000,265.890,36.662,13852.376476
1 Jan 2000 13:03:27.000,265.733,36.516,13862.591605
1 Jan 2000 13:03:37.000,265.576,36.369,13872.852515
1 Jan 2000 13:03:47.000,265.421,36.222,13883.159014
1 Jan 2000 13:03:57.000,265.267,36.075,13893.510910
1 Jan 2000 13:04:07.000,265.114,35.928,13903.908013
1 Jan 2000 13:04:17.000,264.961,35.780,13914.350128
1 Jan 2000 13:04:27.000,264.810,35.632,13924.837063
1 Jan 2000 13:04:37.000,264.660,35.484,13935.368626
1 Jan 2000 13:04:47.000,264.510,35.336,13945.944623
1 Jan 2000 13:04:57.000,264.361,35.187,13956.564860
1 Jan 2000 13:05:07.000,264.214,35.039,13967.229144
1 Jan 2000 13:05:09.573,264.176,35.001,13969.979882

Interval Statistics
"Min Elevation",1 Jan 2000 13:05:09.573,264.176,35.001,13969.979882
"Max Elevation",1 Jan 2000 12:34:16.981,311.406,52.575,12916.890611
"Mean Elevation",,,46.859,
"Min Range",1 Jan 2000 12:34:23.277,311.190,52.575,12916.877522
"Max Range",1 Jan 2000 13:05:09.573,264.176,35.001,13969.979882
"Mean Range",,,,13233.572486

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2000 18:15:16.518,55.079,42.312,13486.414616
1 Jan 2000 18:15:26.000,54.835,42.371,13482.787978
1 Jan 2000 18:15:36.000,54.578,42.432,13479.022835
1 Jan 2000 18:15:46.000,54.320,42.492,13475.318853
1 Jan 2000 18:15:56.000,54.061,42.551,13471.676118
1 Jan 2000 18:16:06.000,53.801,42.610,13468.094718
1 Jan 2000 18:16:16.000,53.541,42.667,13464.574736
1 Jan 2000 18:16:26.000,53.280,42.724,13461.116258
1 Jan 2000 18:16:36.000,53.018,42.779,13457.719364
1 Jan 2000 18:16:46.000,52.756,42.834,13454.384136
1 Jan 2000 18:16:56.000,52.493,42.887,13451.110654
1 Jan 2000 18:17:06.000,52.230,42.940,13447.898995
1 Jan 2000 18:17:16.000,51.965,42.992,13444.749238
1 Jan 2000 18:17:26.000,51.700,43.043,13441.661458
1 Jan 2000 18:17:36.000,51.435,43.093,13438.635729
1 Jan 2000 18:17:46.000,51.169,43.142,13435.672124
1 Jan 2000 18:17:56.000,50.902,43.190,13432.770715
1 Jan 2000 18:18:06.000,50.635,43.237,13429.931572
1 Jan 2000 18:18:16.000,50.367,43.283,13427.154765
1 Jan 2000 18:18:26.000,50.099,43.328,13424.440361
1 Jan 2000 18:18:36.000,49.830,43.372,13421.788426
1 Jan 2000 18:18:46.000,49.560,43.415,13419.199026
1 Jan 2000 18:18:56.000,49.290,43.457,13416.672223
1 Jan 2000 18:19:06.000,49.019,43.498,13414.208081
1 Jan 2000 18:19:16.000,48.748,43.538,13411.806659
1 Jan 2000 18:19:26.000,48.477,43.577,13409.468018
1 Jan 2000 18:19:36.000,48.204,43.616,13407.192216
1 Jan 2000 18:19:46.000,47.932,43.653,13404.979308
1 Jan 2000 18:19:56.000,47.659,43.689,13402.829351
1 Jan 2000 18:20:06.000,47.385,43.724,13400.742398
1 Jan 2000 18:20:16.000,47.111,43.758,13398.718502
1 Jan 2000 18:20:26.000,46.837,43.791,13396.757714
1 Jan 2000 18:20:36.000,46.562,43.823,13394.860084
1 Jan 2000 18:20:46.000,46.287,43.854,13393.025659
1 Jan 2000 18:20:56.000,46.012,43.884,13391.254487
1 Jan 2000 18:21:06.000,45.736,43.913,13389.546613
1 Jan 2000 18:21:16.000,45.459,43.941,13387.902081
1 Jan 2000 18:21:26.000,45.183,43.968,13386.320933
1 Jan 2000 18:21:36.000,44.906,43.994,13384.803211
1 Jan 2000 18:21:46.000,44.628,44.018,13383.348955
1 Jan 2000 18:21:56.000,44.351,44.042,13381.958202
1 Jan 2000 18:22:06.000,44.073,44.065,13380.630990
1 Jan 2000 18:22:16.000,43.795,44.086,13379.367354
1 Jan 2000 18:22:26.000,43.516,44.107,13378.167328
1 Jan 2000 18:22:36.000,43.237,44.127,13377.030944
1 Jan 2000 18:22:46.000,42.959,44.145,13375.958234
1 Jan 2000 18:22:56.000,42.679,44.162,13374.949227
1 Jan 2000 18:23:06.000,42.400,44.179,13374.003951
1 Jan 2000 18:23:16.000,42.120,44.194,13373.122433
1 Jan 2000 18:23:26.000,41.841,44.208,13372.304699
1 Jan 2000 18:23:36.000,41.561,44.222,13371.550771
1 Jan 2000 18:23:46.000,41.281,44.234,13370.860673
1 Jan 2000 18:23:56.000,41.000,44.245,13370.234425
1 Jan 2000 18:24:06.000,40.720,44.255,13369.672047
1 Jan 2000 18:24:16.000,40.440,44.264,13369.173557
1 Jan 2000 18:24:26.000,40.159,44.272,13368.738970
1 Jan 2000 18:24:36.000,39.879,44.278,13368.368303
1 Jan 2000 18:24:46.000,39.598,44.284,13368.061569
1 Jan 2000 18:24:56.000,39.317,44.289,13367.818780
1 Jan 2000 18:25:06.000,39.036,44.292,13367.639946
1 Jan 2000 18:25:16.000,38.756,44.295,13367.525076
1 Jan 2000 18:25:26.000,38.475,44.296,13367.474179
1 Jan 2000 18:25:36.000,38.194,44.297,13367.487261
1 Jan 2000 18:25:46.000,37.913,44.296,13367.564326
1 Jan 2000 18:25:56.000,37.633,44.294,13367.705378
1 Jan 2000 18:26:06.000,37.352,44.291,13367.910418
1 Jan 2000 18:26:16.000,37.071,44.287,13368.179447
1 Jan 2000 18:26:26.000,36.791,44.282,13368.512464
1 Jan 2000 18:26:36.000,36.510,44.276,13368.909466
1 Jan 2000 18:26:46.000,36.230,44.269,13369.370449
1 Jan 2000 18:26:56.000,35.950,44.261,13369.895407
1 Jan 2000 18:27:06.000,35.670,44.252,13370.484334
1 Jan 2000 18:27:16.000,35.390,44.241,13371.137221
1 Jan 2000 18:27:26.000,35.110,44.230,13371.854059
1 Jan 2000 18:27:36.000,34.831,44.217,13372.634835
1 Jan 2000 18:27:46.000,34.552,44.204,13373.479537
1 Jan 2000 18:27:56.000,34.273,44.189,13374.388151
1 Jan 2000 18:28:06.000,33.994,44.173,13375.360661
1 Jan 2000 18:28:16.000,33.715,44.157,13376.397049
1 Jan 2000 18:28:26.000,33.437,44.139,13377.497297
1 Jan 2000 18:28:36.000,33.159,44.120,13378.661385
1 Jan 2000 18:28:46.000,32.881,44.100,13379.889291
1 Jan 2000 18:28:56.000,32.603,44.079,13381.180993
1 Jan 2000 18:29:06.000,32.326,44.057,13382.536464
1 Jan 2000 18:29:16.000,32.050,44.034,13383.955681
1 Jan 2000 18:29:26.000,31.773,44.010,13385.438615
1 Jan 2000 18:29:36.000,31.497,43.985,13386.985237
1 Jan 2000 18:29:46.000,31.221,43.959,13388.595517
1 Jan 2000 18:29:56.000,30.946,43.931,13390.269424
1 Jan 2000 18:30:06.000,30.671,43.903,13392.006923
1 Jan 2000 18:30:16.000,30.396,43.874,13393.807982
1 Jan 2000 18:30:26.000,30.122,43.843,13395.672562
1 Jan 2000 18:30:36.000,29.849,43.812,13397.600628
1 Jan 2000 18:30:46.000,29.575,43.779,13399.592140
1 Jan 2000 18:30:56.000,29.303,43.746,13401.647057
1 Jan 2000 18:31:06.000,29.030,43.712,13403.765339
1 Jan 2000 18:31:16.000,28.758,43.676,13405.946941
1 Jan 2000 18:31:26.000,28.487,43.639,13408.191820
1 Jan 2000 18:31:36.000,28.216,43.602,13410.499929
1 Jan 2000 18:31:46.000,27.946,43.563,13412.871221
1 Jan 2000 18:31:56.000,27.676,43.524,13415.305647
1 Jan 2000 18:32:06.000,27.407,43.483,13417.803156
1 Jan 2000 18:32:16.000,27.139,43.442,13420.363698
1 Jan 2000 18:32:26.000,26.871,43.399,13422.987219
1 Jan 2000 18:32:36.000,26.603,43.356,13425.673665
1 Jan 2000 18:32:46.000,26.336,43.311,13428.422981
1 Jan 2000 18:32:56.000,26.070,43.266,13431.235108
1 Jan 2000 18:33:06.000,25.805,43.219,13434.109988
1 Jan 2000 18:33:16.000,25.540,43.172,13437.047562
1 Jan 2000 18:33:26.000,25.275,43.123,13440.047768
1 Jan 2000 18:33:36.000,25.012,43.074,13443.110544
1 Jan 2000 18:33:46.000,24.749,43.023,13446.235826
1 Jan 2000 18:33:56.000,24.486,42.972,13449.423547
1 Jan 2000 18:34:06.000,24.225,42.920,13452.673643
1 Jan 2000 18:34:16.000,23.964,42.867,13455.986044
1 Jan 2000 18:34:26.000,23.703,42.812,13459.360681
1 Jan 2000 18:34:36.000,23.444,42.757,13462.797484
1 Jan 2000 18:34:46.000,23.185,42.701,13466.296380
1 Jan 2000 18:34:56.000,22.927,42.644,13469.857297
1 Jan 2000 18:35:06.000,22.670,42.586,13473.480158
1 Jan 2000 18:35:16.000,22.413,42.527,13477.164890
1 Jan 2000 18:35:26.000,22.157,42.467,13480.911413
1 Jan 2000 18:35:36.000,21.902,42.407,13484.719651
1 Jan 2000 18:35:46.000,21.648,42.345,13488.589522
1 Jan 2000 18:35:56.000,21.394,42.283,13492.520945
1 Jan 2000 18:36:06.000,21.142,42.219,13496.513839
1 Jan 2000 18:36:16.000,20.890,42.155,13500.568119
1 Jan 2000 18:36:26.000,20.639,42.090,13504.683701
1 Jan 2000 18:36:36.000,20.388,42.024,13508.860498
1 Jan 2000 18:36:46.000,20.139,41.957,13513.098422
1 Jan 2000 18:36:56.000,19.890,41.889,13517.397386
1 Jan 2000 18:37:06.000,19.642,41.820,13521.757298
1 Jan 2000 18:37:16.000,19.395,41.751,13526.178068
1 Jan 2000 18:37:26.000,19.149,41.680,13530.659603
1 Jan 2000 18:37:36.000,18.904,41.609,13535.201809
1 Jan 2000 18:37:46.000,18.660,41.537,13539.804592
1 Jan 2000 18:37:56.000,18.416,41.464,13544.467855
1 Jan 2000 18:38:06.000,18.173,41.390,13549.191501
1 Jan 2000 18:38:16.000,17.932,41.315,13553.975431
1 Jan 2000 18:38:26.000,17.691,41.240,13558.819546
1 Jan 2000 18:38:36.000,17.451,41.164,13563.723744
1 Jan 2000 18:38:46.000,17.211,41.086,13568.687925
1 Jan 2000 18:38:56.000,16.973,41.009,13573.711983
1 Jan 2000 18:39:06.000,16.736,40.930,13578.795815
1 Jan 2000 18:39:16.000,16.500,40.850,13583.939316
1 Jan 2000 18:39:26.000,16.264,40.770,13589.142378
1 Jan 2000 18:39:36.000,16.030,40.689,13594.404893
1 Jan 2000 18:39:46.000,15.796,40.607,13599.726753
1 Jan 2000 18:39:56.000,15.563,40.524,13605.107847
1 Jan 2000 18:40:06.000,15.331,40.441,13610.548065
1 Jan 2000 18:40:16.000,15.101,40.357,13616.047293
1 Jan 2000 18:40:26.000,14.871,40.272,13621.605418
1 Jan 2000 18:40:36.000,14.642,40.186,13627.222325
1 Jan 2000 18:40:46.000,14.414,40.100,13632.897900
1 Jan 2000 18:40:56.000,14.187,40.013,13638.632024
1 Jan 2000 18:41:06.000,13.960,39.925,13644.424580
1 Jan 2000 18:41:16.000,13.735,39.836,13650.275450
1 Jan 2000 18:41:26.000,13.511,39.747,13656.184513
1 Jan 2000 18:41:36.000,13.288,39.657,13662.151648
1 Jan 2000 18:41:46.000,13.065,39.566,13668.176733
1 Jan 2000 18:41:56.000,12.844,39.474,13674.259645
1 Jan 2000 18:42:06.000,12.624,39.382,13680.400260
1 Jan 2000 18:42:16.000,12.404,39.289,13686.598452
1 Jan 2000 18:42:26.000,12.186,39.195,13692.854096
1 Jan 2000 18:42:36.000,11.968,39.101,13699.167065
1 Jan 2000 18:42:46.000,11.752,39.006,13705.537229
1 Jan 2000 18:42:56.000,11.536,38.911,13711.964460
1 Jan 2000 18:43:06.000,11.322,38.814,13718.448628
1 Jan 2000 18:43:16.000,11.108,38.717,13724.989602
1 Jan 2000 18:43:26.000,10.896,38.620,13731.587249
1 Jan 2000 18:43:36.000,10.684,38.522,13738.241436
1 Jan 2000 18:43:46.000,10.474,38.423,13744.952030
1 Jan 2000 18:43:56.000,10.264,38.323,13751.718896
1 Jan 2000 18:44:06.000,10.055,38.223,13758.541898
1 Jan 2000 18:44:16.000,9.848,38.122,13765.420898
1 Jan 2000 18:44:26.000,9.641,38.021,13772.355759
1 Jan 2000 18:44:36.000,9.435,37.919,13779.346344
1 Jan 2000 18:44:46.000,9.230,37.816,13786.392511
1 Jan 2000 18:44:56.000,9.027,37.713,13793.494121
1 Jan 2000 18:45:06.000,8.824,37.609,13800.651032
1 Jan 2000 18:45:16.000,8.622,37.504,13807.863103
1 Jan 2000 18:45:26.000,8.421,37.399,13815.130190
1 Jan 2000 18:45:36.000,8.221,37.294,13822.452150
1 Jan 2000 18:45:46.000,8.022,37.188,13829.828838
1 Jan 2000 18:45:56.000,7.825,37.081,13837.260107
1 Jan 2000 18:46:06.000,7.628,36.974,13844.745813
1 Jan 2000 18:46:16.000,7.432,36.866,13852.285807
1 Jan 2000 18:46:26.000,7.237,36.757,13859.879942
1 Jan 2000 18:46:36.000,7.043,36.648,13867.528069
1 Jan 2000 18:46:46.000,6.850,36.539,13875.230039
1 Jan 2000 18:46:56.000,6.658,36.429,13882.985700
1 Jan 2000 18:47:06.000,6.467,36.318,13890.794902
1 Jan 2000 18:47:16.000,6.276,36.207,13898.657492
1 Jan 2000 18:47:26.000,6.087,36.096,13906.573319
1 Jan 2000 18:47:36.000,5.899,35.983,13914.542229
1 Jan 2000 18:47:46.000,5.712,35.871,13922.564067
1 Jan 2000 18:47:56.000,5.526,35.758,13930.638679
1 Jan 2000 18:48:06.000,5.340,35.644,13938.765909
1 Jan 2000 18:48:16.000,5.156,35.530,13946.945600
1 Jan 2000 18:48:26.000,4.973,35.415,13955.177596
1 Jan 2000 18:48:36.000,4.790,35.300,13963.461739
1 Jan 2000 18:48:46.000,4.609,35.184,13971.797870
1 Jan 2000 18:48:56.000,4.428,35.068,13980.185831
1 Jan 2000 18:49:01.828,4.324,35.001,13985.098356

Interval Statistics
"Min Elevation",1 Jan 2000 18:49:01.828,4.324,35.001,13985.098356
"Max Elevation",1 Jan 2000 18:25:34.352,38.240,44.297,13367.480703
"Mean Elevation",,,41.797,
"Min Range",1 Jan 2000 18:25:28.955,38.392,44.296,13367.471385
"Max Range",1 Jan 2000 18:49:01.828,4.324,35.001,13985.098356
"Mean Range",,,,13527.073911

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
2 Jan 2000 01:18:19.009,320.810,44.539,13352.880409
2 Jan 2000 01:18:29.000,321.085,44.495,13355.548594
2 Jan 2000 01:18:39.000,321.359,44.450,13358.252125
2 Jan 2000 01:18:49.000,321.633,44.405,13360.988676
2 Jan 2000 01:18:59.000,321.907,44.359,13363.758179
2 Jan 2000 01:19:09.000,322.180,44.313,13366.560563
2 Jan 2000 01:19:19.000,322.452,44.266,13369.395759
2 Jan 2000 01:19:29.000,322.724,44.219,13372.263697
2 Jan 2000 01:19:39.000,322.995,44.171,13375.164306
2 Jan 2000 01:19:49.000,323.266,44.123,13378.097516
2 Jan 2000 01:19:59.000,323.537,44.074,13381.063256
2 Jan 2000 01:20:09.000,323.807,44.025,13384.061454
2 Jan 2000 01:20:19.000,324.076,43.975,13387.092039
2 Jan 2000 01:20:29.000,324.345,43.925,13390.154939
2 Jan 2000 01:20:39.000,324.614,43.874,13393.250081
